TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
JUMPERS - UN SALTO TRA GLI ANIMALI,"3,67",SI,"Animazione, Avventura, Commedia",USA,2026,104,Un cartone animato che continua la tradizione Disney Pixar di affrontare argomenti delicati con un piglio coraggioso,Daniel Chong,"Tecla Insolia, Giorgio Panariello, Francesco Prando, Rossella Izzo","CINEMA Andromeda
CINEMA Dei Piccoli
Uci Cinemas Porta di Roma","16:00
16:15
11:00, 11:10"
LA MATTINA SCRIVO,"3,67",SI,Drammatico,Francia,2025,92,"Un racconto che ruota attorno a un punto di rottura. Una fotografia del presente, scattata con gentilezza, ma crudamente a fuoco",Valérie Donzelli,"Bastien Bouillon, André Marcon, Virginie Ledoyen, Adrien Barazzone","CINEMA Dei Piccoli
CINEMA Madison","VO: 20:00
17:45"
LA PICCOLA AMELIE,"3,64",SI,Animazione,Francia,2025,75,"Forte e coloratissimo, un adattamento animato della biografia creativa di Amélie Nothomb","Liane-Cho Han Jin Kuang, Mailys Vallade",N.D.,CINEMA Dei Piccoli,14:50
LO STRANIERO,"3,63",SI,Drammatico,Francia,2025,120,Ozon indovina il giusto equilibrio tra la fedeltà al testo di Camus e la necessità di personalizzarlo,François Ozon,"Benjamin Voisin, Rebecca Marder, Pierre Lottin, Denis Lavant","CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Mignon
Quattro Fontane","16:30 | VO: 18:45, 20:45
16:15 | VO: 21:15
15:45, 18:15, 20:45
18:15 | VO: 20:45"
I LUNEDÌ AL SOLE,"3,61",SI,Drammatico,"Francia, Spagna, Italia",2002,115,de Aranoa confeziona un piccolo capolavoro,Fernando León de Aranoa,"Javier Bardem, Luis Tosar, José Ángel Egido, Nieve de Medina",Cineclub Alphaville,VO: 21:00
UN ANNO DI SCUOLA,"3,58",SI,Drammatico,"Italia, Francia",2025,102,Da tempo non si vedeva un'adolescenza raccontata in questo modo. Un film pieno di consapevolezza e libertà,Laura Samani,"Stella Wendick, Giacomo Covi, Pietro Giustolisi, Samuel Volturno","CINEMA Giulio Cesare
Quattro Fontane","21:00
16:00"
IL CASO 137,"3,55",SI,Thriller,Francia,2025,115,La polarizzazione tra polizia e società civile in un film che mantiene la purezza narrativa rifiutando ogni faziosità,Dominik Moll,"Léa Drucker, Jonathan Turnbull, Solan Machado Graner, Sandra Colombo","CINEMA Giulio Cesare
CINEMA Nuovo Sacher
Quattro Fontane","16:15 | VO: 18:30
18:15, 20:45 | VO: 16:00
16:15, 21:15 | VO: 18:45"
NEL TEPORE DEL BALLO,"3,54",SI,Drammatico,Italia,2026,92,"Attori che sanno osare in un film libero, dove Pupi Avati si rinnova rimanendo fedele a se stesso",Pupi Avati,"Massimo Ghini, Isabella Ferrari, Giuliana De Sio, Lina Sastri","CINEMA Adriano
CINEMA Atlantic
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Porta di Roma","15:30, 17:30, 20:00
17:30, 19:30
15:45, 20:30
15:30, 17:30, 19:45
15:45, 17:40, 19:35
15:30, 17:15
16:00, 17:45, 19:35, 21:30
16:00, 18:00, 20:00
16:30, 18:30
16:30, 18:45, 21:00
11:40, 14:00
13:40, 16:50"
MR. NOBODY AGAINST PUTIN - IL FILM CONTRO TUTTE LE GUERRE,"3,50",SI,Documentario,"Danimarca, Repubblica Ceca",2025,90,Un documentario che riesce a mostrare dove la propaganda di un regime può arrivare,"David Borenstein, Pavel Ilyich Talankin",N.D.,"CINEMA Intrastevere
Nuovo Cinema Aquila","VO: 15:30
VO: 19:00"
A CENA CON IL DITTATORE,"3,49",SI,"Commedia, Drammatico, Storico","Spagna, Francia",2025,106,Un film dal deciso affondo politico. Un cinema vecchia scuola che è sempre un piacere da guardare,Manuel Gómez Pereira,"Mario Casas, Alberto San Juan, Asier Etxeandia, Oscar Lasarte","CINEMA Alhambra
CINEMA Eden
CINEMA Greenwich
CINEMA Mignon","16:15, 20:15
15:00, 17:10, 19:20, 21:30
17:45 | VO: 19:45
16:00, 18:30, 21:00"
YELLOW LETTERS,"3,48",SI,Drammatico,"Germania, Turchia, Francia",2026,127,"Catak si insinua nella coscienza dei suoi personaggi, rivelandone ambiguità morali e passi falsi comportamentali",Ilker Çatak,"Özgü Namal, Tansu Biçer, Leyla Smyrna Cabas, Ipek Bilgin","CINEMA Giulio Cesare
CINEMA Greenwich
Nuovo Cinema Aquila
CINEMA Nuovo Olimpia
Quattro Fontane","16:00, 18:30, 21:00
15:45, 18:45 | VO: 21:30
17:15 | VO: 20:30
VO: 16:00, 18:30, 21:00
15:45, 18:30, 21:00"
KOKUHO - IL MAESTRO DI KABUKI,"3,42",SI,Drammatico,Giappone,2025,174,Un mélo storico di grande respiro che riflette sul vedere e sull'essere visti,Sang-il Lee,"Ryô Yoshizawa, Ryûsei Yokohama, Mitsuki Takahata, Shinobu Terajima","CINEMA Greenwich
CINEMA Mignon
CINEMA Nuovo Olimpia","15:45, 18:15 | VO: 20:45
17:00, 20:30
VO: 17:00, 20:30"
MICHAEL,"3,42",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jafaar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Alhambra
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Tibur
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:20, 17:45, 19:00, 20:30, 21:40, 22:30
18:20, 20:20
15:20, 16:20, 17:40, 18:50, 20:30, 21:20
16:30, 19:00, 21:30
15:00, 17:30, 19:00, 20:00, 21:30, 22:30
14:30, 17:15 | VO: 14:30, 16:50, 19:10, 19:20, 21:30
14:45, 17:00, 19:15, 21:30
16:00, 17:00, 18:30, 20:15, 21:15
16:30, 19:00, 21:30
17:00, 18:45, 19:25, 21:15, 21:45
16:30, 20:30 | VO: 19:00, 21:30
17:15 | VO: 19:15, 21:45
16:30, 18:15, 19:00, 20:45, 21:30
14:45, 16:00, 17:00, 18:25, 19:20, 21:15
15:00, 16:30, 17:30, 19:00, 20:00, 21:30, 22:30 | VO: 18:15, 20:45
15:00, 16:30, 17:30, 19:00, 20:00, 21:30, 22:30
16:30, 19:00, 21:30
16:00, 17:30, 18:40, 20:15, 21:30
13:10, 18:40, 20:30, 21:40, 23:30
11:05, 12:15, 14:00, 14:35, 15:15, 15:45, 16:05, 17:05, 17:35, 18:15, 18:40, 19:30, 20:45, 21:40, 22:15, 22:40, 23:15, 23:35
16:45, 19:15 | VO: 21:45
16:30, 19:00, 20:00, 21:30
11:00, 13:00, 14:10, 15:10, 16:10, 17:40, 18:30, 20:00, 21:30, 22:30, 23:30 | VO: 12:20
10:50, 13:00, 14:20, 15:20, 15:40, 16:10, 17:20, 18:30, 19:10, 20:20, 21:20, 22:10, 23:20 | VO: 12:10
10:50, 13:00, 14:00, 15:10, 15:40, 16:10, 17:40, 18:30, 19:10, 20:00, 21:20, 22:10, 23:30 | VO: 12:10
10:30, 13:30, 15:50, 17:00, 18:10, 20:00, 21:10, 23:00"
MIO FRATELLO È UN VICHINGO - THE LAST VIKING,"3,42",SI,"Commedia, Drammatico","Danimarca, Svezia",2025,116,"Jensen prosegue a raccontare il dramma con feroce umorismo, incrementando qualità e complessità della narrazione",Anders Thomas Jensen,"Mads Mikkelsen, Nikolaj Lie Kaas, Sofie Gråbøl, Søren Malling",Teatro Don Bosco,21:00
LA SALITA,"3,41",SI,Drammatico,Italia,2026,90,"Esordio alla regia dell'attore Massimiliano Gallo, un tributo all'amore per il palcoscenico e alla sua capacità trasformativa",Massimiliano Gallo,"Roberta Caronia, Francesco Cossu, Antonio Milo, Shalana Santana","CINEMA Alhambra
CINEMA Eden
CINEMA Greenwich","18:30
17:00, 21:30
19:00"
LE AQUILE DELLA REPUBBLICA,"3,40",SI,Drammatico,"Svezia, Francia",2025,127,"Una fotografia dell'Egitto di oggi che intreccia sapientemente commedia, intrigo politico e denuncia esplicita",Tarik Saleh,"Fares Fares, Lyna Khoudri, Zineb Triki, Amr Waked","CINEMA Farnese
CINEMA Madison","19:30
15:25"
L'ULTIMA MISSIONE - PROJECT HAIL MARY,"3,27",SI,Fantascienza,USA,2026,156,Un'opera sci-fi sulla speranza. Che lascia spazio ai toni da favola,"Phil Lord, Christopher Miller","Ryan Gosling, Milana Vayntrub, Sandra Hüller, Ken Leung","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","18:00, 21:00
21:30
VO: 14:30, 16:30, 18:45, 21:30
20:30
11:50
12:00, 15:00
10:40, 14:40
11:50, 21:30"
TI UCCIDERANNO,"3,21",SI,"Horror, Azione, Commedia","Sudafrica, USA",2026,94,"Divertimento puro. Horror, action e commedia nerissima in un film che mette in scena la violenza stilizzata",Kirill Sokolov,"Zazie Beetz, Myha'la Herrold, Paterson Joseph, Tom Felton","Uci Cinemas Parco Leonardo
Uci Cinemas Roma Est","23:55
23:50"
IL BENE COMUNE,"3,18",SI,Commedia,Italia,2026,103,"A un passo dal musical, una favola che conferma il cinema originale di Rocco Papaleo",Rocco Papaleo,"Claudia Pandolfi, Rocco Papaleo, Teresa Saponangelo, Vanessa Scalera","Eurcine Multisala
Teatro Don Bosco","17:35, 21:30
15:45, 18:00"
LA PIÙ PICCOLA,"3,15",SI,Drammatico,"Francia, Germania",2025,106,Un racconto di emancipazione in un film puro e misurato che non cede al discorso militante,Hafsia Herzi,"Nadia Melliti, Park Ji-min, Amina Ben Mohamed, Melissa Guers","CINEMA Alhambra
CINEMA Giulio Cesare
CINEMA Greenwich
Quattro Fontane","16:30
16:00 | VO: 18:15
15:45 | VO: 21:45
16:30, 18:45 | VO: 21:00"
CATERINA VA IN CITTÀ,"3,13",SI,Commedia drammatica,Italia,2003,90,"Amaro e cinico come solo i maestri della commedia all'italiana sapevano essere, Virzì si conferma credibile cantore della nostra società",Paolo Virzì,"Sergio Castellitto, Alice Teghil, Margherita Buy, Claudio Amendola",CINEMA Macro,19:00
IL DIAVOLO VESTE PRADA 2,"3,13",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Alhambra
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Caravaggio
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Tibur
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 15:50, 16:30, 17:50, 19:00, 20:20, 21:00, 21:30, 22:50 | VO: 18:30
16:00, 18:10, 20:40
15:30, 16:30, 17:30, 18:00, 18:45, 20:15, 20:45, 21:20 | VO: 21:15
15:00, 17:30, 20:00, 22:30
15:00, 16:00, 17:30, 18:30, 20:00, 21:00, 22:30
14:45, 17:00, 19:15, 19:30, 21:30, 21:45 | VO: 14:30, 15:00, 16:45, 17:15, 19:00, 19:30, 21:15, 21:45
15:00, 16:00, 17:10, 19:20, 20:30, 21:30
16:00, 18:15, 20:30
16:00, 17:00, 18:30, 19:30, 20:00, 21:00
15:00, 16:00, 17:30, 18:30, 20:00, 21:00, 22:30
14:30, 16:45, 19:00, 20:10, 21:15
15:30, 16:00, 17:50, 18:30, 20:15, 21:00, 21:46
18:30 | VO: 16:00, 21:00
16:00, 19:30 | VO: 17:00, 18:30, 21:00, 22:00
16:30, 19:30, 21:45 | VO: 19:00, 21:30
16:00, 17:00, 18:10, 19:15, 20:20, 21:30, 22:30
15:00, 16:15, 17:15, 18:30, 19:25, 21:00, 21:35
15:00, 15:30, 16:30, 17:30, 17:50, 19:00, 20:00, 20:10, 21:30, 22:30 | VO: 16:00, 18:30, 21:00
15:00, 16:30, 17:30, 19:00, 20:00, 21:30, 22:30
VO: 16:15, 18:15, 20:45
16:00, 17:00, 18:30, 19:30, 21:00 | VO: 21:45
16:00, 17:30, 18:30, 20:00, 21:00, 21:40
11:00, 12:00, 12:45, 14:00, 14:30, 15:00, 15:40, 16:10, 17:00, 17:30, 18:00, 19:00, 20:00, 21:00, 22:00, 23:50
11:00, 11:30, 12:00, 12:30, 13:00, 13:55, 14:05, 14:20, 14:40, 15:00, 15:20, 15:40, 16:00, 16:15, 16:30, 16:55, 17:05, 17:20, 17:45, 18:00, 18:25, 18:40, 18:55, 19:00, 19:10, 19:35, 20:00, 20:15, 20:25, 20:35, 21:00, 21:20
16:30, 19:00 | VO: 21:30
16:00, 17:30, 18:30, 19:15, 20:00, 21:00, 22:30
VO: 15:00, 19:15
11:20, 12:00, 13:10, 14:15, 14:40, 15:20, 15:40, 16:00, 16:40, 17:20, 18:10, 18:35, 18:50, 19:00, 19:10, 19:20, 19:30, 19:50, 20:20, 20:40, 20:50, 21:00, 21:10, 21:20, 21:40, 22:00, 22:20, 22:40, 23:15, 23:45 | VO: 12:40
10:20, 11:20, 12:20, 13:10, 14:10, 14:50, 15:10, 16:00, 16:30, 16:40, 17:10, 17:40, 18:00, 18:50, 19:00, 19:30, 19:40, 19:50, 20:10, 20:40, 21:00, 21:30, 21:40, 22:00, 22:20, 22:30, 22:40, 22:50, 23:00, 23:30 | VO: 12:40
10:40, 11:20, 14:10, 14:40, 15:20, 16:01, 16:41, 17:20, 18:10, 18:51, 19:00, 19:31, 19:50, 20:20, 20:40, 21:00, 21:41, 22:00, 22:21, 22:40, 23:20 | VO: 12:40
10:20, 11:20, 11:40, 13:10, 14:10, 15:20, 16:00, 16:40, 17:30, 18:50, 19:00, 19:30, 20:20, 21:40, 22:00, 22:20, 23:20"
RITORNO AL TRATTURO,"3,09",SI,Documentario,Italia,2026,54,Un doc frutto di forze diverse che punta i riflettori sui luoghi sperduti,Francesco Cordio,"Elio Germano, Filippo Tantillo",Delle Provincie,20:30
SUICIDE CLUB,"3,09",SI,Horror,Giappone,2001,99,Un'opera perturbante che fa sollevare domande allo spettatore. Anche sul presente,Sion Sono,"Ryo Ishibashi, Masatoshi Nagase, Mai Hosho, Tamao Satô",CINEMA Troisi,VO: 00:30
THE LONG WALK,"3,09",SI,Horror,USA,2025,108,Da un romanzo di Stephen King. Un racconto distopico di resistenza al potere autoritario,Francis Lawrence,"Cooper Hoffman, David Jonsson (II), Garrett Wareing, Tut Nyuot","CINEMA Cineland
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Roma Est","16:20
22:50
11:35, 14:10, 19:15, 21:50
22:50, 23:50
11:10"
SUPER MARIO GALAXY - IL FILM,"3,05",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:20, 19:30
16:30, 17:30, 18:30
15:00, 17:00
18:10
16:30, 17:30
16:15
15:45
16:15
16:00
16:20, 17:25, 18:30
11:00, 13:45, 16:00
16:00, 18:00
11:30, 14:00, 14:50, 17:20, 18:20
10:30, 11:40, 14:00, 15:00, 17:30, 18:10
15:00, 17:30, 18:20
11:30, 14:00, 15:00, 16:30"
THE WHISPERING STAR,"3,04",SI,Fantascienza,Giappone,2015,101,Un film delicatissimo che racconta attraverso gli occhi di un robot i sentimenti umani e il valore dei ricordi,Sion Sono,"Kenji Endo, Yûto Ikeda, Megumi Kagurazaka, Mori Kouko",CINEMA Troisi,"VO: 11:00, 17:15"
... CHE DIO PERDONA A TUTTI,"3,02",SI,Commedia,Italia,2026,113,"La quarta regia di Pif è un lavoro piacevole ma discontinuo, con un ottimo cast",Pif,"Pif, Giusy Buscemi, Francesco Scianna, Carlos Hipólito","CINEMA Adriano
CINEMA Eden
Eurcine Multisala
CINEMA Multisala Lux
CINEMA Tiziano
CINEMA Trianon","17:50, 20:20
15:00
16:30, 19:40
18:00
21:00
16:30"
CHOPIN - NOTTURNO A PARIGI,"3,01",SI,"Biografico, Drammatico",Polonia,2025,133,"Un ricco biopic polacco, che si concentra sugli anni parigini del compositore",Michal Kwiecinski,"Eryk Kulm, Lambert Wilson, Joséphine de La Baume, Victor Meutelet",CINEMA Tiziano,18:30
THE DRAMA - UN SEGRETO È PER SEMPRE,"3,01",SI,Commedia,USA,2026,106,Una commedia surreale che rompe le convenzioni sociali e parla a ognuno di noi. Con un cast di superstar,Kristoffer Borgli,"Robert Pattinson, Zendaya, Alana Haim, Mamoudou Athie","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","18:00, 20:30, 22:45
19:20
VO: 14:30, 16:50, 21:45
16:30 | VO: 18:45, 21:00
19:30, 21:35
22:30
22:15
11:50, 13:20, 14:00
21:30
11:15, 13:30, 15:30
11:50, 14:05
15:30
19:10"
IL DELITTO DEL 3° PIANO,"2,97",SI,Commedia,Francia,2026,106,Una godibile e divertente ricostruzione de La finestra sul cortile. Con una scatenata Laetitia Casta,Rémi Bezançon,"Guillaume Gallienne, Laetitia Casta, Gilles Lellouche, Isabel Aimé González-Sola","CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy","19:30
15:45, 20:15
20:00
21:00"
LA DONNA PIÙ RICCA DEL MONDO,"2,72",SI,Drammatico,"Francia, Belgio",2025,121,Un compendio esuberante - ma senza ambizione - di uno degli scandali famigliari del secolo,Thierry Klifa,"Isabelle Huppert, Laurent Lafitte, Marina Foïs, Raphaël Personnaz",CINEMA Eden,"15:15, 17:50"
IL FIGLIO DEL DESERTO,"2,59",NI,Family,Francia,2026,92,Gilles de Maistre conferma il suo format di cinema spettacolare per famiglie. Dove tutto è un po' troppo prevedibile,Gilles de Maistre,"Nahel Tran, Nahil Bouazzaoui, Zayn Sekkat, Kev Adams","CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
Eurcine Multisala
CINEMA Multisala Lux
Multisala Odeon
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:30
15:00
16:30, 18:30
15:45
16:00
18:00
11:00, 13:30
15:30
11:40, 14:05
14:30
11:00, 14:05
10:50, 13:20"
ALLA FESTA DELLA RIVOLUZIONE,"2,32",NI,Drammatico,Italia,2025,98,"Tra cappa e spada e feuilleton, Catinari porta sullo schermo intrighi e utopia di Fiume",Arnaldo Catinari,"Valentina Romani, Nicolas Maupas, Maurizio Lombardi, Darko Peric",CINEMA Andromeda,"19:30, 21:20"
LEE CRONIN - LA MUMMIA,"2,28",NI,Horror,"USA, Irlanda",2026,133,Suggestione o manierismo? Un tentativo - riuscito a metà - di rinverdire i fasti di un classico del cinema horror,Lee Cronin,"Jack Reynor, Laia Costa, May Calamawy, Natalie Grace","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Roma Est
Uci Luce Maximo","15:30, 21:40
21:15
21:30
17:45, 20:40
21:20
12:40, 19:10
16:15, 23:00
20:50, 23:00
21:50"
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
PECORE SOTTO COPERTURA,"0,00",N.D.,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,N.D.,N.D.,Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
CINEMA Dei Piccoli
CINEMA Multisala Lux
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Luce Maximo","15:30
18:00
17:00
18:30
18:05
18:00
11:30
11:20, 16:30
17:10
17:00
12:30"
THAT TIME I GOT REINCARNATED AS A SLIME - IL FILM - LE LACRIME DEL MARE AZZURRO,"0,00",N.D.,"Animazione, Fantasy",Giappone,2026,104,"Più che fan service, un film ambientalista che mantiene quello che promette",Yasuhito Kikuchi,"Rina Hidaka, Mao Ichimichi, Ayako Kawasumi, Ryûichi Kijima","CINEMA Adriano
CINEMA Atlantic
CINEMA Cineland
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:40, 22:45
15:20
18:30, 21:40
VO: 22:00
19:30
11:05, 16:50
11:50, 16:25, 18:35
11:30, 18:40, 21:10
11:30, 16:30, 18:40"
