TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
L'HANGAR ROSSO,"3,70",SI,Drammatico,"Italia, Cile",2026,83,"Un ottimo thriller dall'eleganza concisa. Il racconto degli Anni Settanta in Cile, intriso delle preoccupazioni del presente",Juan Pablo Sallato,"Nicolás Zárate, Boris Quercia, Marcial Tagle, Catalina Stuardo","CINEMA Barberini
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
Nuovo Cinema Aquila
Uci Cinemas Porta di Roma","VO: 16:10
20:30
16:30, 18:45, 21:15
17:00, 19:00
17:30, 19:15 | VO: 21:00
16:30 | VO: 20:30
VO: 19:00, 21:00
13:30"
L'ODORE DELLA NOTTE,"3,68",SI,Drammatico,Italia,1998,100,"Un mosaico di sterminata bellezza, con Valerio Mastandrea in uno dei ruoli più importanti della sua carriera",Claudio Caligari,"Valerio Mastandrea, Alessia Fugardi, Giorgio Tirabassi, Eva Vanicek",Arena Meda - Oasi Urbana,21:00
AFTER LIFE - QUAL È IL TUO RICORDO PIÙ BELLO?,"3,67",SI,Drammatico,Giappone,1998,118,"L'indagine sull'uomo di Kore-eda sconfina nell'aldilà, in una riflessione originale sul significato dell'esistenza",Kore'eda Hirokazu,"Arata, Erika Oda, Susumu Terajima, Takashi Naitô","CINEMA Giulio Cesare
CINEMA Mignon
Quattro Fontane","16:30, 18:45 | VO: 21:00
19:00, 21:15
18:45 | VO: 21:00"
LA FAMIGLIA,"3,64",SI,Drammatico,"Italia, Francia",1987,127,Un cast di altissimo livello per una riflessione sul nucleo di base della nostra società,Ettore Scola,"Vittorio Gassman, Stefania Sandrelli, Fanny Ardant, Ottavia Piccolo, Cecilia Dazzi",Roma Arena - Parco degli Acquedotti,21:15
TO A LAND UNKNOWN,"3,62",SI,"Thriller, Drammatico","Grecia, Danimarca, Gran Bretagna, Paesi Bassi",2024,105,Un'opera empatica che si regge sulle prove attoriali e un richiamo commovente e poetico alla Palestina di oggi,Mahdi Fleifel,"Angeliki Papoulia, Mahmoud Bakri, Mouataz Alshaltouh, Manal Awad",Delle Provincie,20:30
NO OTHER CHOICE - NON C'È ALTRA SCELTA,"3,58",SI,"Commedia nera, Drammatico",Corea del sud,2025,139,"Ipertrofico e ipercostruito, il cinema di Park Chan-wook è ancora una volta un modo per conoscere il mondo. E cambiarlo",Park Chan-wook,"Byung-Hun Lee, Ye-Jin Son, Hee-soon Park, Sung-min Lee",Cinevillage Parco Tevere Marconi,21:30
LA MATTINA SCRIVO,"3,56",SI,Drammatico,Francia,2025,92,"Un racconto che ruota attorno a un punto di rottura. Una fotografia del presente, scattata con gentilezza, ma crudamente a fuoco",Valérie Donzelli,"Bastien Bouillon, André Marcon, Virginie Ledoyen, Adrien Barazzone",CINEMA Tiziano,20:30
GIULIO REGENI - TUTTO IL MALE DEL MONDO,"3,47",SI,Documentario,Italia,2026,105,"Più di una semplice ricostruzione, un documentario di ampio respiro che diventa simbolo di ogni lotta per i diritti civili e contro la tortura",Simone Manetti,"Claudio Regeni, Paola Deffendi, Alessandra Ballerini",Arena Cortili di Cinema,21:00
IL TERZO OMICIDIO,"3,34",SI,Thriller,Giappone,2017,125,Kore-Eda prosegue la sua personale indagine sull’animo delle persone quando si trovano dinanzi a una svolta della loro vita,Kore'eda Hirokazu,"Masaharu Fukuyama, Kôji Yakusho, Suzu Hirose, Mikako Ichikawa, Yuki Saitô",Nuovo Cinema Aquila,VO: 21:15
L'ULTIMA MISSIONE - PROJECT HAIL MARY,"3,34",SI,Fantascienza,USA,2026,156,Un'opera sci-fi sulla speranza. Che lascia spazio ai toni da favola,"Phil Lord, Christopher Miller","Ryan Gosling, Milana Vayntrub, Sandra Hüller, Ken Leung",Cinevillage Villa Lazzaroni,21:30
MINIONS & MONSTERS,"3,33",SI,Animazione,USA,2026,90,Un'avventura godibile - e una bella lettera d'amore per il cinema - che mantiene viva la natura surreale dei piccoli protagonisti,"Pierre Coffin, Patrick Delage","Marcello Macchia, Pierre Coffin, Romesh Ranganathan, Zoey Deutch","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:00, 17:00, 18:30, 20:30
17:20, 18:40
16:15
15:00, 15:50, 17:40, 19:30, 21:20
VO: 14:30, 17:45
17:15, 19:10
16:30, 17:30, 18:30, 20:00
16:00, 17:00
16:15, 19:15
15:20, 20:10
16:15, 19:00
17:00, 19:00, 21:00
15:15, 17:00, 19:00, 21:00
16:00, 18:00, 20:00
16:00, 18:00, 20:00
16:15
16:30, 18:30, 21:15
10:10, 11:20, 14:30, 17:00
10:10, 11:50, 13:00, 13:55, 14:30, 17:05, 17:30, 18:05, 19:35
16:15, 18:15, 20:00
13:30, 14:20, 15:20, 16:20, 17:50, 19:10
10:20, 11:10, 12:30, 14:10, 15:10, 16:40, 17:20, 19:10, 21:10
10:20, 11:10, 12:30, 13:30, 14:20, 15:20, 16:20, 17:50, 19:10
10:30, 17:10, 19:00"
HEN - STORIA DI UNA GALLINA,"3,31",SI,"Commedia, Drammatico","Germania, Grecia, Ungheria",2025,96,"Coming of age ma anche thriller, particolarmente riuscito nelle percezioni sonore della gallina",György Pálfi,"Yannis Kokiasmenos, Maria Diakopanayotou, Argyris Pantazaras, Machmout Bamerni",Teatro Don Bosco,18:00
IL PRIGIONIERO,"3,29",SI,Drammatico,"Spagna, Italia",2024,134,Una biofiction libera e coraggiosa dedicata a Miguel de Cervantes. E al potere delle storie di sottrarci alla sottomissione,Alejandro Amenábar,"Julio Peña (III), Alessandro Borghi, Miguel Rellán, Fernando Tejero","CINEMA Eden
CINEMA Giulio Cesare","16:00, 18:40
VO: 20:45"
MICHAEL,"3,28",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jaafar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","Cinevillage Villa Bonelli
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici","21:30
17:00, 19:20, 21:35
16:30
10:00, 15:25"
PECORE SOTTO COPERTURA,"3,24",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman",CINEMA Madison,15:30
OBSESSION,"3,23",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","16:00, 19:20, 21:40
18:10
VO: 19:30
17:30, 21:35
19:00, 21:30
11:40, 15:25
23:10
23:10"
IL MAESTRO,"3,21",SI,Drammatico,Italia,2025,125,Una commedia agrodolce che vuole sedurre gli spettatori a tutti i costi. E probabilmente ci riuscirà,Andrea Di Stefano,"Pierfrancesco Favino, Tiziano Menichelli, Giovanni Ludeno, Dora Romano","Arena Nuovo Sacher
CINEMA Nuovo Sacher","21:30
21:30"
DISCLOSURE DAY,"3,20",SI,"Fantascienza, Drammatico",USA,2026,145,Spielberg torna al cinema di fantascienza e si conferma maestro della tensione,Steven Spielberg,"Emily Blunt, Josh O'Connor, Colin Firth, Eve Hewson","CINEMA Adriano
CINEMA Andromeda
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","18:00, 21:00
21:10
VO: 15:15, 16:00
21:10
15:45
16:30, 18:45, 21:00
16:45, 18:30 | VO: 21:15
16:00, 18:50, 21:30
19:00, 22:00
16:00 | VO: 18:45, 21:00
10:35, 15:20
21:00
18:40
10:10, 18:10
18:40"
ELECTION DAY,"3,19",SI,Commedia,Italia,2026,100,La commedia politica di Amato si perde in una traiettoria narrativa prevedibile e in un finale banalizzante,Giorgio Amato,"Angela Finocchiaro, Giorgio Tirabassi, Antonio Gerardi, Crisula Stafida","CINEMA Adriano
CINEMA Andromeda
CINEMA Cineland
Eurcine Multisala
CINEMA Multisala Lux
Multisala Odeon
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Luce Maximo","16:00, 19:30
17:00
16:30, 18:30, 20:30
19:15, 21:00
20:20
17:00
12:55, 13:40, 18:35, 23:50
15:40
19:50"
LA CAMERA DI CONSIGLIO,"3,18",SI,Drammatico,Italia,2025,107,Un'opera dall'autentico impeto civile che punta tutto sulla forza della parola,Fiorella Infascelli,"Sergio Rubini, Massimo Popolizio, Rosario Lisma, Claudio Bigagli",Delle Provincie,16:00
TUNER - L'ACCORDATORE,"3,18",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz","CINEMA Madison
CINEMA Tiziano","19:30
18:45"
MEZZOGIORNO E MEZZO DI FUOCO,"3,12",SI,Comico,USA,1974,93,Un classico esilarante di Mel Brooks,Mel Brooks,"Madeline Kahn, Slim Pickens, Gene Wilder, Cleavon Little, Harvey Korman",Arena di Santa Maria della Pietà,21:15
AMARGA NAVIDAD,"3,10",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo",CINEMA Eden,21:15
BACKROOMS,"3,08",SI,Horror,USA,2026,111,Un'opera d'arte contemporanea sulla terrificante presenza dell'assenza,Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Madison
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","18:40, 22:30
15:15, 21:35
11:25, 14:45, 23:20
19:40
17:30, 19:40
19:40"
COS'È L'AMORE?,"3,00",SI,Commedia,Francia,2025,98,"Commedia francese girata con brio fatta di equivoci, romanticismo e incroci familiari",Fabien Gorgeart,"Laure Calamy, Vincent Macaigne, Lyes Salem, Mélanie Thierry","Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Tiziano","21:00
17:00
17:00"
ALLORA BALLIAMO,"2,94",SI,Drammatico,Francia,2025,94,Un film alla francese in cui l'intrattenimento - anche musicale - si fonde con i temi del reale,Amélie Bonnin,"Juliette Armanet, Bastien Bouillon, François Rollin, Tewfik Jallab",CINEMA Eden,17:00
LA VITA VA COSÌ,"2,90",SI,Commedia,Italia,2025,118,Una commedia che fotografa un'Italia legata alle proprie radici anche davanti alla necessità di adeguarsi al presente,Riccardo Milani,"Virginia Raffaele, Diego Abatantuono, Aldo Baglio, Giuseppe Ignazio Loi","Arena Garbatella
CINEMA Arena Tiziano","21:15
21:30"
IL DIAVOLO VESTE PRADA 2,"2,88",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci",CINEMA Madison,"17:30, 19:30"
TOYS - GIOCATTOLI ALLA RISCOSSA,"2,88",SI,Animazione,"Belgio, Francia, Spagna",2024,90,"Sulle orme di Toy Story, un buddy movie animato sul valore dell'amicizia e sul potere dell'immaginazione",Jeremy Degruson,"Eric Judor, Jean-Pascal Zadi, Ana Girardot, Laurence Huby",CINEMA Barberini,14:15
SUPERGIRL,"2,87",SI,Azione,USA,2026,107,"A tratti leggero, a momenti ricco di pathos. Il film di Gillespie intrattiene senza essere dirompente",Craig Gillespie,"Milly Alcock, Matthias Schoenaerts, Eve Ridley, David Krumholtz","CINEMA Adriano
CINEMA Barberini
CINEMA FCE Majestic
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:00, 21:30
VO: 14:00
16:00
15:00
16:00
12:05, 13:10, 19:50
22:10
18:50
22:10"
MAGNIFICA PRESENZA,"2,86",SI,Commedia drammatica,Italia,2012,105,"Tra picchi emotivi, distensioni comiche e una partecipazione compassata, Ozpetek realizza il suo miglior film",Ferzan Ozpetek,"Elio Germano, Paola Minaccioni, Beppe Fiorello, Margherita Buy",Arena Tor Fiscale,21:00
AGENT OF HAPPINESS - IL BHUTAN E LA FELICITÀ,"2,84",SI,Documentario,"Bhutan, Ungheria",2024,93,"Ironico e pieno di grazia, un documentario che si chiede cosa sia la felicità","Arun Bhattarai, Dorottya Zurbò",N.D.,"CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Multisala Lux
Quattro Fontane","16:30 | VO: 20:00
17:00, 19:00 | VO: 21:00
17:00, 19:00 | VO: 21:00
16:00
17:00, 19:00 | VO: 21:30"
DRACULA,"2,79",SI,"Commedia, Horror, Musical","Romania, Austria, Lussemburgo",2025,170,Un cinema pionieristico che questa volta porta avanti uno studio mai banale sui mille volti di Dracula,Radu Jude,"Adonis Tanta, Oana Maria Zaharia, Gabriel Spahiu, Serban Pavlu",Nuovo Cinema Aquila,VO: 18:00
NORIMBERGA,"2,79",SI,"Drammatico, Storico, Thriller",USA,2025,148,"Un film, con un 'mostruoso' Russell Crowe, che ha il merito di porre lo spettatore di fronte all'orrore, provando a dialogare con l'oggi",James Vanderbilt,"Russell Crowe, Rami Malek, Leo Woodall, John Slattery",Cinevillage Piazza Vittorio,21:30
CENA DI CLASSE,"2,77",SI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari",Uci Luce Maximo,"09:00, 14:20, 22:20"
INNAMORARSI E ALTRE PESSIME IDEE,"2,77",SI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica",Uci Luce Maximo,15:00
ILLUSIONE,"2,76",SI,Drammatico,"Italia, Belgio",2025,110,Un'opera che spiazza per la complessità della narrazione e dei registri utilizzati,Francesca Archibugi,"Jasmine Trinca, Michele Riondino, Angelina Andrei, Vittoria Puccini",Teatro Don Bosco,21:00
LA CASA - IL ROGO DEL MALE,"2,72",SI,Horror,USA,2026,112,Il sesto capitolo del franchise mostra il suo debito al cinema di Raimi,Sébastien Vanicek,"Souheila Yacoub, Hunter Doohan, Luciane Buchanan, Tandi Wright","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:00, 21:40
15:50, 20:20, 22:30
VO: 22:30
22:00
16:15, 18:30, 21:40
18:10, 22:30
22:00
21:45
22:45, 00:20
10:20, 14:05, 20:30, 21:10, 22:30, 23:50
22:00
17:40, 20:20, 22:40, 23:30, 23:40
14:50, 20:20, 22:50
17:40, 22:40, 23:30
19:40"
RUFUS - IL DRAGHETTO MARINO CHE NON SAPEVA NUOTARE,"2,67",NI,"Animazione, Family","Norvegia, Belgio, Germania",2026,80,Dalla Norvegia una favola ecologista dal tradizionale impianto narrativo,Endre Skandfer,"Gisken Armand, Kåre Conradi, Janne Formoe, Stig Henrik Hoff",Uci Luce Maximo,"09:40, 12:10"
RICCHI... DA MORIRE - DELITTI IN FAMIGLIA,"2,52",NI,"Commedia, Drammatico, Thriller",USA,2025,105,Un'opera gradevole con un protagonista di bell'aspetto. Ma manca il mordente,John Patton Ford,"Glen Powell, Margaret Qualley, Jessica Henwick, Bill Camp","Eurcine Multisala
CINEMA Giulio Cesare
Quattro Fontane
The Space Parco de Medici","21:30
16:30
16:45
10:15"
RITA LA ZANZARA,"2,52",NI,Commedia,Italia,1966,110,N.D.,Lina Wertmüller,"Peppino De Filippo, Giancarlo Giannini, Nino Taranto, Milena Vukotic, Gino Bramieri",CINEMA Effetto Notte,21:40
PICCOLO MIRACOLO,"2,25",NI,Drammatico,Italia,2026,102,Una commedia dove la finzione domina troppo sulla realtà. Ma Greta Scarano è magnifica,Guido Chiesa,"Marco D'Amore, Greta Scarano, Giorgio Colangeli, Mariangela D'Abbraccio","Eurcine Multisala
Uci Luce Maximo","16:45
09:20, 17:20"
SCARY MOVIE,"1,76",NO,"Commedia, Horror",USA,2026,95,Il tentativo di revival del franchise più scurrile di sempre è di una pochezza desolante,Michael Tiddes,"Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall",The Space Parco de Medici,10:40
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
IL MONDO OLTRE,"0,00",N.D.,Thriller,Italia,2026,102,"Un trio di bravi attori, una scenografia naturale e un regista esperto nel creare suspense",Dario Germani,"Francesca Inaudi, Guglielmo Amori, Demetra Bellina","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:11
11:20, 13:50
11:40, 15:10
16:50"
KING MARRACASH,"0,00",N.D.,Documentario,Italia,2026,100,"Un documentario celebrativo, ma che non nasconde le fragilità e le riflessioni di Marracash",Pippo Mezzapesa,N.D.,Arena Puntasacra,20:30
SEPARAZIONI,"0,00",N.D.,Drammatico,Italia,2025,87,Un dramma sussurrato sull'implosione dei sentimenti e sul senso di impotenza,Stefano Chiantini,"Barbora Bobulova, Leonardo Della Bianca, Osmin Lima Espinosa, Adriano Giannini",CINEMA Eden,15:50
TERRA VIL,"0,00",N.D.,Drammatico,N.D.,2025,101,N.D.,Luís Campos,"William Cesnek, Rúben Gomes, Lúcia Moniz, Francisca Sobrinho",CINEMA Farnese,VO: 21:40
