TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
NEL TEPORE DEL BALLO,"3,35",SI,Drammatico,Italia,2026,92,"Attori che sanno osare in un film libero, dove Pupi Avati si rinnova rimanendo fedele a se stesso",Pupi Avati,"Massimo Ghini, Isabella Ferrari, Giuliana De Sio, Lina Sastri",CINEMA Tiziano,19:00
OBSESSION,"3,34",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:00, 19:15, 21:40
19:30, 21:40
VO: 14:30, 17:20, 21:45
21:30
21:40
15:30, 17:30, 19:30, 21:35
20:10, 22:20 | VO: 22:30
21:30
21:40
14:05, 17:35, 19:30, 21:40, 23:10
20:10
23:00
23:10
22:40"
LA CLASSE OPERAIA VA IN PARADISO,"3,31",SI,Drammatico,Italia,1972,125,Straordinaria fotografia di una realtà in cui l'alienazione costituisce l'elemento dominante,Elio Petri,"Gian Maria Volonté, Mariangela Melato, Flavio Bucci, Luigi Diberti, Salvo Randone",in Piazza San Cosimato - Trastevere,21:15
FUZE - CONTO ALLA ROVESCIA,"3,29",SI,Azione,Regno Unito,2025,98,"Un bel film di rapina superiore alla media, teso e spettacolare, che rimanda ai polizieschi anni '70",David Mackenzie,"Aaron Taylor-Johnson, Theo James, Sam Worthington, Gugu Mbatha-Raw","CINEMA Adriano
CINEMA Atlantic
CINEMA Cineland
CINEMA Multisala Lux
Multisala Odeon
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:20, 21:30
15:00, 22:00
18:30, 20:45
16:00, 20:00, 22:00
16:00, 20:30, 22:30
15:20, 21:40
15:30, 18:25, 21:25
16:00, 22:30
14:25, 21:50
14:25
14:25, 21:50
17:00, 21:50"
MICHAEL,"3,29",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jaafar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
Eurcine Multisala
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Teatro Don Bosco
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:20, 20:00
18:00
17:00
VO: 15:00
18:30
21:00
17:15
14:50, 17:00, 19:20
19:00, 21:30
18:00
15:00, 17:25, 20:30, 23:30
20:30
17:20
11:40, 20:30"
HEN - STORIA DI UNA GALLINA,"3,28",SI,"Commedia, Drammatico","Germania, Grecia, Ungheria",2025,96,"Coming of age ma anche thriller, particolarmente riuscito nelle percezioni sonore della gallina",György Pálfi,"Yannis Kokiasmenos, Maria Diakopanayotou, Argyris Pantazaras, Machmout Bamerni",CINEMA Madison,"15:55, 21:35"
IL PRIGIONIERO,"3,26",SI,Drammatico,"Spagna, Italia",2024,134,Una biofiction libera e coraggiosa dedicata a Miguel de Cervantes. E al potere delle storie di sottrarci alla sottomissione,Alejandro Amenábar,"Julio Peña (III), Alessandro Borghi, Miguel Rellán, Fernando Tejero","CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
Quattro Fontane","15:30, 18:20, 21:10
16:30, 18:30, 21:00
16:30, 19:00 | VO: 21:00
16:15
16:30, 19:00 | VO: 21:30"
DISCLOSURE DAY,"3,22",SI,"Fantascienza, Drammatico",USA,2026,145,Spielberg torna al cinema di fantascienza e si conferma maestro della tensione,Steven Spielberg,"Emily Blunt, Josh O'Connor, Colin Firth, Eve Hewson","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Caravaggio
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 17:40, 18:30, 20:40, 21:30, 22:40
17:30, 20:20, 21:20
16:00, 18:45, 21:30
15:00, 17:50, 20:00, 22:40
16:30, 19:10, 21:45 | VO: 15:30, 16:30, 18:15, 19:10, 21:00, 21:45
15:30, 18:15, 21:00
17:15, 20:00
15:45, 18:30, 21:20
16:00, 17:00, 18:45, 21:30
15:30, 17:10, 18:20, 21:10
16:15, 18:20, 21:15
18:30 | VO: 16:00, 21:00
16:15 | VO: 18:20, 21:15
16:15 | VO: 18:30, 21:15
16:00, 18:45 | VO: 21:30
17:00, 20:00, 21:00
15:30, 18:15, 21:15
15:45, 18:45, 21:45 | VO: 19:15, 22:15
15:45, 18:45, 21:45
16:15 | VO: 18:20, 21:15
16:00, 18:45, 21:30
18:40, 21:15
18:00, 21:20
14:15, 16:40, 18:10, 19:00, 20:00, 21:15, 22:25
16:00, 17:45, 18:45, 20:30, 21:30
VO: 13:15, 21:30
14:45, 18:20, 19:40, 21:30, 22:10
12:20, 14:40, 15:30, 16:20, 18:20, 19:40, 21:40, 22:30, 23:40
14:50, 18:20, 19:40, 21:40, 22:20
18:10, 21:30, 22:20, 23:00"
LA CRONOLOGIA DELL'ACQUA,"3,22",SI,"Biografico, Drammatico","Francia, Lettonia, USA",2025,128,Un flusso di immagini ed emozioni che non teme l'indicibile e il conturbante. Alla sua opera prima Stewart mostra di saper osare,Kristen Stewart,"Imogen Poots, Thora Birch, Jim Belushi, Charlie Carrick","CINEMA Mignon
CINEMA Troisi","18:15, 20:45
VO: 11:00, 19:00"
ANTARTICA - QUASI UNA FIABA,"3,18",SI,Commedia,Italia,2026,93,"Un film più unico che raro in Italia sulla ricerca scientifica, con un ottimo cast",Lucia Calamaro,"Silvio Orlando, Barbara Ronchi, Valentina Bellè, Simone Liberati",CINEMA Tiziano,21:00
LA RIUNIONE DI CONDOMINIO,"3,16",SI,Commedia,Spagna,2025,88,Una satira sociale che affronta di petto le paure della società contemporanea,Santiago Requejo,"Clara Lago, Fernando Valverde, Gonzalo de Castro, Raúl Fernández de Pablo",Casale Podere Rosa,21:30
IL BACIO DELLA DONNA RAGNO,"3,15",SI,"Musical, Drammatico","USA, Messico",2025,128,Un remake altamente professionale a cui manca inevitabilmente il respiro dell'originale,Bill Condon,"Diego Luna, Tonatiuh Elizarraraz, Jennifer Lopez, Bruno Bichir","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:00, 17:50, 21:40
18:45, 21:30
15:00, 19:30
VO: 15:00, 19:20, 21:30
16:00, 21:15
20:00, 22:30
16:15, 21:00
17:30, 19:40, 22:00
15:30, 20:00, 22:30
18:00, 22:30
16:15, 18:40, 21:00
15:20, 18:00, 22:10
15:30, 21:15
14:10, 19:10
14:10, 19:10
14:10, 14:35, 17:20"
TUNER - L'ACCORDATORE,"3,15",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz","CINEMA Intrastevere
CINEMA Madison","17:00, 21:30
17:30, 19:30, 21:35"
PECORE SOTTO COPERTURA,"3,11",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman",CINEMA Madison,"15:30, 17:30, 19:30, 21:35"
BACKROOMS,"3,10",SI,Horror,USA,2026,111,Un'opera d'arte contemporanea sulla terrificante presenza dell'assenza,Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:00, 17:20, 21:40
15:00, 22:00
VO: 17:20, 19:20
16:15, 21:00
15:30, 17:30, 19:30, 21:35
18:00, 22:15
16:30
14:10, 21:00, 23:00
18:00
17:55, 19:50, 22:50
23:00
17:40, 22:50"
CORPO CELESTE,"3,10",SI,Drammatico,Italia,2011,98,"Ritratto sincero di un'adolescente alle prese con i sacramenti, dentro e fuori la Chiesa",Alice Rohrwacher,"Yile Yara Vianello, Salvatore Cantalupo, Pasqualina Scuncia, Anita Caprioli",Azzurro Scipioni,21:00
LE BAMBINE,"3,07",SI,Drammatico,"Italia, Svizzera, Francia",2025,105,"Un racconto d'infanzia ipercinetico con un'estetica viva, originale e salutare per il nostro cinema","Valentina Bertani, Nicole Bertani","Mia Ferricelli, Agnese Scazza, Petra Scheggia, Clara Tramontano","Nuovo Cinema Aquila
CINEMA Troisi","21:15
17:00"
AMARGA NAVIDAD,"3,04",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo","CINEMA Arena Tiziano
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Intrastevere
CINEMA Mignon
Quattro Fontane
CINEMA Tiziano
Uci Luce Maximo","21:30
15:00, 17:10, 19:20, 21:30
16:30, 18:45, 20:45
16:30, 18:45 | VO: 21:00
16:30 | VO: 19:00
19:15
16:30, 20:30
16:15, 18:30 | VO: 20:45
17:00
14:15"
IL GIARDINO DEI FINZI CONTINI,"3,01",SI,Drammatico,Italia,1970,93,"Dal romanzo di Bassani, Vittorio De Sica trova il punto più alto (conquistando il suo quarto Oscar) della fase finale della sua filmografia",Vittorio De Sica,"Lino Capolicchio, Dominique Sanda, Fabio Testi, Romolo Valli",Il in Piazza al Parco Monte Ciocci,21:15
LO STRANO DRAMMA DEL DOTTOR MOLYNEUX,"3,00",SI,Comico,Francia,1937,84,N.D.,Marcel Carné,"Françoise Rosay, Michel Simon, Louis Jouvet, Jean-Pierre Aumont, Jean-Louis Barrault",Cineclub Alphaville,VO: 21:00
... CHE DIO PERDONA A TUTTI,"2,99",SI,Commedia,Italia,2026,113,"La quarta regia di Pif è un lavoro piacevole ma discontinuo, con un ottimo cast",Pif,"Pif, Giusy Buscemi, Francesco Scianna, Carlos Hipólito",Delle Provincie,16:00
UN MONDO A PARTE,"2,95",SI,Commedia,Italia,2024,113,"Antonio Albanese è ancora una volta all'altezza, in una favola sulla solidarietà umana. Sorprendente Virginia Raffaele",Riccardo Milani,"Antonio Albanese, Virginia Raffaele, Sergio Saltarelli, Alessandra Barbonetti",Arena nel Parco,21:00
ROMERÍA - IL MARE DEI RICORDI,"2,93",SI,Drammatico,"Spagna, Germania",2025,115,Un poema di sole e iodio che riflette con grande dolcezza sulla verità della memoria,Carla Simón,"Llúcia Garcia, Mitch Martín, Tristán Ulloa, Alberto Gracia",Nuovo Cinema Aquila,VO: 18:30
IL DIAVOLO VESTE PRADA 2,"2,90",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
Eurcine Multisala
CINEMA Madison
The Space Parco de Medici","15:00, 21:20
16:30
15:25
19:35"
MASTERS OF THE UNIVERSE,"2,87",SI,"Azione, Avventura, Drammatico",USA,2026,140,Un adattamento che lavora sull'effetto nostalgia e sulle fragilità del maschio contemporaneo,Travis Knight,"Nicholas Galitzine, Jared Leto, Camila Mendes, Alison Brie","CINEMA Adriano
CINEMA Atlantic
CINEMA Cineland
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","16:00
17:15
18:30
16:30
15:05, 16:50, 20:15
15:10
15:10
15:10"
SMART WORKING,"2,86",SI,Commedia,Italia,2026,96,Un racconto dai temi attuali. Con un lavoro accurato in scrittura e regia,Svevo Moltrasio,"Marcello Macchia, Sara Lazzaro, Alessandro Tiberi, Maurizio Nichetti","CINEMA Andromeda
CINEMA Multisala Lux
Uci Luce Maximo","17:15
16:00, 18:00
12:20"
STAR WARS - THE MANDALORIAN AND GROGU,"2,81",SI,"Azione, Avventura, Fantasy",USA,2026,132,"Chicche per i fan, un adorabile Grogu e un trionfo di marionette animatronic. Un'opera che funziona",Jon Favreau,"Pedro Pascal, Sigourney Weaver, Steve Blum, Hemky Madera","CINEMA Adriano
CINEMA Broadway
CINEMA Cineland
The Space Parco de Medici","15:00, 19:00
15:30
17:45
16:20"
CENA DI CLASSE,"2,77",SI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari",Uci Luce Maximo,"11:50, 14:25"
ALLORA BALLIAMO,"2,76",SI,Drammatico,Francia,2025,94,Un film alla francese in cui l'intrattenimento - anche musicale - si fonde con i temi del reale,Amélie Bonnin,"Juliette Armanet, Bastien Bouillon, François Rollin, Tewfik Jallab","CINEMA Cineland
CINEMA Eden
CINEMA Greenwich
CINEMA Mignon
CINEMA Multisala Lux
CINEMA Nuovo Olimpia
Uci Cinemas Porta di Roma","16:30
15:20, 19:50, 21:40
18:00, 19:45 | VO: 21:30
16:45, 18:45, 20:45
16:00, 18:00, 20:15
VO: 16:30, 18:30, 20:30
19:50"
INNAMORARSI E ALTRE PESSIME IDEE,"2,71",SI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica",Uci Luce Maximo,16:50
TI AUGURO OGNI BENE,"2,70",SI,Drammatico,USA,2024,93,Coming of age sulla ricerca della propria identità. Dove il dolore è raccontato in modo vivido e palpabile,Tommy Dorfman,"Alexandra Daddario, Cole Sprouse, Amy Landecker, Lena Dunham","CINEMA Adriano
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 19:30
15:45, 21:15
17:45, 19:35
18:00
17:05
14:20, 19:20
11:40, 14:20, 19:20
14:10, 16:30, 19:20
14:40, 19:40"
RUFUS - IL DRAGHETTO MARINO CHE NON SAPEVA NUOTARE,"2,67",NI,"Animazione, Family","Norvegia, Belgio, Germania",2026,80,Dalla Norvegia una favola ecologista dal tradizionale impianto narrativo,Endre Skandfer,"Gisken Armand, Kåre Conradi, Janne Formoe, Stig Henrik Hoff",Uci Luce Maximo,"11:30, 12:10, 13:25"
IL FIGLIO DEL DESERTO,"2,50",NI,Family,Francia,2026,92,Gilles de Maistre conferma il suo format di cinema spettacolare per famiglie. Dove tutto è un po' troppo prevedibile,Gilles de Maistre,"Nahel Tran, Nahil Bouazzaoui, Zayn Sekkat, Kev Adams",Uci Luce Maximo,13:20
RICCHI... DA MORIRE - DELITTI IN FAMIGLIA,"2,50",NI,"Commedia, Drammatico, Thriller",USA,2025,105,Un'opera gradevole con un protagonista di bell'aspetto. Ma manca il mordente,John Patton Ford,"Glen Powell, Margaret Qualley, Jessica Henwick, Bill Camp","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:00, 20:30, 22:40
19:20, 21:30
17:30, 20:40, 22:45
16:20, 18:30, 20:50
16:45, 19:00, 21:00
16:45, 19:00 | VO: 21:15
16:00, 18:10, 20:20
16:00, 18:10, 20:20
16:45 | VO: 19:00, 21:15
16:50, 19:30
15:15, 18:35, 20:25
14:45, 16:50, 20:10
14:45, 16:50, 20:10
16:50, 20:10
19:30"
AMORE MIO AIUTAMI,"2,45",NI,Commedia,Italia,1969,124,N.D.,Alberto Sordi,"Monica Vitti, Alberto Sordi, Silvano Tranquilli, Laura Adani, Ugo Gregoretti",Arena Villa Sordi,21:00
HOPPER - IL SEGRETO DELLA MARMOTTA,"2,42",NI,Animazione,"Belgio, USA, Francia",2025,88,Un'animazione europea che guarda ai capolavori Disney per celebrare inclusione e diversità,Benjamin Mousquet,"Joe Ochman, Bernardo de Paula, Jordan Tartakow, Mimi Maynard","CINEMA Dei Piccoli
Uci Luce Maximo","17:30
11:10"
TRA AMORE E INGANNI,"2,13",NI,Commedia,USA,2026,105,"Un film dalla vocazione turistico sentimentale, professionalmente ineccepibile",Kat Coiro,"Halle Bailey, Regé-Jean Page, Lorenzo de Moor, Isabella Ferrari",CINEMA Cineland,20:30
L'AMORE STA BENE SU TUTTO,"2,00",NI,Commedia,Italia,2026,96,La retorica abbonda in un film dove però gli attori riescono a salvarsi,Giampaolo Morelli,"Giampaolo Morelli, Max Tortora, Claudia Gerini, Paolo Calabresi",Teatro Don Bosco,21:00
SCARY MOVIE,"1,78",NO,"Commedia, Horror",USA,2026,95,Il tentativo di revival del franchise più scurrile di sempre è di una pochezza desolante,Michael Tiddes,"Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 19:30
17:10, 19:15
20:00
16:30, 18:30
21:30
19:40
15:00, 22:40
14:35, 20:45, 22:10, 23:15
14:40, 17:20, 21:40, 22:30, 23:10
14:50, 18:50, 20:30, 21:30, 22:50, 23:30
14:40, 17:10, 20:20, 21:30, 23:10
19:20"
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
FRAMMENTI,"0,00",N.D.,Commedia,Italia,2019,75,Tra città e periferia,"Paolo Bianchini, Sebastian Alexandre, Claudia Bonsangue, Giorgio Picinni Leopardi, Caterina Peta, Simone Scardovi, Gabriele Teti","Leonardo D'Attilio, Andrea Galasso, Fabio Lazzaroni, Simone Mannetta, Alessandro De Montis","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:25, 22:20
11:50, 13:40, 17:10, 22:10
11:50, 13:30, 18:00
15:30, 17:15"
I COLORI DELLA TEMPESTA,"0,00",N.D.,Storico,Italia,2025,106,"Una storia di coraggio, dalla regia incalzante e dal piglio del racconto d'avventura alla Spielberg",Roberto Dordit,"Simone Liberati, Antonio De Matteo, Lia Grieco, Giulio Neglia",Teatro San Timoteo,21:00
PRIMA DELLA PIOGGIA,"0,00",N.D.,Drammatico,"Gran Bretagna, Macedonia",1994,115,N.D.,Milcho Manchevski,"Katrin Cartlidge, Rade Serbedzija, Grégoire Colin, Labina Mitevska, Jay Villiers",Nuovo Cinema Aquila,VO: 21:00
