TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
GIOIA MIA,"3,45",SI,Drammatico,Italia,2025,90,Un film semplice e nostalgico che guarda alla proverbiale estate italiana che forse non esiste più,Margherita Spampinato,"Marco Fiore, Aurora Quattrocchi, Martina Ziami, Camille Dugay Comencini","CINEMA Eden
CINEMA Mignon","15:10, 19:10, 21:00
17:00"
L'AMORE CHE RIMANE,"3,43",SI,Drammatico,"Islanda, Danimarca, Svezia, Francia",2025,109,Un'opera che sembra aver trovato la soluzione perfetta per equilibrare la commedia con un tocco di surreale e il dramma famigliare,Hlynur Palmason,"Saga Garðarsdóttir, Sverrir Gudnason, Ída Mekkín Hlynsdóttir, Grímur Hlynsson",CINEMA Farnese,16:00
REBUILDING - COME L'ACQUA PER IL FUOCO,"3,40",SI,Drammatico,USA,2025,95,Il canto di un'America aspra e rurale cucito addosso al talento gentile di Josh O'Connor,Max Walker-Silverman,"Josh O'Connor, Meghann Fahy, Amy Madigan, Lily LaTorre","CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Mignon
CINEMA Nuovo Olimpia
CINEMA Nuovo Sacher
The Space Parco de Medici","VO: 19:50
19:00 | VO: 21:00
16:30, 18:30, 20:45
VO: 16:30, 18:45, 21:30
18:00 | VO: 16:15
17:55"
LE CITTÀ DI PIANURA,"3,39",SI,Drammatico,"Italia, Germania",2025,100,Un road movie che riesce a raccontare un'Italia vera con una sua energia lenta e sul finale commovente,Francesco Sossai,"Filippo Scotti, Sergio Romano, Pierpaolo Capovilla, Roberto Citran","CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare","17:10
21:30
21:00"
IL SILENZIO DEGLI ALTRI,"3,37",SI,Drammatico,Spagna,2025,99,Un film che immerge nelle percezioni della protagonista trovando una completa identificazione tra il suo sguardo e quello della cineasta,Eva Libertad,"Miriam Garlo, Álvaro Cervantes, Elena Irureta, Joaquín Notario","CINEMA Giulio Cesare
CINEMA Greenwich
Quattro Fontane","16:30 | VO: 19:15
16:45
16:30 | VO: 20:45"
NO GOOD MEN,"3,37",SI,"Biografico, Commedia","Germania, Francia, Danimarca, Norvegia",2026,103,Una commedia coinvolgente che si fa critica sociale verso un regime e un sistema che opprime donne e oppositori politici,Shahrbanoo Sadat,"Shahrbanoo Sadat, Anwar Hashimi, Liam Hussaini, Yasin Negah","CINEMA Giulio Cesare
CINEMA Greenwich
Nuovo Cinema Aquila
Quattro Fontane","16:30, 18:45 | VO: 21:00
16:30, 19:00 | VO: 21:00
VO: 21:00
16:15, 19:00 | VO: 21:30"
OBSESSION,"3,31",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Roma Est","17:00, 19:15, 21:40
20:40
15:00, 22:00
VO: 17:20, 19:30
15:00, 19:00
16:15, 18:30, 21:40
15:30, 17:30, 21:35
20:10, 22:20
20:15, 22:30
21:40
14:35, 17:30, 19:55, 21:40
20:10
23:00
23:00"
MICHAEL,"3,29",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jaafar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:00, 17:40, 20:40
18:00
17:05, 19:40
VO: 16:30
17:00, 18:30, 20:15
18:30, 21:30
VO: 20:45
17:00, 19:20
16:30, 19:00, 21:30
16:30
18:50
15:00, 17:00, 18:55, 21:20
16:30, 21:45
21:10
11:20, 15:30
21:30"
HEN - STORIA DI UNA GALLINA,"3,28",SI,"Commedia, Drammatico","Germania, Grecia, Ungheria",2025,96,"Coming of age ma anche thriller, particolarmente riuscito nelle percezioni sonore della gallina",György Pálfi,"Yannis Kokiasmenos, Maria Diakopanayotou, Argyris Pantazaras, Machmout Bamerni","Azzurro Scipioni
CINEMA Madison","19:00
17:15"
SMART WORKING,"3,20",SI,Commedia,Italia,2026,96,Un racconto dai temi attuali. Con un lavoro accurato in scrittura e regia,Svevo Moltrasio,"Marcello Macchia, Sara Lazzaro, Alessandro Tiberi, Maurizio Nichetti","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
Eurcine Multisala
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","18:00
17:00, 19:00, 21:15
22:00
14:45
16:15, 18:15, 20:15
18:45
16:00, 18:00
20:15
19:40
14:30, 16:30
16:15, 18:15
19:00
11:50, 14:20
19:30
19:00"
LA CRONOLOGIA DELL'ACQUA,"3,19",SI,"Biografico, Drammatico","Francia, Lettonia, USA",2025,128,Un flusso di immagini ed emozioni che non teme l'indicibile e il conturbante. Alla sua opera prima Stewart mostra di saper osare,Kristen Stewart,"Imogen Poots, Thora Birch, Jim Belushi, Charlie Carrick","CINEMA Barberini
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Porta di Roma","VO: 20:30
VO: 20:30
VO: 20:30
VO: 20:15"
LA STAZIONE,"3,19",SI,Commedia,Italia,1990,93,N.D.,Sergio Rubini,"Sergio Rubini, Ennio Fantastichini, Margherita Buy, Pietro Genuardi",CINEMA Nuovo Sacher,20:30
TUNER - L'ACCORDATORE,"3,17",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz","CINEMA Antares
CINEMA Cineland
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Porta di Roma","20:15
18:30
17:00, 21:30
17:30, 19:30, 21:35
17:50
14:10, 22:25
22:25"
PECORE SOTTO COPERTURA,"3,11",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman","CINEMA Adriano
CINEMA Madison
The Space Parco de Medici
CINEMA Tiziano
Uci Cinemas Porta di Roma","15:30
15:30, 17:30, 19:30, 21:35
15:00
18:30
12:40, 15:30"
MASTERS OF THE UNIVERSE,"3,09",SI,"Azione, Avventura, Drammatico",USA,2026,140,Un adattamento che lavora sull'effetto nostalgia e sulle fragilità del maschio contemporaneo,Travis Knight,"Nicholas Galitzine, Jared Leto, Camila Mendes, Alison Brie","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 18:00, 21:00
18:15
15:20, 17:30, 20:20
VO: 14:45
18:30, 20:30
16:00, 18:45
17:00
21:15
22:00
15:15, 17:50, 22:05
19:00
16:10, 22:30
10:50, 14:30, 16:10, 19:20, 22:30
16:10, 19:20, 22:30
13:05, 16:10, 19:20, 22:30"
AMARGA NAVIDAD,"3,08",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo","CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Intrastevere
CINEMA Madison
CINEMA Mignon
CINEMA Multisala Lux
Nuovo Cinema Aquila
Quattro Fontane
CINEMA Troisi
Uci Cinemas Porta di Roma
Uci Luce Maximo","15:45
15:00, 17:10, 19:20 | VO: 21:30
16:30, 18:45, 21:15
16:00, 18:45 | VO: 21:30
16:30 | VO: 18:45
17:15
15:30, 17:30, 19:30
16:15, 18:40, 21:00
15:30
VO: 21:00
18:30 | VO: 21:00
VO: 13:45
15:40, 18:10
13:30, 16:20, 21:20"
NOI DUE SCONOSCIUTI,"2,98",SI,Commedia,"Norvegia, Lettonia, Lituania, Danimarca, Finlandia",2025,100,Dramma e commedia sentimentale si mescolano in un'indagine avvincente che racconta un aspetto poco trattato della maternità,Janicke Askevold,"Lisa Loven Kongsli, Herbert Nordrum, Rolf Kristian Larsen, Nasrin Khusrawi",CINEMA Dei Piccoli,VO: 18:55
SUPER MARIO GALAXY - IL FILM,"2,98",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","16:40
11:00, 13:30, 16:40
15:30, 17:10"
BACKROOMS,"2,97",SI,Horror,USA,2026,111,Un'opera d'arte contemporanea sulla terrificante presenza dell'assenza,Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:15, 18:00, 20:30
19:00, 21:20
17:00, 22:00
VO: 14:45, 19:20, 22:00
17:00, 21:00
16:15, 20:45
15:15, 19:30, 21:35
18:00, 20:15, 22:30
18:00, 22:15
21:40
16:10
14:40, 18:50, 21:30, 22:20
18:00, 22:15
17:50, 20:20, 22:10, 22:50
14:45, 17:40, 20:10, 22:00, 22:40, 23:40
17:40, 20:10, 22:40
14:20, 19:50, 21:10, 22:20"
PERCHÉ UN ASSASSINIO,"2,96",SI,Drammatico,USA,1974,100,N.D.,Alan J. Pakula,"Jim Davis, Paula Prentiss, Hume Cronyn, Warren Beatty, William Daniels",CINEMA Nuovo Olimpia,VO: 20:45
IL REGNO DI KENSUKE,"2,92",SI,Animazione,"Gran Bretagna, Lussemburgo, Francia",2024,85,Un racconto di formazione che è anche favola ecologista. Perfetto per un pubblico di adolescenti,"Neil Boyle, Kirk Hendry","Cillian Murphy, Ken Watanabe, Sally Hawkins, Raffey Cassidy",CINEMA Dei Piccoli,17:25
IL DIAVOLO VESTE PRADA 2,"2,91",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
CINEMA Tiziano
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:40, 18:00, 20:20
16:00, 21:15
15:10
16:30, 21:00
VO: 18:30
17:30, 19:30
15:30, 17:50
15:05, 21:20
20:30
18:00
11:35
15:40"
STAR WARS - THE MANDALORIAN AND GROGU,"2,81",SI,"Azione, Avventura, Fantasy",USA,2026,132,"Chicche per i fan, un adorabile Grogu e un trionfo di marionette animatronic. Un'opera che funziona",Jon Favreau,"Pedro Pascal, Sigourney Weaver, Steve Blum, Hemky Madera","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Giulio Cesare
CINEMA Madison
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:50, 20:40
20:30
18:50
17:20
17:00, 20:00
16:30
15:10
17:00
14:00, 16:05, 18:10, 21:15
21:30
20:40
14:20, 22:00
15:00, 18:00"
INNAMORARSI E ALTRE PESSIME IDEE,"2,78",SI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica","CINEMA Adriano
CINEMA Cineland
Eurcine Multisala
The Space Parco de Medici
Uci Luce Maximo","15:00
16:30, 18:30, 20:30
16:30
15:25, 17:15
11:20"
ILLUSIONE,"2,76",SI,Drammatico,"Italia, Belgio",2025,110,Un'opera che spiazza per la complessità della narrazione e dei registri utilizzati,Francesca Archibugi,"Jasmine Trinca, Michele Riondino, Angelina Andrei, Vittoria Puccini",CINEMA Eden,"17:30, 19:30"
IL FIGLIO DEL DESERTO,"2,50",NI,Family,Francia,2026,92,Gilles de Maistre conferma il suo format di cinema spettacolare per famiglie. Dove tutto è un po' troppo prevedibile,Gilles de Maistre,"Nahel Tran, Nahil Bouazzaoui, Zayn Sekkat, Kev Adams",Uci Luce Maximo,12:30
HOPPER - IL SEGRETO DELLA MARMOTTA,"2,42",NI,Animazione,"Belgio, USA, Francia",2025,88,Un'animazione europea che guarda ai capolavori Disney per celebrare inclusione e diversità,Benjamin Mousquet,"Joe Ochman, Bernardo de Paula, Jordan Tartakow, Mimi Maynard","CINEMA Atlantic
The Space Parco de Medici
Uci Luce Maximo","10:30
14:10
11:45, 13:35"
SCARY MOVIE,"1,75",NO,"Commedia, Horror",USA,2026,95,Il tentativo di revival del franchise più scurrile di sempre è di una pochezza desolante,Michael Tiddes,"Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:00, 20:40
17:20, 19:20, 21:20
15:00, 18:00, 20:00
VO: 17:30, 21:30
15:30, 19:40, 21:30
16:30, 18:30
19:30 | VO: 21:30
15:40, 21:35
16:30, 18:30, 20:30, 22:30
20:00, 22:00
17:40, 19:40, 21:40
15:10, 21:30
14:00, 17:25, 19:45, 20:45, 21:45, 22:35
16:00, 20:00, 22:00
16:20, 17:20, 18:20, 19:50, 21:00, 22:10, 22:40
11:40, 15:10, 17:30, 18:00, 19:40, 20:20, 22:10, 22:50, 23:20
15:10, 17:30, 18:40, 19:50, 21:00, 22:11, 22:50
23:10, 23:40"
BOWIE - THE FINAL ACT,"0,00",N.D.,"Documentario, Biografico",USA,2025,90,"Un doc sulla carriera di David Bowie, che dà molto peso alla musica",Jonathan Stiasny,"David Bowie, Gary Kemp, Goldie, Moby, Hanif Kureishi",CINEMA Madison,15:15
DISCLOSURE DAY,"0,00",N.D.,"Fantascienza, Drammatico",USA,2026,145,Spielberg torna al cinema di fantascienza e si conferma maestro della tensione,Steven Spielberg,"Emily Blunt, Colman Domingo, Eve Hewson, Colin Firth","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 17:30, 18:30, 20:30, 21:30 | VO: 19:30
17:10, 18:20, 21:10 | VO: 21:00
16:00, 17:30, 18:45, 21:30
15:00, 16:00, 17:50, 19:15, 20:40, 21:30
14:45, 16:45, 19:15, 21:30 | VO: 15:00, 16:00, 17:45, 19:00, 20:30, 21:40
15:30, 18:15, 21:00
15:45, 18:30, 21:20
16:00, 18:45, 21:30
15:30, 18:20, 21:10
16:15, 18:20, 21:15
16:15 | VO: 18:20, 21:15
16:15 | VO: 18:30, 21:15
16:00, 18:45 | VO: 21:30
15:30, 18:15, 21:15
15:45, 18:45, 21:45 | VO: 19:15, 22:15
15:45, 18:45, 21:45
16:15 | VO: 18:20, 21:15
16:00, 18:45, 21:30
18:20, 21:15
15:15, 17:40, 21:00
14:05, 15:35, 16:10, 16:35, 17:30, 18:30, 19:10, 19:30, 19:55, 20:30, 21:00, 21:55
16:00, 17:30, 18:45, 20:30, 21:30
VO: 11:00, 16:00, 19:00
16:00, 17:10, 18:10, 18:40, 19:10, 20:30, 21:20, 21:50, 22:20 | VO: 19:30
10:40, 11:30, 13:00, 14:00, 16:00, 17:05, 17:10, 18:10, 19:10, 19:30, 20:20, 21:20, 21:50, 22:20, 22:40, 23:30 | VO: 12:20
14:10, 15:00, 16:00, 17:20, 18:10, 19:10, 20:30, 21:20, 21:50, 22:20
11:30, 15:00, 18:10, 21:20, 22:00"
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
IL PRIGIONIERO,"0,00",N.D.,Drammatico,"Spagna, Italia",2024,134,Una biofiction libera e coraggiosa dedicata a Miguel de Cervantes. E al potere delle storie di sottrarci alla sottomissione,Alejandro Amenábar,"Julio Peña (III), Alessandro Borghi, Miguel Rellán, Fernando Tejero","Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
Nuovo Cinema Aquila
CINEMA Nuovo Olimpia
Quattro Fontane
The Space Parco de Medici","16:30, 19:10, 21:15
16:30, 18:30, 21:00
17:00, 20:00
17:30 | VO: 20:30
VO: 19:00
16:15, 18:45 | VO: 21:15
18:05"
L'ALBA DEI MORTI DEMENTI,"0,00",N.D.,Horror,Gran Bretagna,2004,99,"Un horror demenziale divertente e mai banale, sorretto da una strepitosa colonna sonora integrata attivamente in molti indimenticabili siparietti",Edgar Wright,"Simon Pegg, Kate Ashfield, Nick Frost, Lucy Davis, Dylan Moran",Il in Piazza al Parco Monte Ciocci,21:15
RUFUS - IL DRAGHETTO MARINO CHE NON SAPEVA NUOTARE,"0,00",N.D.,"Animazione, Family","Norvegia, Belgio, Germania",2026,80,Dalla Norvegia una favola ecologista dal tradizionale impianto narrativo,Endre Skandfer,"Gisken Armand, Kåre Conradi, Janne Formoe, Stig Henrik Hoff","CINEMA Adriano
CINEMA Andromeda
CINEMA Cineland
CINEMA Dei Piccoli
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00
17:00
16:45
16:00
16:15
16:15
17:00
14:15, 16:30
16:50
10:30, 14:40, 16:50
14:40, 16:50
14:30, 16:00"
THE AMAZING DIGITAL CIRCUS - THE LAST ACT,"0,00",N.D.,"Animazione, Fantascienza, Thriller",N.D.,2026,93,L'animazione di Gooseworx arriva al cinema e si appella all'empatia. Contro isolamento e sprofondo emotivo,Gooseworx,"Amanda Hufford, Ashley Nichols, Lizzie Freeman, Marissa Lenti","The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","VO: 16:30
VO: 16:50
20:00 | VO: 17:00
14:50, 17:50, 20:00 | VO: 11:10
16:20, 20:00 | VO: 14:50
18:50 | VO: 16:30"
