TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
AFTER LIFE - QUAL È IL TUO RICORDO PIÙ BELLO?,"3,67",SI,Drammatico,Giappone,1998,118,"L'indagine sull'uomo di Kore-eda sconfina nell'aldilà, in una riflessione originale sul significato dell'esistenza",Kore'eda Hirokazu,"Arata, Erika Oda, Susumu Terajima, Takashi Naitô","CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Multisala Lux
Nuovo Cinema Aquila
Quattro Fontane","16:30, 18:45 | VO: 21:15
16:30, 18:45 | VO: 21:00
16:30, 19:00, 21:30
VO: 18:40
16:30 | VO: 18:45, 21:15"
ZOOTROPOLIS 2,"3,65",SI,"Animazione, Commedia, Family",USA,2025,108,Un'irresistibile sarabanda di gag scatenate e comiche con vari livelli visivi di lettura,"Byron Howard, Rich Moore, Jared Bush","Michela Giraud, Max Angioni, Matteo Martari, Alessandro Del Piero",Arena Villa Gordiani,21:00
IL SILENZIO DEGLI ALTRI,"3,59",SI,Drammatico,Spagna,2025,99,Un film che immerge nelle percezioni della protagonista trovando una completa identificazione tra il suo sguardo e quello della cineasta,Eva Libertad,"Miriam Garlo, Álvaro Cervantes, Elena Irureta, Joaquín Notario",CINEMA Giulio Cesare,VO: 19:00
YELLOW LETTERS,"3,59",SI,Drammatico,"Germania, Turchia, Francia",2026,127,"Catak si insinua nella coscienza dei suoi personaggi, rivelandone ambiguità morali e passi falsi comportamentali",Ilker Çatak,"Özgü Namal, Tansu Biçer, Leyla Smyrna Cabas, Ipek Bilgin","CINEMA Arena Tiziano
CINEMA Tiziano","21:30
16:30"
LO SGUARDO DI EMMA,"3,50",SI,Drammatico,"Svizzera, Francia, Belgio",2025,98,Un doloroso coming of age che mette in scena la forza delle donne che si salvano da sole,Marie-Elsa Sgualdo,"Lila Gueneau, Grégoire Colin, Thomas Doret, Aurelia Petit",Delle Provincie,16:00
13 ASSASSINI,"3,47",SI,Azione,"Giappone, Gran Bretagna",2010,141,Il perfetto film (moderno) di samurai,Takashi Miike,"Kôji Yakusho, Yusuke Iseya, Tsuyoshi Ihara, Takayuki Yamada, Sosuke Takaoka",Il in Piazza al Parco Monte Ciocci,21:15
FATHER MOTHER SISTER BROTHER,"3,46",SI,"Commedia, Drammatico","USA, Irlanda, Francia",2025,110,"Un Jarmusch puro, in quello spleen esistenziale che non è mai pessimismo cosmico e sempre poetico struggimento",Jim Jarmusch,"Cate Blanchett, Adam Driver, Charlotte Rampling, Mayim Bialik",CINEMA Nuovo Olimpia,VO: 16:30
PECORE SOTTO COPERTURA,"3,44",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman",CINEMA Madison,"17:30, 19:30, 21:35"
OBSESSION,"3,41",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:00, 19:15, 21:40
19:50, 22:00
VO: 17:20, 19:20, 21:45
21:40
19:01 | VO: 21:45
15:30, 21:35
19:00, 21:30 | VO: 22:30
15:50, 21:30, 22:15
22:00
23:00
23:10
23:00"
NO GOOD MEN,"3,40",SI,"Biografico, Commedia","Germania, Francia, Danimarca, Norvegia",2026,103,Una commedia coinvolgente che si fa critica sociale verso un regime e un sistema che opprime donne e oppositori politici,Shahrbanoo Sadat,"Shahrbanoo Sadat, Anwar Hashimi, Liam Hussaini, Yasin Negah","CINEMA Greenwich
Quattro Fontane","VO: 19:15
VO: 20:45"
REBUILDING - COME L'ACQUA PER IL FUOCO,"3,39",SI,Drammatico,USA,2025,95,Il canto di un'America aspra e rurale cucito addosso al talento gentile di Josh O'Connor,Max Walker-Silverman,"Josh O'Connor, Meghann Fahy, Amy Madigan, Lily LaTorre",Azzurro Scipioni,19:00
I TRE GIORNI DEL CONDOR,"3,37",SI,Drammatico,USA,1975,117,Un buon film d'azione con Robert Redford,Sydney Pollack,"Robert Redford, Max von Sydow, Faye Dunaway, Cliff Robertson, Addison Powell",CINEMA Nuovo Olimpia,VO: 20:45
LOVE LETTERS,"3,34",SI,Drammatico,Francia,2025,96,Una storia apparentemente piccola che diventa il frattale delle dinamiche alla base del nucleo sociale,Alice Douard,"Ella Rumpf, Monia Chokri, Noémie Lvovsky, Félix Kysyl",CINEMA Madison,VO: 17:40
I COLORI DEL TEMPO,"3,31",SI,Commedia,Francia,2025,124,"Un riuscito esercizio di cinema popolare, sempre ammiccante ma mai stucchevole",Cédric Klapisch,"Suzanne Lindon, Abraham Wapler, Julia Piaton, Vincent Macaigne",CINEMA Giulio Cesare,16:30 | VO: 21:31
VITTORIO DE SICA - LA VITA IN SCENA,"3,30",SI,Documentario,Italia,2026,100,Il rapporto con la realtà e l'eredità lasciata nel cinema mondiale: artisti e familiari ricordano l'autore di Umberto D,Francesco Zippel,N.D.,CINEMA Eden,16:30
HEN - STORIA DI UNA GALLINA,"3,29",SI,"Commedia, Drammatico","Germania, Grecia, Ungheria",2025,96,"Coming of age ma anche thriller, particolarmente riuscito nelle percezioni sonore della gallina",György Pálfi,"Yannis Kokiasmenos, Maria Diakopanayotou, Argyris Pantazaras, Machmout Bamerni",Delle Provincie,17:50
MICHAEL,"3,29",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jaafar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Andromeda
CINEMA Barberini
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Porta di Roma","18:50
18:15, 21:20 | VO: 21:00
VO: 17:00
17:00, 19:20, 21:35
16:30
15:35
11:30"
IL PRIGIONIERO,"3,26",SI,Drammatico,"Spagna, Italia",2024,134,Una biofiction libera e coraggiosa dedicata a Miguel de Cervantes. E al potere delle storie di sottrarci alla sottomissione,Alejandro Amenábar,"Julio Peña (III), Alessandro Borghi, Miguel Rellán, Fernando Tejero","CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
Quattro Fontane","18:40
16:00
VO: 21:00
16:15, 18:30 | VO: 21:00"
IL SILENZIO GRANDE,"3,25",SI,Commedia,"Italia, Polonia",2021,106,Un film plasmato di professionalità e di un sentire profondo che si avverte fin dalla scelta del cast,Alessandro Gassmann,"Massimiliano Gallo, Margherita Buy, Marina Confalone, Antonia Fotaras",Arena Meda - Oasi Urbana,21:00
TRE CIOTOLE,"3,24",SI,Drammatico,"Spagna, Italia",2025,120,Nel film di Isabel Coixet l'onestà cruda di Michela Murgia incontra la delicatezza di una fiaba,Isabel Coixet,"Alba Rohrwacher, Elio Germano, Silvia D'Amico, Galatéa Bellugi",Arena Garbatella,21:15
LA CRONOLOGIA DELL'ACQUA,"3,22",SI,"Biografico, Drammatico","Francia, Lettonia, USA",2025,128,Un flusso di immagini ed emozioni che non teme l'indicibile e il conturbante. Alla sua opera prima Stewart mostra di saper osare,Kristen Stewart,"Imogen Poots, Thora Birch, Jim Belushi, Charlie Carrick","CINEMA Madison
CINEMA Mignon","VO: 15:20
17:30, 20:15"
DISCLOSURE DAY,"3,19",SI,"Fantascienza, Drammatico",USA,2026,145,Spielberg torna al cinema di fantascienza e si conferma maestro della tensione,Steven Spielberg,"Emily Blunt, Josh O'Connor, Colin Firth, Eve Hewson","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Intrastevere
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:00, 20:40
17:30, 21:00
21:00
17:05, 19:15
14:30 | VO: 14:45, 16:30, 19:10, 21:30
15:00
15:45, 18:30, 21:20
21:00
15:30, 16:50, 18:20, 21:10
16:30, 18:45, 21:15
16:30 | VO: 21:00
21:00
16:00, 18:45 | VO: 21:15
16:30 | VO: 18:30, 21:15
18:45 | VO: 21:30
17:00, 21:00
15:45, 18:45, 21:45 | VO: 21:30
15:45, 18:45, 21:45
16:30 | VO: 21:15
21:00
21:10
21:45
14:45, 17:20, 18:35, 20:55, 21:35
16:00, 18:45, 21:30
VO: 13:00
17:00, 19:50, 21:40
10:50, 15:50, 19:40, 21:40
11:25, 17:00, 19:50, 21:40
21:40"
TUNER - L'ACCORDATORE,"3,15",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz","CINEMA Intrastevere
CINEMA Madison","17:00, 21:30
19:30, 21:35"
DRAMMA DELLA GELOSIA - TUTTI I PARTICOLARI IN CRONACA,"3,14",SI,Commedia,Italia,1970,107,"La gelosia secondo Ettore Scola in un'opera della maturità, divertente e dal buon ritmo",Ettore Scola,"Monica Vitti, Giancarlo Giannini, Marisa Merlini, Marcello Mastroianni",Roma Arena - Parco degli Acquedotti,21:15
ROMERÍA - IL MARE DEI RICORDI,"3,11",SI,Drammatico,"Spagna, Germania",2025,115,Un poema di sole e iodio che riflette con grande dolcezza sulla verità della memoria,Carla Simón,"Llúcia Garcia, Mitch Martín, Tristán Ulloa, Alberto Gracia",CINEMA Madison,19:30
AMARGA NAVIDAD,"3,09",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo","CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
Quattro Fontane
CINEMA Tiziano","19:30, 21:40
16:30, 21:30
16:45
16:15 | VO: 18:30
18:30"
CHA0,"3,09",SI,Animazione,Giappone,2025,90,L'animazione incontra il romanticismo. Con una freschezza e una sincerità difficili da ignorare,Yasuhiro Aoki,"Kenta Miyake, Oji Suzuka, Anna Yamada","The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","16:35
16:10
16:10
16:10
17:40"
YALLA PARKOUR,"3,09",SI,Documentario,"Svezia, Arabia Saudita",2024,89,Il parkour tra le macerie di Gaza. Un documentario su una ferita ancora troppo invisibile,Areeb Zuaiter,Areeb Zuaiter,CINEMA Troisi,VO: 19:00
LE BAMBINE,"3,07",SI,Drammatico,"Italia, Svizzera, Francia",2025,105,"Un racconto d'infanzia ipercinetico con un'estetica viva, originale e salutare per il nostro cinema","Valentina Bertani, Nicole Bertani","Mia Ferricelli, Agnese Scazza, Petra Scheggia, Clara Tramontano","Nuovo Cinema Aquila
CINEMA Troisi","18:40
16:00"
BACKROOMS,"3,06",SI,Horror,USA,2026,111,Un'opera d'arte contemporanea sulla terrificante presenza dell'assenza,Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
Eurcine Multisala
CINEMA Madison
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","18:00, 21:50
22:00
VO: 15:00, 19:30, 21:30
21:00
18:31, 21:01
15:30, 21:35
18:30
21:00
17:30, 23:30
17:30"
LA PROPRIETÀ NON È PIÙ UN FURTO,"3,01",SI,Commedia,Italia,1973,126,N.D.,Elio Petri,"Mario Scaccia, Ugo Tognazzi, Flavio Bucci, Daria Nicolodi, Salvo Randone",in Piazza San Cosimato - Trastevere,21:15
GOAT - SOGNA IN GRANDE,"3,00",SI,"Animazione, Avventura, Commedia",USA,2026,100,Una favola inclusiva in cui lo sport è una questione di stile ma soprattutto di comportamento,"Tyree Dillihay, Adam Rosette","Alessandro Florenzi, Beatrice Arnera, Pierluigi Pardo, David Harbour",CINEMA Madison,15:40
"GOOD LUCK, HAVE FUN, DON'T DIE","2,94",SI,"Animazione, Avventura, Azione","Germania, USA",2025,134,Un disaster movie apocalittico e delirante sull'AI. Con un istrionico Sam Rockwell,Gore Verbinski,"Sam Rockwell, Juno Temple, Haley Lu Richardson, Michael Peña","CINEMA Cineland
CINEMA Multisala Lux
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:45, 18:30
16:15
22:10
12:00, 22:30
22:30
22:40"
ALLORA BALLIAMO,"2,93",SI,Drammatico,Francia,2025,94,Un film alla francese in cui l'intrattenimento - anche musicale - si fonde con i temi del reale,Amélie Bonnin,"Juliette Armanet, Bastien Bouillon, François Rollin, Tewfik Jallab","CINEMA Eden
CINEMA Greenwich
CINEMA Mignon
CINEMA Nuovo Olimpia","15:30, 17:30, 19:30, 21:30
16:45, 19:00 | VO: 21:00
16:45, 18:45, 20:45
VO: 16:30, 18:30, 20:30"
SUPER MARIO GALAXY - IL FILM,"2,93",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson",CINEMA Madison,15:15
COS'È L'AMORE?,"2,91",SI,Commedia,Francia,2025,98,"Commedia francese girata con brio fatta di equivoci, romanticismo e incroci familiari",Fabien Gorgeart,"Laure Calamy, Vincent Macaigne, Lyes Salem, Mélanie Thierry","CINEMA Cineland
Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
Quattro Fontane
The Space Parco de Medici","15:45, 18:00, 20:20
16:00, 19:15, 21:45
19:00 | VO: 17:00, 21:00
16:31, 18:31, 20:30
16:30, 19:15 | VO: 21:15
16:30"
ANNA,"2,90",SI,Drammatico,Italia,2025,111,"Guerritore si (ri)conquista, con le unghie e con i denti, il suo spazio nel cinema e lo fa con un film libero, personale e con grande personalità",Monica Guerritore,"Monica Guerritore, Tommaso Ragno, Beatrice Grannò, Lucia Mascino",Cinevillage Piazza Vittorio,21:30
IL DIAVOLO VESTE PRADA 2,"2,90",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Madison","21:40
17:30, 19:30, 21:35"
MASTERS OF THE UNIVERSE,"2,87",SI,"Azione, Avventura, Drammatico",USA,2026,140,Un adattamento che lavora sull'effetto nostalgia e sulle fragilità del maschio contemporaneo,Travis Knight,"Nicholas Galitzine, Jared Leto, Camila Mendes, Alison Brie",The Space Parco de Medici,18:35
SMART WORKING,"2,86",SI,Commedia,Italia,2026,96,Un racconto dai temi attuali. Con un lavoro accurato in scrittura e regia,Svevo Moltrasio,"Marcello Macchia, Sara Lazzaro, Alessandro Tiberi, Maurizio Nichetti",Uci Luce Maximo,12:50
STAR WARS - THE MANDALORIAN AND GROGU,"2,81",SI,"Azione, Avventura, Fantasy",USA,2026,132,"Chicche per i fan, un adorabile Grogu e un trionfo di marionette animatronic. Un'opera che funziona",Jon Favreau,"Pedro Pascal, Sigourney Weaver, Steve Blum, Hemky Madera",CINEMA Adriano,15:30
SUPERGIRL,"2,78",SI,Azione,USA,2026,107,"A tratti leggero, a momenti ricco di pathos. Il film di Gillespie intrattiene senza essere dirompente",Craig Gillespie,"Milly Alcock, Matthias Schoenaerts, Eve Ridley, David Krumholtz","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 18:00, 20:30, 21:30
17:00, 19:15, 21:30
15:00, 17:10, 20:20
VO: 14:30, 17:10, 19:15, 21:15
17:30, 19:30, 21:20
16:15, 18:30, 21:00
19:40
15:45, 18:00, 20:15, 22:30 | VO: 19:00, 21:30
15:45, 18:00, 20:15, 22:30
18:45
16:00, 22:00
16:05, 18:10, 19:20, 20:45, 21:45
14:00, 16:40, 19:20, 22:00
11:20, 13:20, 14:00, 16:40, 19:00, 20:30, 22:00, 23:40
11:20, 13:20, 14:00, 16:40, 19:20, 22:00, 23:40
15:20, 19:20, 22:00"
CENA DI CLASSE,"2,77",SI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari",Uci Luce Maximo,"12:40, 14:25"
INNAMORARSI E ALTRE PESSIME IDEE,"2,77",SI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica",Uci Luce Maximo,16:50
ILLUSIONE,"2,76",SI,Drammatico,"Italia, Belgio",2025,110,Un'opera che spiazza per la complessità della narrazione e dei registri utilizzati,Francesca Archibugi,"Jasmine Trinca, Michele Riondino, Angelina Andrei, Vittoria Puccini",CINEMA Tiziano,20:30
RUFUS - IL DRAGHETTO MARINO CHE NON SAPEVA NUOTARE,"2,67",NI,"Animazione, Family","Norvegia, Belgio, Germania",2026,80,Dalla Norvegia una favola ecologista dal tradizionale impianto narrativo,Endre Skandfer,"Gisken Armand, Kåre Conradi, Janne Formoe, Stig Henrik Hoff","CINEMA Dei Piccoli
Uci Luce Maximo","17:50
10:30"
RICCHI... DA MORIRE - DELITTI IN FAMIGLIA,"2,53",NI,"Commedia, Drammatico, Thriller",USA,2025,105,Un'opera gradevole con un protagonista di bell'aspetto. Ma manca il mordente,John Patton Ford,"Glen Powell, Margaret Qualley, Jessica Henwick, Bill Camp","Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","20:30
17:00
16:00
20:00
20:00"
IL FIGLIO DEL DESERTO,"2,50",NI,Family,Francia,2026,92,Gilles de Maistre conferma il suo format di cinema spettacolare per famiglie. Dove tutto è un po' troppo prevedibile,Gilles de Maistre,"Nahel Tran, Nahil Bouazzaoui, Zayn Sekkat, Kev Adams",Uci Luce Maximo,12:00
HOPPER - IL SEGRETO DELLA MARMOTTA,"2,42",NI,Animazione,"Belgio, USA, Francia",2025,88,Un'animazione europea che guarda ai capolavori Disney per celebrare inclusione e diversità,Benjamin Mousquet,"Joe Ochman, Bernardo de Paula, Jordan Tartakow, Mimi Maynard",Uci Luce Maximo,10:20
PICCOLO MIRACOLO,"2,13",NI,Drammatico,Italia,2026,102,Una commedia dove la finzione domina troppo sulla realtà. Ma Greta Scarano è magnifica,Guido Chiesa,"Marco D'Amore, Greta Scarano, Giorgio Colangeli, Mariangela D'Abbraccio","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Intrastevere
CINEMA Mignon
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:10
17:00, 19:00
15:00
16:10, 18:20, 20:40
15:30, 17:30, 19:30, 21:30
16:31, 18:30
16:45, 19:15
16:30, 18:30, 20:45
18:10, 20:20
21:00
16:30
14:55, 17:35, 21:10
14:25
14:25, 20:20
14:25, 20:20
11:30, 15:10, 19:10"
SCARY MOVIE,"1,78",NO,"Commedia, Horror",USA,2026,95,Il tentativo di revival del franchise più scurrile di sempre è di una pochezza desolante,Michael Tiddes,"Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall","The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:05, 16:40, 22:25
20:20
22:10, 23:50
22:10"
AVEMMARIA,"0,00",N.D.,Drammatico,Italia,2025,109,Cerlino debutta alla regia con un'opera molto sentita e ambiziosa. L'altra faccia di Gomorra,Fortunato Cerlino,"Salvatore Esposito, Marianna Fontana, Mario Di Leva, Carmine Borrino","Quattro Fontane
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","18:46
14:20, 17:05
11:50, 17:00
11:40, 14:20, 17:05
20:05"
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
JACKASS: BEST AND LAST,"0,00",N.D.,"Documentario, Commedia",USA,2026,92,"Un film in cui la formula è ormai logora, pensato solo per i fan più irriducibili",Jeff Tremaine,"Jason 'Wee Man' Acuña, Lance Bangs, Tory Belleci, Sean Cliver","CINEMA Cineland
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","16:30, 18:30
14:55, 22:35
22:50
15:10, 23:00
15:10, 22:50
23:00"
