TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
MINIONS & MONSTERS,"3,41",SI,Animazione,USA,2026,90,Un'avventura godibile - e una bella lettera d'amore per il cinema - che mantiene viva la natura surreale dei piccoli protagonisti,"Pierre Coffin, Patrick Delage","Marcello Macchia, Pierre Coffin, Romesh Ranganathan, Zoey Deutch",CINEMA Madison,15:15
SHEEP IN THE BOX,"3,41",SI,Drammatico,Giappone,2026,126,L'intelligenza artificiale come strumento per lenire i nostri problemi. Un'opera sul nostro immediato futuro,Kore'eda Hirokazu,"Haruka Ayase, Daigo Yamamoto (II), Kuwaki Rimu, Nana Seino","CINEMA Madison
CINEMA Tiziano","17:00, 19:15, 21:30
20:45"
THE INVITE - IL PIACERE È TUTTO NOSTRO,"3,38",SI,"Commedia, Drammatico",USA,2026,107,Una commedia romantica acida al punto giusto,Olivia Wilde,"Seth Rogen, Olivia Wilde, Penélope Cruz, Edward Norton","CINEMA Adriano
CINEMA Alhambra
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Caravaggio
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:20, 17:45, 20:20, 22:45 | VO: 19:20
16:30, 20:30
16:45, 19:15
16:30, 18:45, 21:00
19:20, 21:30
14:30, 16:30, 19:30, 22:00 | VO: 14:45, 17:30, 18:00, 20:00, 21:45
16:30, 18:30, 20:30
18:30, 20:45
15:00, 17:10, 19:20, 21:20
17:30, 19:20, 21:30
15:30, 17:35
VO: 15:30, 17:15, 19:30, 21:45
15:30, 18:45 | VO: 21:30
19:20, 21:30
17:30, 19:30, 21:30
16:00, 18:10, 20:20 | VO: 22:30
16:00, 18:10, 20:20, 22:30
16:30, 18:45, 21:15
19:25
14:00, 16:45, 18:55, 21:25
16:30, 18:45, 21:15
VO: 14:00, 22:45
16:00
13:20
18:40"
RITORNO A BUENOS AIRES,"3,36",SI,Drammatico,"Italia, Brasile",2026,104,"Un film di impegno civile, asciutto ed essenziale, come non eravamo più abituati a vedere nel nostro cinema","Drammatico, Italia, Brasile, 2026",N.D.,"CINEMA Cineland
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Mignon
CINEMA Tibur","18:10
15:30, 17:30, 19:30, 21:30
15:30, 17:45, 19:15 | VO: 21:15
16:15, 18:30, 20:45
18:00, 21:45"
SANTIAGO - UN CAMMINO PER RICOMINCIARE,"3,35",SI,"Drammatico, Commedia",Francia,2026,102,Il racconto di un viaggio interiore. Da una prospettiva laica e con due ottimi attori,Yann Samuell,"Alexandra Lamy, Julien Le Berre, Maëlle Vidou, Eric Métayer","Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Mignon","15:40
VO: 15:30, 19:30, 21:15
16:15, 18:30, 20:45"
SERPENTI,"3,31",SI,Drammatico,Italia,2026,88,"Un'opera efficace che, nella cifra del grottesco, crea un ribaltamento. E va dritto al cuore delle cose",Roberto De Paolis,"Leonardo Lidi, Alessandro Borghi, Pietro Castellitto, Valeria Golino","CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Mignon
CINEMA Tibur","15:10, 17:10, 19:10, 21:10
17:30, 19:45, 21:45
15:30, 18:00, 19:45, 21:30
17:30, 19:45, 21:00
17:30, 19:30, 21:15
16:15, 20:00, 22:00"
NESSUN DOLORE,"3,30",SI,Drammatico,Italia,2026,96,Gianni Amelio torna sul tema delle migrazioni da una prospettiva intima e originale,Gianni Amelio,"Alessandro Borghi, Valeria Golino, Valerio Mastandrea, Gabriel Bovino","CINEMA Alhambra
CINEMA Antares
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Nuovo Sacher
Quattro Fontane
CINEMA Savoy
CINEMA Tibur
CINEMA Trianon
Uci Cinemas Porta di Roma","16:30, 18:30, 20:30
16:00, 18:00, 20:00, 22:00
15:45, 17:50, 20:05
15:00, 17:00, 19:00, 21:00
17:15, 19:15, 21:15
17:15, 19:15, 21:15
15:40, 17:30, 19:30, 21:30
16:00, 18:00, 20:00, 22:00
16:00, 18:00, 20:00, 22:00
16:00, 17:50, 19:40, 21:30
16:30, 18:30, 20:45
16:30, 18:30, 21:00
16:00, 18:00, 20:00
16:00, 18:00, 20:00
14:10, 16:30, 18:50, 21:50"
DOV'È LA FIESTA?,"3,19",SI,Commedia,Italia,2026,102,"Una rom com urbana, ironica e generazionale",Niccolò Gentili,"Linda Caridi, Francesco Carril, Giorgio Tirabassi, Lorenzo Balducci","CINEMA Adriano
CINEMA Andromeda
CINEMA Cineland
Eurcine Multisala
CINEMA Multisala Lux
CINEMA Savoy
The Space Parco de Medici
Uci Cinemas Porta di Roma","18:00, 20:30
18:45
16:20
15:30, 19:15
22:30
20:00
16:15
15:55"
CALLE MALAGA,"3,17",SI,Drammatico,Spagna,2025,116,"Una favola sul rispetto della terza età e del femminile, mai passivo e sempre seducente",Maryam Touzani,"Carmen Maura, Marta Etura, Ahmed Boulane, María Alfonsa Rosso","CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Greenwich
Quattro Fontane","16:15 | VO: 18:30
19:00
15:30
16:30"
OBSESSION,"3,16",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless",CINEMA Madison,21:30
UNA STORIA,"3,13",SI,Drammatico,Italia,2026,107,Un esordio sensibile su una piccola storia domestica. Dove incontriamo un'infelicità senza nome molto familiare,Anna Foglietta,"Guido Caprino, Alba Rohrwacher, Caterina Casini, Elio De Capitani","Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane","16:00, 18:30, 21:00
16:30, 18:46, 21:15
17:30, 19:30, 21:30
16:00, 21:30
16:00, 20:00
16:30, 18:45, 21:00"
CARS - MOTORI RUGGENTI,"3,08",SI,Animazione,USA,2006,112,"Un raro esempio di utilizzo emozionale della CG, una traduzione del nostro mondo in un universo di macchine antropomorfizzate",John Lasseter,"Owen Wilson, Paul Newman, Bonnie Hunt, Larry The Cable Guy","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Madison
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:00
17:30
15:00
15:15, 19:30
17:20
14:20, 16:30, 23:15
14:00, 16:20
10:50, 14:40, 18:20
11:00, 14:40, 16:30
16:00"
... CHE DIO PERDONA A TUTTI,"3,00",SI,Commedia,Italia,2026,113,"La quarta regia di Pif è un lavoro piacevole ma discontinuo, con un ottimo cast",Pif,"Pif, Giusy Buscemi, Francesco Scianna, Carlos Hipólito","CINEMA Arena Tiziano
CINEMA Tiziano","21:00
21:00"
SUPER MARIO GALAXY - IL FILM,"2,96",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson",Uci Cinemas Roma Est,"10:40, 10:50"
HEART OF THE BEAST - NEL PROFONDO SELVAGGIO,"2,95",SI,"Azione, Avventura, Drammatico",USA,2026,101,Un'avventura dura e disperata. David Ayer ritrova il lato più umano del suo cinema,David Ayer,"Brad Pitt, J.K. Simmons, Anna Lambe","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Doria
CINEMA FCE Majestic
CINEMA Multisala Lux
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","16:00, 18:00, 20:30, 22:45
19:00, 21:20
16:00, 18:00, 20:20, 22:30
VO: 14:30, 16:10, 19:30, 20:10, 22:00
16:20, 18:30, 20:45
16:00, 19:45
15:20, 17:55, 19:45
18:10, 22:30
18:00, 22:00
19:25, 21:40
15:00, 22:25
15:50, 18:10, 18:55, 20:50, 23:40
16:00, 21:45
19:20, 22:00 | VO: 16:50
16:50, 19:20, 22:00, 23:30
17:30, 19:20, 22:10
10:40, 13:20, 19:30, 21:00"
SPEZIE E BUGIE - LA PICCOLA CUCINA DI MEHDI,"2,85",SI,Commedia,Francia,2025,114,Una favola gradevole che offre spunti per riflettere sul tema dell'emigrazione,Amine Adjina,"Younes Boucif, Clara Bretheau, Hiam Abbass, Gustave Kervern","CINEMA Mignon
Teatro Don Bosco
CINEMA Tiziano","15:30
21:00
19:00"
SMART WORKING,"2,84",SI,Commedia,Italia,2026,96,Un racconto dai temi attuali. Con un lavoro accurato in scrittura e regia,Svevo Moltrasio,"Marcello Macchia, Sara Lazzaro, Alessandro Tiberi, Maurizio Nichetti",Delle Provincie,17:30
RESIDENT EVIL,"2,83",SI,"Azione, Fantascienza, Horror","USA, Germania",2026,90,Zach Cregger realizza uno dei più felici adattamenti videoludici mai visti,Zach Cregger,"Austin Abrams, Zach Cherry, kali Reis, Paul Walter Hauser","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:50, 18:00, 20:30, 22:45
21:20
17:00, 19:00, 21:00, 22:50
VO: 14:30, 16:45, 18:30, 21:30
15:00, 21:00
18:30, 21:40
21:45
22:30
16:00, 18:00, 20:00 | VO: 22:00
22:30
21:50
14:25, 15:45, 16:45, 19:05, 21:25, 23:45
19:45, 21:30
15:30, 17:50, 20:10, 21:50, 22:40
17:30, 19:10, 21:40, 22:40, 23:50
15:20, 20:10, 21:40, 22:40, 23:50
14:50, 18:40, 20:35, 22:00, 22:55"
"MAIGRET, L'AMORE E LA MORTE","2,71",SI,Drammatico,"Francia, Belgio",2026,80,"Un polar tratto da Maigret, nel segno della tradizione. Ottima prova di Denis Podalydés",Pascal Bonitzer,"Denis Podalydès, Anne Alvaro, Manuel Guillot, Irène Jacob","CINEMA Cineland
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
Uci Cinemas Porta di Roma","16:15, 20:45
15:30, 17:40, 20:00
VO: 15:30, 17:45, 21:30
16:15, 18:10, 22:15
16:30, 18:10, 22:15
VO: 16:10, 17:45, 19:30, 21:15
14:50, 19:50"
OCEANIA,"2,70",NI,"Azione, Avventura, Commedia",USA,2026,115,"Stessi temi, stessa musica. Un godibilissimo remake in live-action, con una protagonista perfetta",Thomas Kail,"Catherine Laga'aia, Dwayne Johnson, John Tui, Frankie Adams","CINEMA Adriano
CINEMA Madison
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Roma Est
Uci Luce Maximo","15:00
15:15, 17:30
14:00, 15:20
15:20
11:20, 14:00
17:11"
THE ECHO CHAMBER,"2,67",NI,Drammatico,Italia,2026,120,Ghost story e love story che prende la forma di un rituale doloroso di rara eleganza,Andrea Pallaoro,"Luca Marinelli, Alicia Vikander, Susan Sarandon, Ann Akin","CINEMA Alhambra
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
Quattro Fontane","16:30, 18:20
20:20
15:30, 18:30, 21:15
15:30, 21:30
VO: 15:30, 21:00"
AMORI & INCANTESIMI 2,"2,50",NI,Commedia,USA,2026,130,Un film sentimentale fantasy senza nessuna magia,Susanne Bier,"Nicole Kidman, Joey King, Dianne Wiest, Stockard Channing","CINEMA Adriano
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","21:40
15:50
11:00
11:30"
FAMMI IL PIACERE,"2,50",NI,Commedia,Francia,2026,90,La tipica commedia francese che si regge tutta sull'interpretazione degli attori,Reem Kherici,"Alexandra Lamy, François Cluzet, Delphine Baril, François Bureloup",Delle Provincie,15:30
INSIDIOUS - FUORI DALL'ALTROVE,"2,50",NI,"Horror, Thriller","Australia, USA",2026,106,"Un prodotto convenzionale ma ben realizzato, destinato a non scontentare i fan del franchise",Jacob Chase,"Lin Shaye, Amelia Eve, Brandon Perea, Sam Spruell","Uci Cinemas Parco Leonardo
Uci Luce Maximo","23:00
23:20"
THE DOG STARS - LE STELLE DOPO LA FINE,"2,49",NI,"Azione, Avventura, Drammatico",USA,2026,118,Ridley Scott inciampa nel déjà vu del post-apocalittico. Buoni gli attori,Ridley Scott,"Jacob Elordi, Margaret Qualley, Josh Brolin, Guy Pearce",CINEMA Adriano,22:45
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
DUE LADRI IN FUGA,"0,00",N.D.,Commedia,Francia,2024,99,N.D.,Victor Artus Solaro,"Victor Artus Solaro, Clovis Cornillac, Alice Belaïdi, Marc Riso","CINEMA Adriano
CINEMA Cineland
CINEMA Multisala Lux
Uci Cinemas Porta di Roma","15:00
16:20, 18:20, 20:20
16:00
13:10, 20:00"
L'ISOLA DEI RICORDI,"0,00",N.D.,"Animazione, Avventura, Commedia",USA,2026,109,Sorprendente caleidoscopio di idee con un'animazione cangiante,"Joel Crawford, Januel Mercado","Giulia Vecchio, Alessandro Tiberi, Dave Franco, Jenny Slate","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 17:40, 20:20
17:15, 18:45, 21:00
15:15, 17:15, 19:20
15:00, 17:00 | VO: 19:00, 21:00
15:00, 17:00, 19:00
16:30, 18:30
16:30, 18:30
16:30, 18:30, 20:30
15:30, 17:30, 19:15, 21:05
16:00, 18:10, 20:20
17:15, 19:45
16:30, 19:10
14:00, 15:15, 18:30, 21:10
17:45, 19:45
14:20, 17:00, 19:30, 21:10, 14:50
11:20, 14:30, 16:00, 17:00, 19:40, 21:00, 14:00
11:10, 14:30, 16:00, 17:00, 19:40, 21:10, 14:50
10:50, 14:30, 17:00, 19:00"
LULU,"0,00",N.D.,Drammatico,Argentina,2014,84,Un amore senza regole per le strade di Buenos Aires,Luis Ortega,"Daniel Melingo, Ailín Salas, Nahuel Pérez Biscayart, Benito Noble",Cineclub Alphaville,VO: 21:00
MUTINY,"0,00",N.D.,"Azione, Thriller","Regno Unito, USA",2026,95,Un thriller marittimo che non rivoluziona il genere e fa quello che gli si chiede,Jean-François Richet,"Jason Statham, Chaneil Kular, Ramon Tikaram, Jason Wong","CINEMA Adriano
The Space Parco de Medici","22:45
15:30"
PAW PATROL - MISSIONE DINOSAURI,"0,00",N.D.,Animazione,USA,2026,88,"Un film di svago movimentato, con gag innocue e un messaggio semplice","Animazione, USA, 2026",N.D.,"CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
CINEMA Dei Piccoli
CINEMA Madison
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:00
17:00
15:00
16:40
16:20
15:30
17:30
14:25
14:10
10:10, 13:45
10:10, 14:10, 16:30
10:10, 13:00"
ULTIMO - TUTTO. LIVE A TOR VERGATA,"0,00",N.D.,Concerto,Italia,2026,165,Il concerto più grande della storia della musica italiana,Giorgio Testi,N.D.,"CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","20:00
17:30, 21:00
21:30
16:30
17:30, 20:45
18:30, 20:30
18:00, 21:15
15:45, 18:45, 21:45
21:55
15:45, 18:45, 21:45
17:30, 21:00
18:00, 21:30
21:30
17:45, 21:00
16:50, 18:50, 20:30
16:50, 17:50, 18:50, 20:30, 21:30
18:00, 21:15
15:00, 16:30, 18:00, 20:20, 21:20
14:20, 15:30, 16:40, 18:00, 20:20, 21:20, 23:55
10:20, 15:00, 16:40, 18:00, 20:20, 21:20
15:00, 18:00, 20:20, 21:20"
