TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
AFTER LIFE - QUAL È IL TUO RICORDO PIÙ BELLO?,"3,67",SI,Drammatico,Giappone,1998,118,"L'indagine sull'uomo di Kore-eda sconfina nell'aldilà, in una riflessione originale sul significato dell'esistenza",Kore'eda Hirokazu,"Arata, Erika Oda, Susumu Terajima, Takashi Naitô","CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Mignon
Quattro Fontane","16:30, 18:45 | VO: 21:00
16:45 | VO: 21:15
16:45, 19:00, 21:15
16:30, 18:45 | VO: 21:00"
LA MATTINA SCRIVO,"3,67",SI,Drammatico,Francia,2025,92,"Un racconto che ruota attorno a un punto di rottura. Una fotografia del presente, scattata con gentilezza, ma crudamente a fuoco",Valérie Donzelli,"Bastien Bouillon, André Marcon, Virginie Ledoyen, Adrien Barazzone",Delle Provincie,18:30
L'HANGAR ROSSO,"3,61",SI,Drammatico,"Italia, Cile",2026,83,"Un ottimo thriller dall'eleganza concisa. Il racconto degli Anni Settanta in Cile, intriso delle preoccupazioni del presente",Juan Pablo Sallato,"Nicolás Zárate, Boris Quercia, Marcial Tagle, Catalina Stuardo","CINEMA Barberini
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Jolly
CINEMA Madison
Nuovo Cinema Aquila
The Space Parco de Medici
Uci Cinemas Porta di Roma","VO: 15:00, 16:30, 20:00
17:45, 20:10
15:45, 17:40, 19:30, 21:30
17:00, 19:00, 21:00
17:00 | VO: 19:00, 21:00
16:30, 19:00 | VO: 21:00
17:15, 19:15
15:30
VO: 21:00
11:00, 14:20, 18:45, 23:45
14:15, 21:00"
IL SILENZIO DEGLI ALTRI,"3,60",SI,Drammatico,Spagna,2025,99,Un film che immerge nelle percezioni della protagonista trovando una completa identificazione tra il suo sguardo e quello della cineasta,Eva Libertad,"Miriam Garlo, Álvaro Cervantes, Elena Irureta, Joaquín Notario",CINEMA Giulio Cesare,VO: 19:00
YELLOW LETTERS,"3,59",SI,Drammatico,"Germania, Turchia, Francia",2026,127,"Catak si insinua nella coscienza dei suoi personaggi, rivelandone ambiguità morali e passi falsi comportamentali",Ilker Çatak,"Özgü Namal, Tansu Biçer, Leyla Smyrna Cabas, Ipek Bilgin","CINEMA Madison
Teatro Don Bosco","17:10
18:00"
NO OTHER CHOICE - NON C'È ALTRA SCELTA,"3,58",SI,"Commedia nera, Drammatico",Corea del sud,2025,139,"Ipertrofico e ipercostruito, il cinema di Park Chan-wook è ancora una volta un modo per conoscere il mondo. E cambiarlo",Park Chan-wook,"Byung-Hun Lee, Ye-Jin Son, Hee-soon Park, Sung-min Lee",Cinevillage Villa Bonelli,21:30
NO GOOD MEN,"3,48",SI,"Biografico, Commedia","Germania, Francia, Danimarca, Norvegia",2026,103,Una commedia coinvolgente che si fa critica sociale verso un regime e un sistema che opprime donne e oppositori politici,Shahrbanoo Sadat,"Shahrbanoo Sadat, Anwar Hashimi, Liam Hussaini, Yasin Negah","CINEMA Greenwich
CINEMA Tiziano","VO: 21:30
17:00"
KONTINENTAL '25,"3,44",SI,Commedia,Romania,2025,109,"Un film che porta tutti i segni del genio di Jude, con un'elegante struttura e il consueto gusto per l'assurdo",Radu Jude,"Eszter Tompa, Gabriel Spahiu, Adonis Tanta, Serban Pavlu","CINEMA Adriano
Nuovo Cinema Aquila","VO: 16:00
VO: 18:30"
LA SALITA,"3,41",SI,Drammatico,Italia,2026,90,"Esordio alla regia dell'attore Massimiliano Gallo, un tributo all'amore per il palcoscenico e alla sua capacità trasformativa",Massimiliano Gallo,"Roberta Caronia, Francesco Cossu, Antonio Milo, Shalana Santana",CINEMA Tiziano,18:45
A CENA CON IL DITTATORE,"3,40",SI,"Commedia, Drammatico, Storico","Spagna, Francia",2025,106,Un film dal deciso affondo politico. Un cinema vecchia scuola che è sempre un piacere da guardare,Manuel Gómez Pereira,"Mario Casas, Alberto San Juan, Asier Etxeandia, Oscar Lasarte",Delle Provincie,16:00
LE CITTÀ DI PIANURA,"3,40",SI,Drammatico,"Italia, Germania",2025,100,Un road movie che riesce a raccontare un'Italia vera con una sua energia lenta e sul finale commovente,Francesco Sossai,"Filippo Scotti, Sergio Romano, Pierpaolo Capovilla, Roberto Citran",Cinevillage Piazza Vittorio,21:30
LOVE LETTERS,"3,40",SI,Drammatico,Francia,2025,96,Una storia apparentemente piccola che diventa il frattale delle dinamiche alla base del nucleo sociale,Alice Douard,"Ella Rumpf, Monia Chokri, Noémie Lvovsky, Félix Kysyl",CINEMA Cineland,"16:30, 18:20"
RICOMINCIO DA TRE,"3,39",SI,Commedia,Italia,1981,109,"Quella di Massimo Troisi è una comicità umile, ispirata e proletaria, che si rifugia nel surreale come possibilità testuale sempre nuova",Massimo Troisi,"Massimo Troisi, Fiorenza Marchegiani, Lello Arena, Marco Messeri, Cloris Brosca",Roma Arena - Parco degli Acquedotti,21:15
LA CRONOLOGIA DELL'ACQUA,"3,37",SI,"Biografico, Drammatico","Francia, Lettonia, USA",2025,128,Un flusso di immagini ed emozioni che non teme l'indicibile e il conturbante. Alla sua opera prima Stewart mostra di saper osare,Kristen Stewart,"Imogen Poots, Thora Birch, Jim Belushi, Charlie Carrick",Azzurro Scipioni,"16:00, 18:30"
NEL TEPORE DEL BALLO,"3,35",SI,Drammatico,Italia,2026,92,"Attori che sanno osare in un film libero, dove Pupi Avati si rinnova rimanendo fedele a se stesso",Pupi Avati,"Massimo Ghini, Isabella Ferrari, Giuliana De Sio, Lina Sastri","CINEMA Greenwich
CINEMA Mignon","16:30
17:00"
IL TERZO OMICIDIO,"3,34",SI,Thriller,Giappone,2017,125,Kore-Eda prosegue la sua personale indagine sull’animo delle persone quando si trovano dinanzi a una svolta della loro vita,Kore'eda Hirokazu,"Masaharu Fukuyama, Kôji Yakusho, Suzu Hirose, Mikako Ichikawa, Yuki Saitô",Nuovo Cinema Aquila,VO: 21:15
VITTORIO DE SICA - LA VITA IN SCENA,"3,34",SI,Documentario,Italia,2026,100,Il rapporto con la realtà e l'eredità lasciata nel cinema mondiale: artisti e familiari ricordano l'autore di Umberto D,Francesco Zippel,N.D.,CINEMA Eden,16:10
MINIONS & MONSTERS,"3,33",SI,Animazione,USA,2026,90,Un'avventura godibile - e una bella lettera d'amore per il cinema - che mantiene viva la natura surreale dei piccoli protagonisti,"Pierre Coffin, Patrick Delage","Marcello Macchia, Pierre Coffin, Romesh Ranganathan, Zoey Deutch","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:30, 16:30, 17:30, 18:30, 19:30, 20:30, 21:30
17:30, 18:30, 19:20, 21:30
16:00, 18:00, 20:00
15:00, 15:50, 16:50, 17:40, 18:40, 19:30, 20:30, 21:20
VO: 14:45, 16:30, 18:10, 19:50
15:30, 17:15, 19:10, 21:00
16:30, 17:30, 18:30, 19:30, 20:30
16:00, 17:00, 18:00, 19:00
17:00, 19:00, 21:00
16:00, 18:00, 20:00
17:00, 19:00, 21:00
17:00, 18:00, 19:00, 21:00
15:15, 17:15, 19:15, 21:00
16:00, 17:00, 18:00, 19:00, 20:00, 22:00
16:00, 17:00, 18:00, 19:00, 20:00, 22:00
17:00, 19:00
16:30, 17:30, 18:30, 21:30
11:10, 11:35, 14:00, 14:50, 16:20, 17:10, 18:40, 19:30, 21:00
11:00, 11:05, 11:55, 13:35, 14:00, 14:20, 14:55, 15:20, 15:50, 16:20, 16:40, 17:00, 17:25, 17:40, 18:10, 18:40, 19:05, 19:10, 19:45, 21:00, 21:40, 23:00, 23:40
16:15, 17:00, 18:15, 19:00, 21:00
14:10, 14:40, 14:50, 16:10, 17:10, 18:40, 19:30, 20:30, 21:10, 21:50, 22:30
11:10, 11:40, 12:40, 13:30, 14:50, 15:30, 16:00, 17:10, 17:40, 18:20, 19:30, 20:40, 21:50, 22:30, 16:30
10:40, 12:40, 13:30, 14:10, 14:50, 15:30, 16:10, 17:10, 17:40, 18:10, 18:40, 19:30, 20:30, 21:00, 21:50, 22:30
11:40, 14:00, 14:50, 16:30, 17:10, 18:00, 18:40, 20:10, 21:00, 22:10"
I COLORI DEL TEMPO,"3,32",SI,Commedia,Francia,2025,124,"Un riuscito esercizio di cinema popolare, sempre ammiccante ma mai stucchevole",Cédric Klapisch,"Suzanne Lindon, Abraham Wapler, Julia Piaton, Vincent Macaigne","CINEMA Arena Tiziano
CINEMA Giulio Cesare","21:30
16:30 | VO: 21:00"
HEN - STORIA DI UNA GALLINA,"3,31",SI,"Commedia, Drammatico","Germania, Grecia, Ungheria",2025,96,"Coming of age ma anche thriller, particolarmente riuscito nelle percezioni sonore della gallina",György Pálfi,"Yannis Kokiasmenos, Maria Diakopanayotou, Argyris Pantazaras, Machmout Bamerni",CINEMA Farnese,VO: 17:00
SULLA MIA PELLE,"3,29",SI,Drammatico,Italia,2018,100,La cronaca di una discesa agli inferi che rivela le storture del nostro sistema democratico,Alessio Cremonini,"Alessandro Borghi, Jasmine Trinca, Max Tortora, Milvia Marigliano",Arena Tor Fiscale,21:00
TROPPO CATTIVI 2,"3,29",SI,Animazione,USA,2025,104,Il sequel di Troppo cattivi arriva finalmente al superamento delle inutili barriere degli stereotipi di genere,"Pierre Perifel, JP Sans","Sam Rockwell, Marc Maron, Craig Robinson, Anthony Ramos","Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","11:00, 11:05
11:00, 11:10
10:05"
IL PRIGIONIERO,"3,28",SI,Drammatico,"Spagna, Italia",2024,134,Una biofiction libera e coraggiosa dedicata a Miguel de Cervantes. E al potere delle storie di sottrarci alla sottomissione,Alejandro Amenábar,"Julio Peña (III), Alessandro Borghi, Miguel Rellán, Fernando Tejero","CINEMA Eden
CINEMA Giulio Cesare","18:30
16:30 | VO: 21:00"
MICHAEL,"3,28",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jaafar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Andromeda
Cinevillage Parco Tevere Marconi
CINEMA Madison
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","18:40
VO: 21:20
21:30
17:00, 19:20, 21:35
14:25, 21:25
16:20
22:50
16:20"
PECORE SOTTO COPERTURA,"3,24",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman",CINEMA Madison,"15:20, 19:20"
OBSESSION,"3,23",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:00, 19:15, 21:40
15:00, 19:50
VO: 14:30, 19:20, 21:45
VO: 20:45
17:30, 21:35
19:00, 21:30 | VO: 22:30
15:00, 17:50, 20:30, 22:30
20:30, 22:50
20:10, 23:55
20:40, 22:50"
ALPHA,"3,21",SI,Drammatico,"Francia, Belgio",2025,128,Ducournau si avventura di nuovo nel territorio dell'orrore corporale. Un film emozionante come una nascita e struggente come un lutto,Julia Ducournau,"Mélissa Boros, Golshifteh Farahani, Tahar Rahim, Emma Mackey","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","15:00
13:50"
DISCLOSURE DAY,"3,20",SI,"Fantascienza, Drammatico",USA,2026,145,Spielberg torna al cinema di fantascienza e si conferma maestro della tensione,Steven Spielberg,"Emily Blunt, Josh O'Connor, Colin Firth, Eve Hewson","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 18:00, 21:00
17:30, 21:00
21:00
16:50
VO: 14:45, 16:40, 19:00, 21:30
15:00
17:30
21:00
18:20
16:30, 18:30, 21:15
VO: 19:00
21:00
16:30, 18:30 | VO: 21:15
VO: 18:30
21:15
16:00, 18:50, 21:30
21:00
VO: 17:30, 20:45
21:00
20:45
11:10, 14:30, 16:40, 17:35, 18:35, 20:30, 22:55
18:45, 21:30
17:00, 21:40
10:50, 21:10
10:50, 15:00, 21:40
23:10"
ANTARTICA - QUASI UNA FIABA,"3,18",SI,Commedia,Italia,2026,93,"Un film più unico che raro in Italia sulla ricerca scientifica, con un ottimo cast",Lucia Calamaro,"Silvio Orlando, Barbara Ronchi, Valentina Bellè, Simone Liberati",Teatro Don Bosco,21:00
TUNER - L'ACCORDATORE,"3,18",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz","CINEMA Madison
CINEMA Tiziano","19:30, 21:35
20:30"
SMETTO QUANDO VOGLIO,"3,15",SI,Commedia,Italia,2013,100,Un tuffo vertiginoso nel cinema contemporaneo di genere in una commedia italiana d'esordio ai tempi della crisi,Sydney Sibilia,"Edoardo Leo, Valeria Solarino, Valerio Aprea, Paolo Calabresi",Arena Giardino Sabaudia,21:00
IL BENE COMUNE,"3,14",SI,Commedia,Italia,2026,103,"A un passo dal musical, una favola che conferma il cinema originale di Rocco Papaleo",Rocco Papaleo,"Claudia Pandolfi, Rocco Papaleo, Teresa Saponangelo, Vanessa Scalera","Arena Nuovo Sacher
CINEMA Nuovo Sacher","21:30
21:30"
IL POSTO DELL'ANIMA,"3,13",SI,Drammatico,Italia,2003,N.D.,"Un film sincero, a cui sarebbe servito un pizzico di rigore in più per farne un film 'importante'",Riccardo Milani,"Michele Placido, Silvio Orlando, Claudio Santamaria, Paola Cortellesi",Arena Puntasacra,20:30
DIAMANTI,"3,12",SI,"Commedia, Drammatico",Italia,2024,135,"Quello che ci aspettiamo dal miglior Ozpetek, quello che ama le donne e che rappresenta l'umanità",Ferzan Ozpetek,"Luisa Ranieri, Jasmine Trinca, Stefano Accorsi, Luca Barbarossa (II)","The Space Moderno
The Space Parco de Medici","11:20
11:25"
AMARGA NAVIDAD,"3,10",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo","CINEMA Eden
Quattro Fontane","21:00
VO: 11:15"
BACKROOMS,"3,08",SI,Horror,USA,2026,111,Un'opera d'arte contemporanea sulla terrificante presenza dell'assenza,Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Atlantic
Eurcine Multisala
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","16:00, 21:30
22:00
18:30, 21:00
19:20, 21:35
18:00, 22:30
12:20, 20:00, 23:10
21:30
VO: 16:30, 21:00
17:40, 20:50
17:30, 20:50
17:50, 20:50, 22:10
23:40"
"GOOD LUCK, HAVE FUN, DON'T DIE","3,08",SI,"Animazione, Avventura, Azione","Germania, USA",2025,134,Un disaster movie apocalittico e delirante sull'AI. Con un istrionico Sam Rockwell,Gore Verbinski,"Sam Rockwell, Juno Temple, Haley Lu Richardson, Michael Peña","CINEMA Multisala Lux
Uci Cinemas Porta di Roma","16:15, 21:30
22:20"
30 NOTTI CON IL MIO EX,"3,05",SI,Commedia,Italia,2025,102,Una commedia con attori rodati che tratta il tema della malattia mentale con un sorriso,Guido Chiesa,"Edoardo Leo, Micaela Ramazzotti, Gloria Harvey, Claudio Colica",CINEMA Arena Restate,21:00
IL REGNO DI KENSUKE,"3,05",SI,Animazione,"Gran Bretagna, Lussemburgo, Francia",2024,85,Un racconto di formazione che è anche favola ecologista. Perfetto per un pubblico di adolescenti,"Neil Boyle, Kirk Hendry","Cillian Murphy, Ken Watanabe, Sally Hawkins, Raffey Cassidy",CINEMA Dei Piccoli,18:30
SHEEP IN THE BOX,"3,03",SI,Drammatico,Giappone,2026,126,L'intelligenza artificiale come strumento per lenire i nostri problemi. Un'opera sul nostro immediato futuro,Kore'eda Hirokazu,"Haruka Ayase, Kotaro Daigo",Quattro Fontane,VO: 21:30
THE DRAMA - UN SEGRETO È PER SEMPRE,"3,02",SI,Commedia,USA,2026,106,Una commedia surreale che rompe le convenzioni sociali e parla a ognuno di noi. Con un cast di superstar,Kristoffer Borgli,"Robert Pattinson, Zendaya, Alana Haim, Mamoudou Athie",CINEMA Madison,"15:30, 21:35"
FELICITÀ,"3,01",SI,Drammatico,Italia,2023,104,Un film amaro di grande generosità in cui Micaela Ramazzotti si porta dietro la spontaneità dei suoi personaggi passati,Micaela Ramazzotti,"Max Tortora, Anna Galiena, Matteo Olivetti, Micaela Ramazzotti",Arena al Corviale,21:15
IL GGG - IL GRANDE GIGANTE GENTILE,"3,01",SI,Avventura,"USA, Gran Bretagna, Canada",2016,117,"Steven Spielberg incontra Roald Dahl: parlando ai giovani (e non solo) del dolore e della sofferenza senza falsi pudori, mostra la via della speranza",Steven Spielberg,"Mark Rylance, Ruby Barnhill, Jemaine Clement, Rebecca Hall",Il in Piazza al Casale della Cervelletta,21:15
COS'È L'AMORE?,"3,00",SI,Commedia,Francia,2025,98,"Commedia francese girata con brio fatta di equivoci, romanticismo e incroci familiari",Fabien Gorgeart,"Laure Calamy, Vincent Macaigne, Lyes Salem, Mélanie Thierry","Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
Quattro Fontane","17:00, 19:00, 21:00
17:00 | VO: 21:00
17:00, 19:15, 21:15
17:00, 19:00 | VO: 21:00"
I PRIGIONIERI DELL'OCEANO,"3,00",SI,Guerra,USA,1943,96,N.D.,Alfred Hitchcock,"María Andersen, William Bendix, John Hodiak, Tallulah Bankhead, Walter Slezak","Casa del Cinema
Teatro all'Aperto Ettore Scola","21:30
21:30"
GLI ANNI PIÙ BELLI,"2,96",SI,Commedia,Italia,2020,129,Il commovente ritratto di una generazione che Muccino sa mettere a fuoco con una compiutezza senza uguali,Gabriele Muccino,"Pierfrancesco Favino, Micaela Ramazzotti, Kim Rossi Stuart, Claudio Santamaria",in Piazza San Cosimato - Trastevere,21:15
ALLORA BALLIAMO,"2,94",SI,Drammatico,Francia,2025,94,Un film alla francese in cui l'intrattenimento - anche musicale - si fonde con i temi del reale,Amélie Bonnin,"Juliette Armanet, Bastien Bouillon, François Rollin, Tewfik Jallab","CINEMA Eden
CINEMA Greenwich
CINEMA Mignon
CINEMA Multisala Lux","15:45, 17:40, 19:30, 21:30
17:00 | VO: 21:15
19:00, 21:00
16:00, 20:30"
LA VITA VA COSÌ,"2,90",SI,Commedia,Italia,2025,118,Una commedia che fotografa un'Italia legata alle proprie radici anche davanti alla necessità di adeguarsi al presente,Riccardo Milani,"Virginia Raffaele, Diego Abatantuono, Aldo Baglio, Giuseppe Ignazio Loi",Arena Cortili di Cinema,21:00
IL DIAVOLO VESTE PRADA 2,"2,88",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Madison","18:20
17:30, 19:30"
SUPERGIRL,"2,87",SI,Azione,USA,2026,107,"A tratti leggero, a momenti ricco di pathos. Il film di Gillespie intrattiene senza essere dirompente",Craig Gillespie,"Milly Alcock, Matthias Schoenaerts, Eve Ridley, David Krumholtz","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 18:15, 20:40
19:15
17:10, 21:30
VO: 16:45, 18:20, 21:45
19:30
20:00
15:20, 19:30
16:00, 18:10, 20:20
15:05, 18:05, 20:25, 22:25
11:40, 14:45, 16:15, 19:20, 20:50, 23:20
14:50, 19:40, 22:00
11:30, 14:40, 18:10, 20:20, 22:00
11:30, 14:30, 19:50, 22:00
19:20"
DRACULA,"2,79",SI,"Commedia, Horror, Musical","Romania, Austria, Lussemburgo",2025,170,Un cinema pionieristico che questa volta porta avanti uno studio mai banale sui mille volti di Dracula,Radu Jude,"Adonis Tanta, Oana Maria Zaharia, Gabriel Spahiu, Serban Pavlu",Nuovo Cinema Aquila,VO: 18:00
CENA DI CLASSE,"2,77",SI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari",Uci Luce Maximo,"12:20, 17:20"
INNAMORARSI E ALTRE PESSIME IDEE,"2,77",SI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica",Uci Luce Maximo,"13:10, 15:40"
ARRAPAHO,"2,76",SI,Comico,Italia,1984,98,Uno scult movie che ha finito per diventare un cult,Ciro Ippolito,"Urs Althaus, Daniele Pace, Tinì Cansino, Alfredo Cerruti",CINEMA Troisi,"14:00, 19:00"
