TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
MICHAEL,"3,39",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jafaar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Alhambra
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Tibur
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:20, 17:45, 19:00, 20:30, 21:40, 22:40
16:10, 20:30
16:20, 17:30, 18:45, 20:30, 21:20
16:30, 19:00, 22:30
15:00, 17:30, 19:10, 20:00, 21:30, 22:30
VO: 14:30, 15:00, 16:30, 19:00
14:45, 17:00, 19:15, 21:30
16:00, 17:00, 18:30, 20:15, 21:15
16:30, 19:00, 21:30
16:45, 18:15, 19:10, 20:45, 21:45
16:30, 19:00, 20:30 | VO: 21:30
VO: 19:15, 21:45
16:30, 17:50, 19:00, 20:10, 21:30
14:45, 16:00, 17:00, 18:25, 19:20, 21:15
16:30, 19:00, 20:00, 21:30, 22:30 | VO: 22:15
16:30, 17:30, 19:00, 20:00, 21:30, 22:30
16:30, 19:00, 21:30
17:30, 18:45, 20:15, 21:20
16:40, 21:30
15:40, 16:35, 17:50, 18:10, 18:35, 19:05, 20:00, 20:50, 21:15, 21:45, 22:05, 22:45, 23:00
15:30, 17:50 | VO: 22:00
16:30, 18:00, 19:00, 21:30, 22:30
17:00, 18:30, 19:10, 19:40, 20:00, 21:30, 22:10, 22:40 | VO: 16:20
14:00, 17:00, 18:12, 18:20, 19:20, 20:00, 21:31, 21:50, 22:30, 23:40, 23:55 | VO: 15:30
14:00, 15:30, 17:00, 18:30, 19:10, 20:00, 21:20, 22:20, 23:10 | VO: 15:10
11:20, 14:10, 17:00, 18:35, 20:00, 21:25, 22:50, 23:40"
NEL TEPORE DEL BALLO,"3,36",SI,Drammatico,Italia,2026,92,"Attori che sanno osare in un film libero, dove Pupi Avati si rinnova rimanendo fedele a se stesso",Pupi Avati,"Massimo Ghini, Isabella Ferrari, Giuliana De Sio, Lina Sastri","CINEMA Adriano
CINEMA Atlantic
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici","15:00, 19:00
15:00
15:45, 21:00
15:30, 17:30, 19:45
15:45, 17:40, 19:35
15:30, 17:15
15:35
16:00, 18:00
18:30
16:40
14:10"
MA COME SI PUÒ UCCIDERE UN BAMBINO?,"3,22",SI,Drammatico,Spagna,1976,92,N.D.,Narciso Ibañez Serrador,"Lewis Flander, Prunella Ransome, Antonio Iranzo, Lewis Fiander, Marian Salgado",CINEMA Troisi,VO: 00:30
IL BENE COMUNE,"3,18",SI,Commedia,Italia,2026,103,"A un passo dal musical, una favola che conferma il cinema originale di Rocco Papaleo",Rocco Papaleo,"Claudia Pandolfi, Rocco Papaleo, Teresa Saponangelo, Vanessa Scalera","Eurcine Multisala
Teatro Don Bosco","16:00, 21:30
15:45, 18:00"
THELMA,"3,04",SI,"Azione, Commedia",USA,2024,97,"Un feel good movie dallo humour intelligente, che affronta spunti seri con testarda leggerezza",Josh Margolin,"June Squibb, Fred Hechinger, Richard Roundtree, Parker Posey",CINEMA Troisi,VO: 11:00
ANTARTICA - QUASI UNA FIABA,"3,01",SI,Commedia,Italia,2026,93,"Un film più unico che raro in Italia sulla ricerca scientifica, con un ottimo cast",Lucia Calamaro,"Silvio Orlando, Barbara Ronchi, Valentina Bellè, Simone Liberati","CINEMA Adriano
CINEMA Cineland
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
Quattro Fontane
CINEMA Savoy
The Space Parco de Medici","15:00, 17:00, 21:30
17:30, 19:30, 21:40
16:00, 18:00, 20:00
15:55, 17:45, 19:35
16:00, 20:00
17:00, 19:00, 21:00
15:30, 21:45
16:45, 23:50"
SUPER MARIO GALAXY - IL FILM,"3,01",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
CINEMA Madison
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","16:00
16:50, 18:40
15:00
17:30
15:30
17:30
14:05, 16:00
17:10
14:20, 16:10, 17:10
14:20, 17:30
16:10"
NOI DUE SCONOSCIUTI,"3,00",SI,Commedia,"Norvegia, Lettonia, Lituania, Danimarca, Finlandia",2025,100,Dramma e commedia sentimentale si mescolano in un'indagine avvincente che racconta un aspetto poco trattato della maternità,Janicke Askevold,"Lisa Loven Kongsli, Herbert Nordrum, Rolf Kristian Larsen, Nasrin Khusrawi","CINEMA Eden
CINEMA Mignon
CINEMA Nuovo Olimpia","15:00, 17:00, 19:00, 21:30
16:30, 18:45, 20:45
VO: 17:00, 19:00, 21:00"
THE DRAMA - UN SEGRETO È PER SEMPRE,"2,98",SI,Commedia,USA,2026,106,Una commedia surreale che rompe le convenzioni sociali e parla a ognuno di noi. Con un cast di superstar,Kristoffer Borgli,"Robert Pattinson, Zendaya, Alana Haim, Mamoudou Athie","CINEMA Adriano
CINEMA Giulio Cesare
CINEMA Madison
The Space Parco de Medici","VO: 19:20
VO: 21:00
21:35
14:40"
IL DIAVOLO VESTE PRADA 2,"2,84",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Alhambra
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Caravaggio
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Tibur
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:30, 17:40, 18:30, 19:00, 20:20, 21:00, 21:30, 22:50
16:15, 18:15, 20:30
16:30, 17:30, 18:45, 20:15, 21:20 | VO: 21:15
15:30, 17:45, 20:00, 21:30
15:30, 17:00, 18:00, 19:20, 20:20, 21:40, 22:40
15:00, 19:30, 21:00, 21:30 | VO: 14:15, 14:30, 16:30, 16:45, 17:15, 18:45, 19:00, 21:00, 21:30
15:10, 17:20, 19:30, 21:40
16:00, 18:15, 20:30
16:00, 17:00, 18:30, 19:30, 20:00, 21:00
16:00, 17:45, 18:30, 20:00, 21:00, 22:30
14:30, 16:45, 19:00, 21:15
16:00, 17:50, 18:30, 20:15, 21:00, 21:45
16:00, 18:30 | VO: 21:00
16:00, 19:15, 21:00 | VO: 16:45, 18:30, 21:30
16:30, 19:30, 21:45 | VO: 19:00, 21:30
16:00, 18:10, 20:20, 21:15, 22:30
15:00, 16:15, 17:15, 18:30, 19:25, 21:00, 21:35
15:30, 16:30, 17:15, 17:50, 19:00, 19:45, 20:10, 21:30, 22:15, 22:30 | VO: 18:30, 21:00
15:30, 16:30, 17:50, 19:00, 20:10, 21:30, 22:30
VO: 16:15, 18:45, 21:15
16:00, 17:15, 18:30, 19:30, 21:00
16:30, 17:45, 19:00, 20:15, 21:30
15:00, 18:00, 21:00
14:00, 15:00, 15:25, 15:35, 15:55, 16:35, 17:00, 17:20, 17:45, 18:00, 18:25, 18:50, 19:00, 19:15, 19:35, 20:00, 20:15, 20:20, 21:00, 21:20, 21:35, 21:50, 22:15, 22:35, 22:55, 23:10, 23:15
16:30, 19:00 | VO: 21:30
16:00, 17:30, 18:30, 19:15, 20:00, 21:00, 22:30
VO: 11:00, 19:00, 15:30, 21:00
16:00, 16:40, 17:30, 18:00, 18:50, 19:30, 20:20, 20:50, 21:20, 21:40, 22:00, 22:20 | VO: 19:00
14:40, 15:10, 16:00, 16:40, 17:30, 18:50, 19:30, 20:20, 21:10, 21:20, 21:40, 22:00, 22:20, 22:50, 23:10, 23:45 | VO: 16:20
14:30, 15:20, 16:00, 16:40, 17:20, 18:00, 18:50, 19:30, 20:20, 20:45, 21:10, 21:40, 22:00, 22:10, 22:50, 23:30
11:30, 13:10, 14:00, 14:20, 15:20, 16:00, 16:45, 17:30, 18:50, 19:30, 20:30, 21:40, 22:15, 23:15"
DRACULA,"2,75",SI,"Commedia, Horror, Musical","Romania, Austria, Lussemburgo",2025,170,Un cinema pionieristico che questa volta porta avanti uno studio mai banale sui mille volti di Dracula,Radu Jude,"Adonis Tanta, Oana Maria Zaharia, Gabriel Spahiu, Serban Pavlu",CINEMA Troisi,"VO: 14:00, 18:00"
ILLUSIONE,"2,04",NI,Drammatico,"Italia, Belgio",2025,110,Un'opera che spiazza per la complessità della narrazione e dei registri utilizzati,Francesca Archibugi,"Jasmine Trinca, Michele Riondino, Angelina Andrei, Vittoria Puccini","CINEMA Adriano
CINEMA Alhambra
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Eden
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","15:30, 18:00, 20:30
16:15, 18:30, 20:30
17:00, 21:30
14:30, 19:00, 21:30
15:45, 18:00, 20:20
14:45, 17:00, 19:15, 21:30
16:15, 18:30, 20:45
16:30, 18:45, 21:00
16:15, 20:00
15:45, 20:00
16:15, 21:00
18:50, 21:30
14:40, 18:45
16:30, 21:30
16:30, 20:10
14:25, 19:25"
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
IL TEMPO È ANCORA NOSTRO,"0,00",N.D.,Drammatico,Italia,2024,102,Un film con troppi dialoghi che tolgono spontaneità. Bella prova di Andrea Roncato,Maurizio Matteo Merli,"Ascanio Pacelli, Mirko Frezza, Miguel Gobbo Diaz, Simone Sabani","CINEMA Madison
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","14:00
18:40
18:40"
