TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
PECORE SOTTO COPERTURA,"3,11",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman","CINEMA Adriano
CINEMA Atlantic
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","16:30
15:00
17:30, 19:30, 15:30, 21:35
15:30, 17:45
15:30
14:10, 16:45
16:00
13:50, 16:20
14:00, 16:00"
BACKROOMS,"3,02",SI,Horror,USA,2026,111,Un'opera d'arte contemporanea sulla terrificante presenza dell'assenza,Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:30, 18:00, 21:00
19:00, 21:20
17:15, 21:30
VO: 15:00, 17:10, 19:15, 21:00, 21:45
15:00, 17:20, 21:30
16:15, 20:45
18:45, 21:15
15:30, 21:35, 15:15, 19:30
16:45, 20:15, 22:30
17:50, 20:10, 22:30
17:15, 19:25, 21:30
15:30, 17:15, 18:15, 22:15
14:20, 14:55, 15:45, 17:10, 18:25, 19:05, 19:50, 21:10, 21:15, 22:05, 22:30
17:50, 19:30, 21:30
VO: 17:00, 11:00, 21:15
17:20, 18:00, 20:40, 21:40, 22:40 | VO: 21:00
14:40, 16:40, 18:00, 20:35, 22:20 | VO: 18:30
14:50, 18:00, 20:35, 21:10, 22:20, 23:10 | VO: 19:50
14:00, 16:45, 19:50, 22:15, 22:40, 23:50"
IL DIAVOLO VESTE PRADA 2,"2,91",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
Teatro Don Bosco
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Tiziano
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:40, 19:00, 20:20, 21:30
16:30, 20:30
18:45
15:00, 17:20, 21:30
VO: 15:00, 17:10, 19:20, 21:00
16:55
16:00, 18:30, 20:00, 21:00
16:15, 21:00
18:30
16:45, 18:45, 21:15
16:30, 19:15 | VO: 21:30
17:15
15:00, 17:15, 19:25, 21:35, 17:30, 19:30
16:30, 19:00, 21:30
15:30, 17:50
18:00, 21:00
20:30
21:15
19:15
15:35, 17:45, 19:40, 20:40, 21:55
16:00, 20:30
16:00, 18:30, 21:00
17:30, 19:30, 21:20
14:20, 17:20, 19:50, 21:30
14:20, 17:20, 19:20, 21:20
19:30"
TUNER - L'ACCORDATORE,"2,90",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz","CINEMA Adriano
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
CINEMA Savoy
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","19:00, 21:40
16:15, 21:00
15:00, 19:20
17:00
15:45, 18:30
17:30, 19:30, 21:35
15:45, 18:00, 22:30
16:00, 18:30, 21:00
21:50
15:55, 17:20, 20:50
20:00, 22:10
19:30, 22:00
20:00, 22:10
22:30"
AMARGA NAVIDAD,"2,83",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Intrastevere
CINEMA Madison
CINEMA Mignon
CINEMA Multisala Lux
Multisala Odeon
Nuovo Cinema Aquila
Quattro Fontane
The Space Parco de Medici
CINEMA Tibur
CINEMA Troisi
Uci Cinemas Porta di Roma
Uci Luce Maximo","15:00, 17:15, 19:30
16:45, 19:00
15:00, 19:40
17:20 | VO: 15:00, 19:40
16:00, 18:15, 20:15
15:00, 17:10, 19:20 | VO: 21:30
16:30, 18:45, 21:15
19:30 | VO: 16:30, 21:00
16:30, 18:45 | VO: 21:15
16:30 | VO: 18:45, 21:00
15:30, 17:35, 19:40 | VO: 21:45
15:30, 17:30, 19:30, 21:35
16:45, 18:45, 21:00
15:30, 17:50, 20:10
15:30, 17:50, 20:10
16:30 | VO: 18:50, 21:10
16:30 | VO: 18:45, 21:00
14:05, 15:35, 17:00
15:45, 18:00, 20:10, 22:15
VO: 17:00
14:30, 17:05, 21:10
13:40, 16:20, 21:20"
STAR WARS - THE MANDALORIAN AND GROGU,"2,60",NI,"Azione, Avventura, Fantasy",USA,2026,132,"Chicche per i fan, un adorabile Grogu e un trionfo di marionette animatronic. Un'opera che funziona",Jon Favreau,"Pedro Pascal, Sigourney Weaver, Steve Blum, Hemky Madera","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","16:00, 17:50, 20:40
16:20, 18:50
18:30
15:00, 17:40, 20:20
VO: 15:00, 17:00, 19:20, 21:30
14:40, 19:20
15:50, 17:00, 18:30, 20:00, 21:10
16:00, 18:30
16:30, 18:30, 21:15
16:30, 18:20 | VO: 21:00
15:20, 14:45
16:00, 18:30, 21:00 | VO: 22:00
22:20
16:30
16:45
16:00, 21:00
15:10, 17:30, 18:05, 21:00, 21:35, 14:30
16:00, 18:30
16:40, 18:30, 19:40, 21:30, 22:30
14:10, 15:30, 18:40, 19:40, 21:40, 22:40
14:10, 15:20, 16:40, 18:40, 19:30, 21:40, 22:40
14:30, 15:40, 17:25, 18:35, 21:30"
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
MASTERS OF THE UNIVERSE,"0,00",N.D.,"Azione, Avventura, Drammatico",USA,2026,N.D.,La battaglia tra He-Man e Skeletor,Travis Knight,"Morena Baccarin, Idris Elba, Nicholas Galitzine, Alison Brie",CINEMA Madison,"15:00, 21:20"
SCARY MOVIE,"0,00",N.D.,Horror,USA,2026,N.D.,N.D.,Michael Tiddes,"Anna Faris, Lochlyn Munro, Regina Hall, Chris Elliott",CINEMA Madison,"15:15, 21:35"
SMART WORKING,"0,00",N.D.,Commedia,Italia,2026,96,Un racconto dai temi attuali. Con un lavoro accurato in scrittura e regia,Svevo Moltrasio,"Marcello Macchia, Sara Lazzaro, Alessandro Tiberi, Maurizio Nichetti",CINEMA Madison,15:40
THE PLEASURE OF BEING ROBBED,"0,00",N.D.,Commedia,USA,2008,71,N.D.,Josh Safdie,"Eleonore Hendricks, Josh Safdie, Wayne Chin",in Piazza San Cosimato - Trastevere,21:15
TUTTA VITA,"0,00",N.D.,Documentario,N.D.,2025,73,Preparando un concerto irripetibile,Valentina Cenni,Stefano Bollani,CINEMA Troisi,19:15
