TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
IL PRIGIONIERO,"3,29",SI,Drammatico,"Spagna, Italia",2024,134,Una biofiction libera e coraggiosa dedicata a Miguel de Cervantes. E al potere delle storie di sottrarci alla sottomissione,Alejandro Amenábar,"Julio Peña (III), Alessandro Borghi, Miguel Rellán, Fernando Tejero","CINEMA Eden
CINEMA Giulio Cesare","16:00, 18:40
VO: 20:45"
MICHAEL,"3,28",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jaafar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Madison
The Space Parco de Medici","17:00, 19:20, 21:35
15:25"
SOGNANDO BECKHAM,"3,25",SI,Commedia,"USA, Gran Bretagna, Germania",2002,112,"Un film dalla forte coerenza stilistica, che fonde Bollywwod e cinema occidentale",Gurinder Chadha,"Parminder Nagra, Keira Knightley, Jonathan Rhys Meyers, Anupam Kher, Archie Panjabi",Arena Parco delle Mura Aureliane,21:00
PECORE SOTTO COPERTURA,"3,24",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman",CINEMA Madison,15:30
DISCLOSURE DAY,"3,20",SI,"Fantascienza, Drammatico",USA,2026,145,Spielberg torna al cinema di fantascienza e si conferma maestro della tensione,Steven Spielberg,"Emily Blunt, Josh O'Connor, Colin Firth, Eve Hewson","CINEMA Adriano
CINEMA Andromeda
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","18:15, 21:20
21:10
VO: 15:15, 16:00
21:10
15:45
16:30, 18:45, 21:00
16:45, 18:30 | VO: 21:15
16:00, 18:50, 21:30
19:00, 22:00
16:00 | VO: 18:45, 21:00
14:00
21:00
18:40
10:10, 18:10"
ANTARTICA - QUASI UNA FIABA,"3,18",SI,Commedia,Italia,2026,93,"Un film più unico che raro in Italia sulla ricerca scientifica, con un ottimo cast",Lucia Calamaro,"Silvio Orlando, Barbara Ronchi, Valentina Bellè, Simone Liberati",Delle Provincie,16:00
TUNER - L'ACCORDATORE,"3,18",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz",CINEMA Madison,19:30
OBSESSION,"3,14",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
Cinevillage Villa Lazzaroni
CINEMA Madison
The Space Parco de Medici
Uci Cinemas Parco Leonardo","17:00, 19:15, 21:40
18:10
VO: 14:00, 19:30, 22:30
21:30
17:30, 21:35
22:45
23:10"
C'È POST@ PER TE,"3,12",SI,Commedia,USA,1998,110,N.D.,Nora Ephron,"Parker Posey, Meg Ryan, Tom Hanks, Greg Kinnear",Arena di Santa Maria della Pietà,21:15
AMARGA NAVIDAD,"3,10",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo",CINEMA Eden,21:15
BACKROOMS,"3,08",SI,Horror,USA,2026,111,Un'opera d'arte contemporanea sulla terrificante presenza dell'assenza,Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Madison
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","16:00
15:15, 21:35
14:00, 23:00
19:40, 23:30
19:40, 23:50
23:30"
AGENT OF HAPPINESS - IL BHUTAN E LA FELICITÀ,"3,00",SI,Documentario,"Bhutan, Ungheria",2024,93,"Ironico e pieno di grazia, un documentario che si chiede cosa sia la felicità","Arun Bhattarai, Dorottya Zurbò",N.D.,"CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Multisala Lux
Quattro Fontane","VO: 19:00
17:00, 19:00 | VO: 21:00
16:30, 18:15 | VO: 20:00
16:00, 20:30
17:00, 19:00 | VO: 21:30"
COS'È L'AMORE?,"3,00",SI,Commedia,Francia,2025,98,"Commedia francese girata con brio fatta di equivoci, romanticismo e incroci familiari",Fabien Gorgeart,"Laure Calamy, Vincent Macaigne, Lyes Salem, Mélanie Thierry","Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Tiziano","21:00
17:00
18:45"
ELECTION DAY,"2,97",SI,Commedia,Italia,2026,100,La commedia politica di Amato si perde in una traiettoria narrativa prevedibile e in un finale banalizzante,Giorgio Amato,"Angela Finocchiaro, Giorgio Tirabassi, Antonio Gerardi, Crisula Stafida","CINEMA Adriano
CINEMA Andromeda
CINEMA Cineland
Eurcine Multisala
CINEMA Multisala Lux
Multisala Odeon
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Luce Maximo","15:00, 19:30
17:00
16:30, 18:30, 20:30
19:15, 21:00
16:00
17:00
14:00, 16:40, 23:50
10:40, 15:40
19:50"
ALLORA BALLIAMO,"2,94",SI,Drammatico,Francia,2025,94,Un film alla francese in cui l'intrattenimento - anche musicale - si fonde con i temi del reale,Amélie Bonnin,"Juliette Armanet, Bastien Bouillon, François Rollin, Tewfik Jallab",CINEMA Eden,17:00
ANNA,"2,90",SI,Drammatico,Italia,2025,111,"Guerritore si (ri)conquista, con le unghie e con i denti, il suo spazio nel cinema e lo fa con un film libero, personale e con grande personalità",Monica Guerritore,"Monica Guerritore, Tommaso Ragno, Beatrice Grannò, Lucia Mascino",Cinevillage Parco Tevere Marconi,21:15
IL DIAVOLO VESTE PRADA 2,"2,89",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Madison","15:00
17:30, 19:30"
SUPERGIRL,"2,87",SI,Azione,USA,2026,107,"A tratti leggero, a momenti ricco di pathos. Il film di Gillespie intrattiene senza essere dirompente",Craig Gillespie,"Milly Alcock, Matthias Schoenaerts, Eve Ridley, David Krumholtz","CINEMA Adriano
CINEMA FCE Majestic
CINEMA Madison
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:00, 21:30
18:40
15:00
14:55
22:10
10:50, 23:30
22:10"
CENA DI CLASSE,"2,77",SI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari",Uci Luce Maximo,"09:00, 12:40"
INNAMORARSI E ALTRE PESSIME IDEE,"2,77",SI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica",Uci Luce Maximo,"10:10, 15:00"
LA CASA - IL ROGO DEL MALE,"2,72",SI,Horror,USA,2026,112,Il sesto capitolo del franchise mostra il suo debito al cinema di Raimi,Sébastien Vanicek,"Souheila Yacoub, Hunter Doohan, Luciane Buchanan, Tandi Wright","CINEMA Adriano
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:00, 21:40
15:50, 20:20
22:00
16:15, 18:30, 21:40
18:10, 22:30
22:00
21:45
22:45
14:00, 15:25, 18:05, 23:20
17:40, 20:20, 22:40, 23:40
14:50, 18:20, 23:40
17:40, 22:40, 23:40
22:10"
GLI ULTIMI GIORNI DEL PARADISO,"2,70",SI,Drammatico,"Portogallo, Italia, Argentina",2025,108,Un'opera - a tratti feroce - che ci aiuta a contemplare il nostro disagio contemporaneo,João Nuno Pinto,"Margarida Marinho, Beatriz Batarda, Rita Cabaço, Jorge Andrade",Delle Provincie,18:00
RUFUS - IL DRAGHETTO MARINO CHE NON SAPEVA NUOTARE,"2,67",NI,"Animazione, Family","Norvegia, Belgio, Germania",2026,80,Dalla Norvegia una favola ecologista dal tradizionale impianto narrativo,Endre Skandfer,"Gisken Armand, Kåre Conradi, Janne Formoe, Stig Henrik Hoff",Uci Luce Maximo,"08:20, 09:40"
ROMANZO DI UN GIOVANE POVERO,"2,53",NI,Drammatico,Italia,1995,110,Un film poco incisivo che tenta la critica della società borghese,Ettore Scola,"Alberto Sordi, Isabella Ferrari, Mario Carotenuto, Rolando Ravello, Sara Franchetti",Roma Arena - Parco degli Acquedotti,21:15
RICCHI... DA MORIRE - DELITTI IN FAMIGLIA,"2,52",NI,"Commedia, Drammatico, Thriller",USA,2025,105,Un'opera gradevole con un protagonista di bell'aspetto. Ma manca il mordente,John Patton Ford,"Glen Powell, Margaret Qualley, Jessica Henwick, Bill Camp","Eurcine Multisala
CINEMA Giulio Cesare
Quattro Fontane
The Space Parco de Medici","21:30
16:30
16:45
14:00"
PICCOLO MIRACOLO,"2,25",NI,Drammatico,Italia,2026,102,Una commedia dove la finzione domina troppo sulla realtà. Ma Greta Scarano è magnifica,Guido Chiesa,"Marco D'Amore, Greta Scarano, Giorgio Colangeli, Mariangela D'Abbraccio","Eurcine Multisala
CINEMA Greenwich
CINEMA Mignon
Uci Luce Maximo","16:45
21:45
21:00
10:20, 12:30"
SCARY MOVIE,"1,76",NO,"Commedia, Horror",USA,2026,95,Il tentativo di revival del franchise più scurrile di sempre è di una pochezza desolante,Michael Tiddes,"Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall",The Space Parco de Medici,22:50
BALLATA FEMMENELLA,"0,00",N.D.,Documentario,Italia,2026,95,N.D.,"Giovanni Battista Origo, Elettra Raffaela Melucci","Sara Carbone, Porpora Marcasciano, Stefania Zambrano",CINEMA Farnese,21:00
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
IL MONDO OLTRE,"0,00",N.D.,Thriller,Italia,2026,102,"Un trio di bravi attori, una scenografia naturale e un regista esperto nel creare suspense",Dario Germani,"Francesca Inaudi, Guglielmo Amori, Demetra Bellina","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:11
11:20, 13:50
15:10
17:15"
SEPARAZIONI,"0,00",N.D.,Drammatico,Italia,2025,87,Un dramma sussurrato sull'implosione dei sentimenti e sul senso di impotenza,Stefano Chiantini,"Barbora Bobulova, Leonardo Della Bianca, Osmin Lima Espinosa, Adriano Giannini",CINEMA Eden,15:50
TERRA VIL,"0,00",N.D.,Drammatico,N.D.,2025,101,N.D.,Luís Campos,"William Cesnek, Rúben Gomes, Lúcia Moniz, Francisca Sobrinho",CINEMA Farnese,VO: 17:00
