TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
AFTER LIFE - QUAL È IL TUO RICORDO PIÙ BELLO?,"3,67",SI,Drammatico,Giappone,1998,118,"L'indagine sull'uomo di Kore-eda sconfina nell'aldilà, in una riflessione originale sul significato dell'esistenza",Kore'eda Hirokazu,"Arata, Erika Oda, Susumu Terajima, Takashi Naitô","CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Mignon
Quattro Fontane","16:15, 18:45 | VO: 21:15
16:30, 18:45 | VO: 21:00
16:45, 19:00, 21:15
16:30, 18:45 | VO: 21:15"
IL SILENZIO DEGLI ALTRI,"3,59",SI,Drammatico,Spagna,2025,99,Un film che immerge nelle percezioni della protagonista trovando una completa identificazione tra il suo sguardo e quello della cineasta,Eva Libertad,"Miriam Garlo, Álvaro Cervantes, Elena Irureta, Joaquín Notario","CINEMA Giulio Cesare
CINEMA Nuovo Olimpia","VO: 19:00
VO: 16:45"
YELLOW LETTERS,"3,59",SI,Drammatico,"Germania, Turchia, Francia",2026,127,"Catak si insinua nella coscienza dei suoi personaggi, rivelandone ambiguità morali e passi falsi comportamentali",Ilker Çatak,"Özgü Namal, Tansu Biçer, Leyla Smyrna Cabas, Ipek Bilgin","CINEMA Arena Tiziano
CINEMA Eden
CINEMA Tiziano","22:00
21:10
16:30"
PIIGS - OVVERO COME IMPARAI A PREOCCUPARMI E A COMBATTERE L'AUSTERITY,"3,55",SI,Documentario,Italia,2017,74,"Attento a tradurre concetti complessi in favore del grande pubblico, il film alterna all'inchiesta il racconto dell'universo umano coinvolto nella cooperativa di Monterotondo, Roma ","Adriano Cutraro, Federico Greco, Mirko Melchiorre","Marshall Auerbach, Paolo Barnard, Claudia Bonfini, Noam Chomsky",Nuovo Cinema Aquila,21:00
4 MOSCHE DI VELLUTO GRIGIO,"3,42",SI,Giallo,Italia,1971,105,"Un thriller avvincente ed efficace, con tocchi di commedia e forti suggestioni oniriche",Dario Argento,"Michael Brandon, Mimsy Farmer, Jean-Pierre Marielle, Aldo Bufi Landi",CINEMA Troisi,VO: 00:30
OBSESSION,"3,41",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:00, 19:15, 21:40
19:50, 22:00
VO: 15:30, 17:20, 17:30, 19:20, 21:45, 22:00
21:40
19:00 | VO: 21:45
15:30, 21:35
19:00, 21:30 | VO: 22:30
14:55, 17:25, 21:30
22:00
VO: 21:30
23:00
23:00
23:00"
NO GOOD MEN,"3,40",SI,"Biografico, Commedia","Germania, Francia, Danimarca, Norvegia",2026,103,Una commedia coinvolgente che si fa critica sociale verso un regime e un sistema che opprime donne e oppositori politici,Shahrbanoo Sadat,"Shahrbanoo Sadat, Anwar Hashimi, Liam Hussaini, Yasin Negah","CINEMA Greenwich
Quattro Fontane","VO: 19:15
VO: 20:45"
IL TERZO OMICIDIO,"3,34",SI,Thriller,Giappone,2017,125,Kore-Eda prosegue la sua personale indagine sull’animo delle persone quando si trovano dinanzi a una svolta della loro vita,Kore'eda Hirokazu,"Masaharu Fukuyama, Kôji Yakusho, Suzu Hirose, Mikako Ichikawa, Yuki Saitô",Nuovo Cinema Aquila,VO: 21:15
LOVE LETTERS,"3,34",SI,Drammatico,Francia,2025,96,Una storia apparentemente piccola che diventa il frattale delle dinamiche alla base del nucleo sociale,Alice Douard,"Ella Rumpf, Monia Chokri, Noémie Lvovsky, Félix Kysyl","CINEMA Cineland
CINEMA Madison","16:30, 18:20
VO: 17:40"
VITTORIO DE SICA - LA VITA IN SCENA,"3,34",SI,Documentario,Italia,2026,100,Il rapporto con la realtà e l'eredità lasciata nel cinema mondiale: artisti e familiari ricordano l'autore di Umberto D,Francesco Zippel,N.D.,CINEMA Eden,16:30
UN SACCO BELLO,"3,33",SI,Commedia,Italia,1980,99,Sei personaggi e un solo attore: Carlo Verdone. Un debutto straordinario,Carlo Verdone,"Carlo Verdone, Mario Brega, Renato Scarpa, Veronica Miriel",CINEMA Troisi,11:00
I COLORI DEL TEMPO,"3,31",SI,Commedia,Francia,2025,124,"Un riuscito esercizio di cinema popolare, sempre ammiccante ma mai stucchevole",Cédric Klapisch,"Suzanne Lindon, Abraham Wapler, Julia Piaton, Vincent Macaigne",CINEMA Giulio Cesare,16:15 | VO: 21:30
HEN - STORIA DI UNA GALLINA,"3,29",SI,"Commedia, Drammatico","Germania, Grecia, Ungheria",2025,96,"Coming of age ma anche thriller, particolarmente riuscito nelle percezioni sonore della gallina",György Pálfi,"Yannis Kokiasmenos, Maria Diakopanayotou, Argyris Pantazaras, Machmout Bamerni",Delle Provincie,18:00
MICHAEL,"3,29",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jaafar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Andromeda
CINEMA Barberini
CINEMA Madison
CINEMA Multisala Lux
Teatro Don Bosco
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","18:50
18:15, 21:20 | VO: 21:00
VO: 14:30, 21:30
17:00, 19:20, 21:35
16:30
18:00
15:35, 18:50
10:20, 18:10
10:40, 16:05"
DISCO BOY,"3,28",SI,Drammatico,"Francia, Italia, Polonia, Belgio",2023,92,Un film di fantasmi che esce dai canoni di genere per riflettere sui traumi che la guerra lascia nell'inconscio,"Drammatico, Francia, Italia, Polonia, Belgio, 2023",N.D.,Arena Forte Antenne,21:00
MAMMA MIA!,"3,27",SI,Commedia,"USA, Gran Bretagna, Germania",2008,108,Un musical trascinante e spettacolare nato sotto il segno degli Abba e di Afrodite,Phyllida Lloyd,"Meryl Streep, Pierce Brosnan, Colin Firth, Stellan Skarsgård, Julie Walters",Arena Parco delle Mura Aureliane,21:00
IL PRIGIONIERO,"3,26",SI,Drammatico,"Spagna, Italia",2024,134,Una biofiction libera e coraggiosa dedicata a Miguel de Cervantes. E al potere delle storie di sottrarci alla sottomissione,Alejandro Amenábar,"Julio Peña (III), Alessandro Borghi, Miguel Rellán, Fernando Tejero","CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
Quattro Fontane","18:40
16:00
VO: 21:00
16:15"
GOOD TIME,"3,25",SI,Drammatico,USA,2017,99,"Pensato su misura di Robert Pattinson, un thriller di diseredati in fuga da una gabbia, fisica ed esistenziale","Benny Safdie, Josh Safdie","Robert Pattinson, Benny Safdie, Jennifer Jason Leigh, Barkhad Abdi",in Piazza San Cosimato - Trastevere,21:15
PECORE SOTTO COPERTURA,"3,24",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman",CINEMA Madison,"17:30, 19:30, 21:35"
LA CRONOLOGIA DELL'ACQUA,"3,22",SI,"Biografico, Drammatico","Francia, Lettonia, USA",2025,128,Un flusso di immagini ed emozioni che non teme l'indicibile e il conturbante. Alla sua opera prima Stewart mostra di saper osare,Kristen Stewart,"Imogen Poots, Thora Birch, Jim Belushi, Charlie Carrick",CINEMA Madison,VO: 15:20
IL MAESTRO,"3,21",SI,Drammatico,Italia,2025,125,Una commedia agrodolce che vuole sedurre gli spettatori a tutti i costi. E probabilmente ci riuscirà,Andrea Di Stefano,"Pierfrancesco Favino, Tiziano Menichelli, Giovanni Ludeno, Dora Romano",Arena Garbatella,21:15
DISCLOSURE DAY,"3,19",SI,"Fantascienza, Drammatico",USA,2026,145,Spielberg torna al cinema di fantascienza e si conferma maestro della tensione,Steven Spielberg,"Emily Blunt, Josh O'Connor, Colin Firth, Eve Hewson","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:00, 20:40
17:30, 21:00
21:00
17:05, 19:15
18:50 | VO: 14:45, 16:30, 16:45, 19:10, 19:20, 21:30
15:00
18:30, 21:20
21:00
18:30, 21:10
16:30, 18:45, 21:15
19:00
21:00
16:00, 18:45 | VO: 21:15
17:00, 21:00
15:45, 18:45, 21:45 | VO: 21:30
15:45, 18:45, 21:45
16:30 | VO: 21:15
21:00
21:00
21:30
16:05, 18:20, 19:35, 21:15
16:00, 18:45, 21:30
14:00, 16:10, 19:20, 22:10
10:50, 13:00, 14:00, 16:10, 19:20, 21:20
11:00, 14:00, 16:10, 19:20, 22:10
14:20, 22:20"
TUNER - L'ACCORDATORE,"3,15",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz",CINEMA Madison,"19:30, 21:35"
IL COLPO DELLA METROPOLITANA (UN OSTAGGIO AL MINUTO),"3,14",SI,Drammatico,USA,1974,104,N.D.,Joseph Sargent,"Robert Shaw, Martin Balsam, Hector Elizondo, Walter Matthau",Il in Piazza al Parco Monte Ciocci,21:15
ROMERÍA - IL MARE DEI RICORDI,"3,11",SI,Drammatico,"Spagna, Germania",2025,115,Un poema di sole e iodio che riflette con grande dolcezza sulla verità della memoria,Carla Simón,"Llúcia Garcia, Mitch Martín, Tristán Ulloa, Alberto Gracia",CINEMA Madison,19:30
AMARGA NAVIDAD,"3,09",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo","CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
Quattro Fontane
Teatro Don Bosco
CINEMA Tiziano","16:00
16:30, 21:30
16:45
VO: 18:30
20:30
18:30"
BACKROOMS,"3,06",SI,Horror,USA,2026,111,Un'opera d'arte contemporanea sulla terrificante presenza dell'assenza,Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
Eurcine Multisala
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:00, 21:50
22:00
VO: 16:50, 19:30, 21:30
21:30
18:30, 21:00
15:30, 21:35
18:10, 22:30
15:00, 18:10, 21:50
21:00
15:20, 17:50, 20:20, 22:50
11:00, 17:30, 20:20, 22:40, 23:50
17:50, 20:20, 22:40
17:30, 20:20, 21:45"
THE MILLION DOLLAR HOTEL,"3,06",SI,Drammatico,"Germania, USA",2000,121,Wenders e il potere premonitore del cinema. Un'opera metafora dell'America di oggi,Wim Wenders,"Mel Gibson, Jimmy Smits, Milla Jovovich, Jeremy Davies",CINEMA Nuovo Olimpia,VO: 21:15
GOAT - SOGNA IN GRANDE,"3,00",SI,"Animazione, Avventura, Commedia",USA,2026,100,Una favola inclusiva in cui lo sport è una questione di stile ma soprattutto di comportamento,"Tyree Dillihay, Adam Rosette","Alessandro Florenzi, Beatrice Arnera, Pierluigi Pardo, David Harbour",CINEMA Madison,15:40
IL REGNO DI KENSUKE,"3,00",SI,Animazione,"Gran Bretagna, Lussemburgo, Francia",2024,85,Un racconto di formazione che è anche favola ecologista. Perfetto per un pubblico di adolescenti,"Neil Boyle, Kirk Hendry","Cillian Murphy, Ken Watanabe, Sally Hawkins, Raffey Cassidy",CINEMA Dei Piccoli,17:55
I FIGLI DEGLI UOMINI,"2,98",SI,Drammatico,"Gran Bretagna, USA",2006,114,"Umanità allo sbando in un percorso corale al buio, in cui il caso regna sulle esistenze di tutti",Alfonso Cuarón,"Clive Owen, Julianne Moore, Michael Caine, Chiwetel Ejiofor, Charlie Hunnam",Il in Piazza al Casale della Cervelletta,21:15
NON BUSSARE ALLA MIA PORTA,"2,97",SI,Drammatico,Germania,2005,122,Wenders torna ai suoi temi classici con rinnovata sensibilità,Wim Wenders,"Sam Shepard, Jessica Lange, Tim Roth, Gabriel Mann",CINEMA Nuovo Olimpia,VO: 18:45
"GOOD LUCK, HAVE FUN, DON'T DIE","2,94",SI,"Animazione, Avventura, Azione","Germania, USA",2025,134,Un disaster movie apocalittico e delirante sull'AI. Con un istrionico Sam Rockwell,Gore Verbinski,"Sam Rockwell, Juno Temple, Haley Lu Richardson, Michael Peña","CINEMA Multisala Lux
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","16:15
22:40
15:10, 22:10, 23:40
15:20"
ALLORA BALLIAMO,"2,93",SI,Drammatico,Francia,2025,94,Un film alla francese in cui l'intrattenimento - anche musicale - si fonde con i temi del reale,Amélie Bonnin,"Juliette Armanet, Bastien Bouillon, François Rollin, Tewfik Jallab","CINEMA Eden
CINEMA Greenwich
CINEMA Mignon
CINEMA Multisala Lux
CINEMA Nuovo Olimpia","16:20, 18:30, 21:20
17:15 | VO: 19:10
17:00, 19:00, 21:00
18:10
VO: 16:30, 18:30, 20:30"
SUPER MARIO GALAXY - IL FILM,"2,93",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson",CINEMA Madison,15:15
COS'È L'AMORE?,"2,91",SI,Commedia,Francia,2025,98,"Commedia francese girata con brio fatta di equivoci, romanticismo e incroci familiari",Fabien Gorgeart,"Laure Calamy, Vincent Macaigne, Lyes Salem, Mélanie Thierry","CINEMA Cineland
Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
Quattro Fontane
Uci Cinemas Porta di Roma","16:20
16:00, 19:15, 21:45
19:00 | VO: 17:00, 21:30
16:30, 18:30, 20:30
16:30, 19:15 | VO: 21:15
14:40"
6:06,"2,90",SI,Drammatico,"Italia, Portogallo",2025,90,"Tekla Taidelli torna a occuparsi, senza moralismi ma con una straordinaria empatia, dei suoi personaggi perduti",Tekla Taidelli,"Davide Valle, George Li Tourniaire, Romina Lo Bue, Roberto Sadhi Sersanti",CINEMA Troisi,13:00
BANGLA,"2,90",SI,Commedia,Italia,2019,84,"Opera prima, a tratti autobiografica, sul tema del divario culturale che sa interessare e divertire",Phaim Bhuiyan,"Carlotta Antonelli, Phaim Bhuiyan, Alessia Giuliani, Milena Mancini","Geo- Arena Nuovo Teatro Ateneo
Nuovo Teatro Ateneo","21:00
21:00"
IL DIAVOLO VESTE PRADA 2,"2,90",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci",CINEMA Madison,"17:30, 19:30, 21:35"
ERA,"2,88",SI,Commedia,Italia,2026,100,Marra per il suo esordio nella commedia sceglie la sua città natale e l'eredità del grande teatro partenopeo,Vincenzo Marra,"Dalia Frediani, Marinì Fernando, Giovanni Esposito, Maurizio Casagrande",Delle Provincie,16:00
STAR WARS - THE MANDALORIAN AND GROGU,"2,81",SI,"Azione, Avventura, Fantasy",USA,2026,132,"Chicche per i fan, un adorabile Grogu e un trionfo di marionette animatronic. Un'opera che funziona",Jon Favreau,"Pedro Pascal, Sigourney Weaver, Steve Blum, Hemky Madera",CINEMA Adriano,15:30
DRACULA,"2,79",SI,"Commedia, Horror, Musical","Romania, Austria, Lussemburgo",2025,170,Un cinema pionieristico che questa volta porta avanti uno studio mai banale sui mille volti di Dracula,Radu Jude,"Adonis Tanta, Oana Maria Zaharia, Gabriel Spahiu, Serban Pavlu",Nuovo Cinema Aquila,VO: 18:00
SUPERGIRL,"2,78",SI,Azione,USA,2026,107,"A tratti leggero, a momenti ricco di pathos. Il film di Gillespie intrattiene senza essere dirompente",Craig Gillespie,"Milly Alcock, Matthias Schoenaerts, Eve Ridley, David Krumholtz","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 18:00, 20:30, 21:30
17:00, 19:15, 21:30
15:00, 17:10, 20:20
VO: 14:45, 17:20, 19:20, 22:00
17:30, 19:30, 21:20
18:30, 21:00
19:40
15:45, 18:00, 20:15, 22:30 | VO: 19:00, 21:30
15:45, 18:00, 20:15, 22:30
19:20, 21:35
16:10, 19:20, 22:00
14:05, 16:10, 19:45, 20:40, 22:00
15:10, 17:15, 18:20, 19:40, 22:20
11:30, 15:30, 17:20, 18:30, 19:40, 21:00, 22:30
11:30, 15:10, 17:20, 18:20, 19:40, 21:10, 22:30
16:40, 19:20, 22:10"
CENA DI CLASSE,"2,77",SI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari",Uci Luce Maximo,14:40
INNAMORARSI E ALTRE PESSIME IDEE,"2,77",SI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica",Uci Luce Maximo,"11:20, 12:20, 17:20"
ILLUSIONE,"2,76",SI,Drammatico,"Italia, Belgio",2025,110,Un'opera che spiazza per la complessità della narrazione e dei registri utilizzati,Francesca Archibugi,"Jasmine Trinca, Michele Riondino, Angelina Andrei, Vittoria Puccini",CINEMA Tiziano,20:30
RUFUS - IL DRAGHETTO MARINO CHE NON SAPEVA NUOTARE,"2,67",NI,"Animazione, Family","Norvegia, Belgio, Germania",2026,80,Dalla Norvegia una favola ecologista dal tradizionale impianto narrativo,Endre Skandfer,"Gisken Armand, Kåre Conradi, Janne Formoe, Stig Henrik Hoff",Uci Luce Maximo,12:10
UN FILM MINECRAFT,"2,58",NI,"Azione, Avventura",USA,2025,101,"Una commedia spumeggiante, citazionista e deliziosamente anarchica",Jared Hess,"Jason Momoa, Jack Black, Danielle Brooks, Emma Myers",Arena Casal Bertone,21:00
JOSEPHINE,"2,53",NI,Musical,Francia,1966,120,N.D.,Jacques Demy,"Françoise Dorléac, Catherine Deneuve, Michel Piccoli, Danielle Darrieux, Gene Kelly","Casa del Cinema
Teatro all'Aperto Ettore Scola","21:00
21:00"
RICCHI... DA MORIRE - DELITTI IN FAMIGLIA,"2,53",NI,"Commedia, Drammatico, Thriller",USA,2025,105,Un'opera gradevole con un protagonista di bell'aspetto. Ma manca il mordente,John Patton Ford,"Glen Powell, Margaret Qualley, Jessica Henwick, Bill Camp","Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","20:30
17:00
16:00, 20:20
15:10, 22:25
13:20
13:10"
PICCOLO MIRACOLO,"2,13",NI,Drammatico,Italia,2026,102,Una commedia dove la finzione domina troppo sulla realtà. Ma Greta Scarano è magnifica,Guido Chiesa,"Marco D'Amore, Greta Scarano, Giorgio Colangeli, Mariangela D'Abbraccio","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Multisala Lux
Multisala Odeon
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00
17:00, 19:00
15:00
16:15, 18:30
16:30, 18:45, 21:30
16:30, 18:30
16:00, 20:20
21:00
15:30
13:50
13:00
11:30, 14:00"
SCARY MOVIE,"1,78",NO,"Commedia, Horror",USA,2026,95,Il tentativo di revival del franchise più scurrile di sempre è di una pochezza desolante,Michael Tiddes,"Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall","The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","14:35, 16:40, 20:05, 22:30
19:50, 23:10
19:50, 23:10
19:50, 23:10
23:10"
AVEMMARIA,"0,00",N.D.,Drammatico,Italia,2025,109,Cerlino debutta alla regia con un'opera molto sentita e ambiziosa. L'altra faccia di Gomorra,Fortunato Cerlino,"Salvatore Esposito, Marianna Fontana, Mario Di Leva, Carmine Borrino","Quattro Fontane
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","18:45
15:00
11:50
10:35, 11:10, 15:00
12:00, 19:40"
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
JACKASS: BEST AND LAST,"0,00",N.D.,"Documentario, Commedia",USA,2026,92,"Un film in cui la formula è ormai logora, pensato solo per i fan più irriducibili",Jeff Tremaine,"Jason 'Wee Man' Acuña, Lance Bangs, Tory Belleci, Sean Cliver",Uci Cinemas Porta di Roma,16:40
