TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
ROBIN HOOD - IL PREZZO DEL SANGUE,"3,09",SI,"Azione, Avventura, Drammatico",USA,2026,122,"La versione più crepuscolare del mito di Robin Hood, visto come un killer sul viale del tramonto e divorato dal rimorso",Michael Sarnoski,"Hugh Jackman, Jade Croot, Bill Skarsgård, Katie Breen","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 17:45, 20:15
17:15, 21:40
17:30, 19:40 | VO: 14:00, 16:40, 19:15, 22:00
15:45, 18:15, 20:45
17:15, 19:25, 21:35
18:00, 22:30
21:45
22:00
14:00, 15:15, 18:25, 22:00
17:50, 19:50, 22:20
15:00, 17:50, 19:30, 22:20
14:45, 16:40, 19:30, 22:20
19:10"
... CHE DIO PERDONA A TUTTI,"3,00",SI,Commedia,Italia,2026,113,"La quarta regia di Pif è un lavoro piacevole ma discontinuo, con un ottimo cast",Pif,"Pif, Giusy Buscemi, Francesco Scianna, Carlos Hipólito","CINEMA Arena Tiziano
Cinevillage Parco Tevere Marconi
CINEMA Tiziano","21:30
21:00
21:30"
AGENT OF HAPPINESS - IL BHUTAN E LA FELICITÀ,"3,00",SI,Documentario,"Bhutan, Ungheria",2024,93,"Ironico e pieno di grazia, un documentario che si chiede cosa sia la felicità","Arun Bhattarai, Dorottya Zurbò",N.D.,CINEMA Greenwich,16:45
HOKUM,"3,00",SI,"Horror, Thriller","Irlanda, Emirati Arabi Uniti",2026,107,"Damian McCarthy conferma il suo talento, firmando un folk horror che intreccia soprannaturale, trauma e redenzione",Damian McCarthy,"Adam Scott, Peter Coonan, David Wilmot, Florence Ordesh","CINEMA Adriano
CINEMA Atlantic
CINEMA Cineland
Eurcine Multisala
CINEMA Multisala Lux
Quattro Fontane
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:00, 21:40
15:15, 22:00
18:30, 21:00
16:15, 19:00, 21:15
20:00, 22:15
19:15 | VO: 17:00, 21:30
14:30, 17:40, 22:35
17:20, 20:10, 22:50
17:40
14:50, 17:30, 20:10, 22:50
20:10, 22:40"
THE DREAMERS - I SOGNATORI,"2,97",SI,Drammatico,"Italia, Gran Bretagna, Francia",2003,130,"Bertolucci rilegge i prodromi del '68 attraverso un film invaso da arte, cinefilia e liberazione sessuale",Bernardo Bertolucci,"Michael Pitt, Louis Garrel, Eva Green, Robin Renucci",CINEMA Troisi,VO: 00:00
LA CASA - IL ROGO DEL MALE,"2,94",SI,Horror,USA,2026,112,Il sesto capitolo del franchise mostra il suo debito al cinema di Raimi,Sébastien Vanicek,"Souheila Yacoub, Hunter Doohan, Luciane Buchanan, Tandi Wright",Uci Cinemas Parco Leonardo,23:00
TERRIFIER 3,"2,91",SI,Horror,USA,2024,125,"Brillante e vigoroso, convince il nuovo episodio della sfrenata saga splatter",Damien Leone,"Lauren LaVera, David Howard Thornton, Antonella Rose, Elliott Fullam","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","22:40
22:50
22:40"
BORGO,"2,84",SI,Drammatico,Francia,2023,118,"Un intenso thriller morale, sorretto dalla magnetica interpretazione di Hafsia Herzi",Stéphane Demoustier,"Hafsia Herzi, Moussa Mansaly, Michel Fau, Pablo Pauly",CINEMA Greenwich,16:30 | VO: 18:30
BREVE STORIA D'AMORE,"2,82",SI,Commedia,Italia,2025,100,Un esordio che guarda alle relazioni senza falsi moralismi e segna la nascita di un'autrice curiosa e coraggiosa,Ludovica Rampoldi,"Pilar Fogliati, Adriano Giannini, Andrea Carpenzano, Valeria Golino",Cinevillage Villa Bonelli,21:00
INNAMORARSI E ALTRE PESSIME IDEE,"2,77",SI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica",Uci Luce Maximo,"12:00, 12:10, 15:30"
RUFUS - IL DRAGHETTO MARINO CHE NON SAPEVA NUOTARE,"2,67",NI,"Animazione, Family","Norvegia, Belgio, Germania",2026,80,Dalla Norvegia una favola ecologista dal tradizionale impianto narrativo,Endre Skandfer,"Gisken Armand, Kåre Conradi, Janne Formoe, Stig Henrik Hoff",Uci Luce Maximo,11:50
CENA DI CLASSE,"2,63",NI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari",Uci Luce Maximo,"09:10, 09:20, 16:30, 01:30"
PICCOLO MIRACOLO,"2,25",NI,Drammatico,Italia,2026,102,Una commedia dove la finzione domina troppo sulla realtà. Ma Greta Scarano è magnifica,Guido Chiesa,"Marco D'Amore, Greta Scarano, Giorgio Colangeli, Mariangela D'Abbraccio",CINEMA Greenwich,21:45
DEEP WATER - INCUBO DAGLI ABISSI,"2,21",NI,"Azione, Drammatico, Horror","Spagna, Nuova Zelanda, USA",2026,106,Una scialba operazione nostalgia con personaggi troppo piatti,Renny Harlin,"Ben Kingsley, Aaron Eckhart, Angus Sampson, Kelly Gale",Uci Luce Maximo,01:40
TERAPIA DI FAMIGLIA,"2,07",NI,Commedia,"Francia, Belgio",2025,91,Una commedia sugli equivoci che fa leva soprattutto sulla popolarità di Christian Clavier,Arnaud Lemort,"Christian Clavier, Baptiste Lecaplain, Claire Chust, Cristiana Reali","CINEMA Multisala Lux
CINEMA Tibur
CINEMA Tiziano
Uci Luce Maximo","16:00, 20:30
17:30, 19:30, 21:30
17:00
10:40, 17:50, 01:20"
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
LA FINE DI OAK STREET,"0,00",N.D.,Thriller,USA,2025,100,Provare a cambiare le regole del gioco per dire qualcosa di straordinario,David Robert Mitchell,"Anne Hathaway, Ewan McGregor, P.J. Byrne, Pilot Bunch","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:40, 18:00, 20:30
15:15, 18:00, 20:00
VO: 14:00, 17:00, 19:10
17:40, 19:30, 21:20
16:20, 18:25, 21:10
15:30, 19:40, 21:30
16:30, 20:30 | VO: 18:30, 22:30
16:30, 18:30, 20:30
16:00, 17:30, 19:40
15:45
14:30, 16:15, 17:05, 21:10, 22:30
VO: 13:30, 20:00
22:10 | VO: 20:40
14:00, 14:40, 17:10, 19:40, 22:10, 23:40 | VO: 11:30
14:10, 17:10, 19:40, 21:40, 22:10
09:40, 14:30, 16:40, 19:00, 22:00"
NIMRODS,"0,00",N.D.,Commedia,USA,2025,102,"I Green Day si raccontano attraverso una commedia on the road che rielabora fatti della loro adolescenza, più che un biopic celebrativo un coming of age",Lee Kirk,"Mckenna Grace, Mason Thames, Jenna Fischer, Jolene Blalock","CINEMA Adriano
CINEMA Multisala Lux
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","VO: 19:20
VO: 19:00, 21:30
VO: 15:00
VO: 21:30
VO: 19:10
VO: 19:10
VO: 19:10
VO: 14:00"
SACRIFICE,"0,00",N.D.,"Azione, Avventura, Commedia","Gran Bretagna, Grecia, USA",2025,103,Una serata di gala si trasforma in un vero e proprio caos,Romain Gavras,"Chris Evans, Anya Taylor-Joy, Sam Richardson, Salma Hayek","CINEMA Adriano
CINEMA Atlantic
CINEMA Cineland
CINEMA Multisala Lux
Multisala Odeon
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:00, 19:20, 21:40
19:40
16:20, 21:40
17:00
22:30
15:40, 22:15
20:20
15:30, 18:30, 20:00
15:00, 18:30, 20:20"
