TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
PALESTINA 36 - QUANDO TUTTO EBBE INIZIO,"3,50",SI,"Drammatico, Guerra, Storico","Regno Unito, Qatar",2025,119,"Un'opera - a tratti brutale - sulla rivolta araba del '36. Un film di ampio respiro, dalla natura corale e capace di abbracciare molti punti di vista","Drammatico, Guerra, Storico, Regno Unito, Qatar, 2025",N.D.,"CINEMA Barberini
CINEMA Giulio Cesare
CINEMA Greenwich
Nuovo Cinema Aquila","16:45, 19:00
VO: 16:00, 18:30, 21:00
15:30 | VO: 19:15
16:00 | VO: 21:00"
INDIVISIBILI,"3,49",SI,Drammatico,Italia,2016,100,Un'originale storia d'amore sororale offre lo spunto per ritrarre una terra e un popolo che faticosamente cercano di separare la propria immagine da quella del malaffare,Edoardo De Angelis,"Marianna Fontana, Angela Fontana, Antonia Truppo, Massimiliano Rossi, Toni Laudadio",CINEMA Farnese,21:00
TONY - DIARIO DI UN GIOVANE CUOCO,"3,49",SI,"Biografico, Commedia, Drammatico",USA,2026,106,Un coming of age ironico e anticonvenzionale. Un'ode stravagante a tutte le persone fuori dal comune,Matt Johnson,"Dominic Sessa, Antonio Banderas, Leo Woodall, Emilia Jones","CINEMA Barberini
CINEMA Eden
Eurcine Multisala
CINEMA Madison","VO: 14:30, 17:30
15:10, 17:10, 19:20, 21:30
19:15, 21:15
19:30"
"CAMP MIASMA - ADOLESCENZA, SESSO E MORTE","3,45",SI,Horror,"USA, Gran Bretagna, Canada",2026,106,Una rilettura in chiave gender dell'horror degli anni '80 e '90. Con un attualissimo sguardo sulla contemporaneità,Jane Schoenbrun,"Gillian Anderson, Hannah Einbinder, Patrick Fischler, Jack Haven",Nuovo Cinema Aquila,VO: 18:30
SPIDER-MAN - BRAND NEW DAY,"3,42",SI,"Azione, Avventura, Fantasy",USA,2026,145,"Cinema di formazione, iperbolico nella forma ma umano nella sostanza",Destin Daniel Cretton,"Tom Holland, Zendaya, Sadie Sink, Jacob Batalon","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Multisala Lux
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:30, 18:30, 21:30
20:00
VO: 16:30
16:30, 19:15, 22:00
15:30, 18:05, 21:55
17:00
19:15, 22:20
19:00, 22:40
16:45, 22:10
12:20, 15:40"
MINIONS & MONSTERS,"3,41",SI,Animazione,USA,2026,90,Un'avventura godibile - e una bella lettera d'amore per il cinema - che mantiene viva la natura surreale dei piccoli protagonisti,"Pierre Coffin, Patrick Delage","Marcello Macchia, Pierre Coffin, Romesh Ranganathan, Zoey Deutch",CINEMA Madison,15:30
SHEEP IN THE BOX,"3,41",SI,Drammatico,Giappone,2026,126,L'intelligenza artificiale come strumento per lenire i nostri problemi. Un'opera sul nostro immediato futuro,Kore'eda Hirokazu,"Haruka Ayase, Daigo Yamamoto (II), Kuwaki Rimu, Nana Seino","CINEMA Giulio Cesare
CINEMA Madison
Quattro Fontane","16:00
17:00, 19:15, 21:30
16:15, 18:45"
TRAIN TO BUSAN,"3,34",SI,Drammatico,Corea del sud,2016,118,Un film che funziona su più livelli: non solo come puro intrattenimento ma anche come risultato di una profonda riflessione sociologica sulla Corea,Sang-ho Yeon,"Gong Yoo, Dong-seok Ma, Jung Yu-mi, Choi Woo-Sik",Quattro Fontane,VO: 21:15
RITORNO A BUENOS AIRES,"3,33",SI,Drammatico,"Italia, Brasile",2026,104,"Un film di impegno civile, asciutto ed essenziale, come non eravamo più abituati a vedere nel nostro cinema","Drammatico, Italia, Brasile, 2026",N.D.,"CINEMA Cineland
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Mignon
CINEMA Tibur
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","16:00, 20:30
VO: 16:15, 18:30, 20:45
15:30, 17:45 | VO: 21:30
16:15, 18:30, 20:45
16:00, 19:45
19:00
11:00, 14:00, 16:30
15:00, 20:10"
IL CILENO,"3,28",SI,"Biografico, Drammatico, Storico","Svizzera, Cile, Italia",2026,100,Un film in cui i meccanismi del genere thriller sono tutti al posto giusto,Sergio Castro San Martín,"Camilo Arancibia, Sara Serraiocco, Andrew Bargsted, Gaetano Bruno",CINEMA Madison,"17:30, 19:30"
THE INVITE - IL PIACERE È TUTTO NOSTRO,"3,28",SI,"Commedia, Drammatico",USA,2026,107,Una commedia romantica acida al punto giusto,Olivia Wilde,"Seth Rogen, Olivia Wilde, Penélope Cruz, Edward Norton","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 17:45, 20:20
16:45, 18:50, 21:20 | VO: 21:10
18:45, 21:00
18:40, 20:45
16:30, 19:30 | VO: 14:30, 16:30, 18:30, 19:30, 21:30
16:20, 18:30, 20:45
15:00, 17:10, 19:20, 21:20
16:30, 18:45, 21:00
VO: 17:30
VO: 16:00, 18:00, 21:00
17:45
16:00, 18:00, 20:20, 22:30
15:30, 17:30, 19:30, 21:30
16:00, 18:10, 20:20 | VO: 22:30
18:10, 20:20, 22:30
16:30, 18:45, 21:15
21:30
15:00, 22:35
15:55, 18:40, 18:50, 20:50
18:15, 21:00
VO: 11:00, 20:30
16:45, 21:40
10:40, 17:30, 18:40, 22:30
19:10, 21:40
11:40, 18:50"
SERPENTI,"3,26",SI,Drammatico,Italia,2026,88,"Un'opera efficace che, nella cifra del grottesco, crea un ribaltamento. E va dritto al cuore delle cose",Roberto De Paolis,"Leonardo Lidi, Alessandro Borghi, Pietro Castellitto, Valeria Golino","CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Mignon
CINEMA Tibur","16:30, 18:30
15:10, 17:10, 19:10, 21:10
16:00, 17:50, 20:45
16:00, 18:00, 20:30
17:30, 19:45, 21:30
16:00, 17:50, 19:40, 21:30
16:00, 18:00, 21:45"
CALLE MALAGA,"3,24",SI,Drammatico,Spagna,2025,116,"Una favola sul rispetto della terza età e del femminile, mai passivo e sempre seducente",Maryam Touzani,"Carmen Maura, Marta Etura, Ahmed Boulane, María Alfonsa Rosso","CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Greenwich
Quattro Fontane","18:30 | VO: 16:15, 21:00
VO: 16:00, 18:30, 21:00
15:30
VO: 16:15, 18:40, 21:00"
DOV'È LA FIESTA?,"3,23",SI,Commedia,Italia,2026,102,"Una rom com urbana, ironica e generazionale",Niccolò Gentili,"Linda Caridi, Francesco Carril, Giorgio Tirabassi, Lorenzo Balducci","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA FCE Majestic
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:30, 17:50, 20:40
16:50, 18:45
17:30, 19:30
14:30, 19:10, 21:30
16:40, 21:00
15:45, 18:00, 20:10
18:30, 21:00
16:15, 18:30
15:20
16:00, 18:00
15:10
16:00, 18:00, 22:30
16:00, 18:00, 21:00
19:10
14:00, 16:40, 18:10
18:45, 21:15
19:00
14:30, 19:30
14:05, 18:10"
OBSESSION,"3,16",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless","CINEMA Madison
The Space Parco de Medici","21:30
15:20"
LA FINE DI OAK STREET,"3,15",SI,Thriller,USA,2025,100,Provare a cambiare le regole del gioco per dire qualcosa di straordinario,David Robert Mitchell,"Anne Hathaway, Ewan McGregor, P.J. Byrne, Pilot Bunch",CINEMA Tiziano,18:45
CARS - MOTORI RUGGENTI,"3,08",SI,Animazione,USA,2006,112,"Un raro esempio di utilizzo emozionale della CG, una traduzione del nostro mondo in un universo di macchine antropomorfizzate",John Lasseter,"Owen Wilson, Paul Newman, Bonnie Hunt, Larry The Cable Guy","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Broadway
CINEMA Madison
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:10, 18:30
17:30, 18:45
15:20, 17:40
17:00
15:15, 17:30, 19:30, 21:35
16:30
17:20
15:30, 17:30, 19:45
14:20, 15:15, 16:40, 17:30, 18:30, 19:35, 20:30, 21:25, 22:20
16:20, 17:00, 18:45, 19:20
11:10, 14:10, 15:20, 16:20, 17:01, 18:10, 19:20
14:20, 16:30, 17:01, 18:40, 19:30
11:20, 14:20, 16:00, 17:00, 18:40"
NORMAL,"3,07",SI,Azione,"Canada, USA",2025,91,Ben Wheatley mescola small town e yakuza movie in un cinema di genere grottesco,Ben Wheatley,"Bob Odenkirk, Ryan Allen (II), Billy MacLellan, Lena Headey","CINEMA Adriano
The Screen Cinemas Roma Ottavia
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:00, 19:30
21:50
16:40, 22:40
22:20
22:30"
SPEZIE E BUGIE - LA PICCOLA CUCINA DI MEHDI,"2,85",SI,Commedia,Francia,2025,114,Una favola gradevole che offre spunti per riflettere sul tema dell'emigrazione,Amine Adjina,"Younes Boucif, Clara Bretheau, Hiam Abbass, Gustave Kervern","CINEMA Giulio Cesare
CINEMA Mignon
CINEMA Nuovo Sacher","VO: 18:30, 21:00
16:15, 18:20, 20:30
15:45, 17:40, 19:35, 21:30"
RESIDENT EVIL,"2,77",SI,"Azione, Fantascienza, Horror","USA, Germania",2026,90,Zach Cregger realizza uno dei più felici adattamenti videoludici mai visti,Zach Cregger,"Austin Abrams, Zach Cherry, kali Reis, Paul Walter Hauser","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA FCE Majestic
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:50, 18:00, 20:40
17:00, 19:00, 21:15
15:00, 17:00, 19:00, 21:00
VO: 14:30, 17:30, 19:15, 21:30
15:15, 21:10
16:30, 18:30, 21:40
19:45, 21:30
VO: 19:45
16:30, 18:30, 20:30, 22:30
16:00, 18:00, 20:00, 22:00 | VO: 19:00, 21:00
19:30, 21:30
19:45, 21:50
17:40, 20:40, 23:00
15:05, 15:45, 17:35, 18:05, 19:35, 21:40, 22:30
19:45, 21:30
17:50, 20:00, 22:20
17:05, 18:00, 20:10, 22:30, 23:50
14:10, 16:50, 19:50, 22:20
15:30, 18:00, 21:20, 22:20"
THE ECHO CHAMBER,"2,71",SI,Drammatico,Italia,2026,120,Ghost story e love story che prende la forma di un rituale doloroso di rara eleganza,Andrea Pallaoro,"Luca Marinelli, Alicia Vikander, Susan Sarandon, Ann Akin","CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
CINEMA Tibur","15:45, 18:10, 20:40
15:30, 18:30, 21:15
16:00, 18:20, 21:00
VO: 21:40
VO: 16:00, 18:15, 21:00
16:15 | VO: 18:45, 21:15
17:00, 19:15, 21:30
16:00, 18:30, 21:00
16:00, 18:30
VO: 16:15, 18:45, 21:15
17:45, 20:00, 22:15"
OCEANIA,"2,70",NI,"Azione, Avventura, Commedia",USA,2026,115,"Stessi temi, stessa musica. Un godibilissimo remake in live-action, con una protagonista perfetta",Thomas Kail,"Catherine Laga'aia, Dwayne Johnson, John Tui, Frankie Adams","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:00
17:30
16:00
15:20
15:30
18:10
17:30
17:30
16:30
17:30
17:15
14:10, 16:45, 18:05, 21:00
16:15, 17:30
16:10, 17:25, 20:00
13:55, 14:50, 16:30, 17:30
17:20, 19:40
14:10, 17:20"
INSIDIOUS - FUORI DALL'ALTROVE,"2,50",NI,"Horror, Thriller","Australia, USA",2026,106,"Un prodotto convenzionale ma ben realizzato, destinato a non scontentare i fan del franchise",Jacob Chase,"Lin Shaye, Amelia Eve, Brandon Perea, Sam Spruell","The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Roma Est
Uci Luce Maximo","14:00
22:55
22:40
23:40"
THE DOG STARS - LE STELLE DOPO LA FINE,"2,49",NI,"Azione, Avventura, Drammatico",USA,2026,118,Ridley Scott inciampa nel déjà vu del post-apocalittico. Buoni gli attori,Ridley Scott,"Jacob Elordi, Margaret Qualley, Josh Brolin, Guy Pearce","CINEMA Adriano
The Space Parco de Medici
Uci Cinemas Roma Est","17:40, 20:20
15:05, 21:35
22:00"
AMORI & INCANTESIMI 2,"0,00",N.D.,Commedia,USA,2026,130,Un film sentimentale fantasy senza nessuna magia,Susanne Bier,"Nicole Kidman, Joey King, Dianne Wiest, Stockard Channing","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
Eurcine Multisala
CINEMA FCE Majestic
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:00, 21:00
21:00
15:00
14:30
18:40
16:00, 21:10
18:30
15:10
17:15
15:40
14:40, 19:35
18:50"
BAD APPLES,"0,00",N.D.,"Commedia, Thriller",Regno Unito,2025,100,N.D.,Jonatan Etzler,"Sean Gilder, Saoirse Ronan, Jack Ashton, Rakie Ayola",Uci Cinemas Porta di Roma,14:00
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
MUTINY,"0,00",N.D.,"Azione, Thriller","Regno Unito, USA",2026,95,Un thriller marittimo che non rivoluziona il genere e fa quello che gli si chiede,Jean-François Richet,"Jason Statham, Chaneil Kular, Ramon Tikaram, Jason Wong","CINEMA Adriano
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","19:30, 21:40
14:55
11:20, 23:40
16:00"
PAW PATROL - MISSIONE DINOSAURI,"0,00",N.D.,Animazione,USA,2026,88,"Un film di svago movimentato, con gag innocue e un messaggio semplice","Animazione, USA, 2026",N.D.,"CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Madison
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 17:30
17:00
15:00, 16:50
15:00
16:40
16:30
15:30
16:15
17:15
15:10
14:10, 15:00, 17:00, 19:20
16:30
16:50, 18:00
14:10, 16:50
14:00, 15:10, 16:10, 16:50, 18:20
11:30"
SEDUZIONE MORTALE,"0,00",N.D.,Thriller,USA,1993,95,N.D.,Robert Ginty,"Robert Mitchum, Bo Derek, Steven Bauer, Jeff Fahey",CINEMA Troisi,VO: 18:30
TALKING TOM HEROES - SUPER AMICI,"0,00",N.D.,Animazione,USA,2026,66,N.D.,Alexandru Curilov,N.D.,"CINEMA Multisala Lux
Multisala Odeon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","16:00
16:00
16:00
14:30
14:30
11:30, 14:00"
ULTIMO - TUTTO. LIVE A TOR VERGATA,"0,00",N.D.,Concerto,N.D.,2026,N.D.,Il concerto più grande della storia della musica italiana,Giorgio Testi,N.D.,"CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA FCE Majestic
CINEMA Giulio Cesare
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","20:00
20:00, 20:30
21:30
14:30, 16:20, 21:00, 21:15
20:45
20:00
20:00
20:00
20:00
20:00
20:00, 21:00
20:00
20:00
20:00, 21:20
20:00, 20:30
18:50, 20:00, 20:15, 20:30, 21:00, 21:30, 22:00
20:00
20:00, 20:30, 21:00, 21:30, 22:00
17:30, 20:00, 20:15, 20:30, 21:00, 21:15, 21:30, 22:00, 23:40
20:01, 20:31, 21:00, 21:30
20:00, 20:15, 20:30, 21:00, 21:30, 23:50"
