TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
SUPERGIRL,"2,88",SI,Azione,USA,2026,107,"A tratti leggero, a momenti ricco di pathos. Il film di Gillespie intrattiene senza essere dirompente",Craig Gillespie,"Milly Alcock, Matthias Schoenaerts, Eve Ridley, David Krumholtz","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 18:15, 20:40
17:00, 19:15, 21:30
15:00, 18:10, 20:30
VO: 14:45, 17:10, 19:10, 21:30
19:30
18:30, 21:00
19:40
15:45, 18:00, 20:15, 22:30 | VO: 19:00, 21:30
15:45, 18:00, 20:15, 22:30
16:30
15:00, 15:35, 18:00, 19:55, 22:05
17:30, 19:40, 22:20, 22:30
15:30, 17:20, 18:30, 22:30
15:10, 17:20, 18:20, 19:40, 21:10, 22:30
15:20, 19:20"
DRACULA,"2,79",SI,"Commedia, Horror, Musical","Romania, Austria, Lussemburgo",2025,170,Un cinema pionieristico che questa volta porta avanti uno studio mai banale sui mille volti di Dracula,Radu Jude,"Adonis Tanta, Oana Maria Zaharia, Gabriel Spahiu, Serban Pavlu",Nuovo Cinema Aquila,VO: 18:00
INNAMORARSI E ALTRE PESSIME IDEE,"2,77",SI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica",Uci Luce Maximo,"11:20, 17:20"
IL MONDO PERDUTO - JURASSIC PARK,"2,69",NI,Avventura,USA,1997,134,Aria di deja-vu nel sequel del celebre film d'avventura spielberghiano,Steven Spielberg,"Julianne Moore, Jeff Goldblum, Arliss Howard, Peter Stormare",Il in Piazza al Casale della Cervelletta,21:15
RUFUS - IL DRAGHETTO MARINO CHE NON SAPEVA NUOTARE,"2,67",NI,"Animazione, Family","Norvegia, Belgio, Germania",2026,80,Dalla Norvegia una favola ecologista dal tradizionale impianto narrativo,Endre Skandfer,"Gisken Armand, Kåre Conradi, Janne Formoe, Stig Henrik Hoff","CINEMA Dei Piccoli
Uci Luce Maximo","17:50
11:05, 13:10, 13:25"
CANE MANGIA CANE,"2,61",NI,"Azione, Drammatico, Thriller",USA,2016,93,Un noir dall'effetto ipnotico che procede a spiazzarci e a vagare in maniera disordinata attraverso gli eventi,Paul Schrader,"Nicolas Cage, Willem Dafoe, Christopher Matthew Cook, Omar J. Dorsey",Arena Meda - Oasi Urbana,21:00
JACKASS: BEST AND LAST,"2,59",NI,"Documentario, Commedia",USA,2026,92,"Un film in cui la formula è ormai logora, pensato solo per i fan più irriducibili",Jeff Tremaine,"Jason 'Wee Man' Acuña, Lance Bangs, Tory Belleci, Sean Cliver","The Space Parco de Medici
Uci Cinemas Porta di Roma","22:35
16:40"
RICCHI... DA MORIRE - DELITTI IN FAMIGLIA,"2,52",NI,"Commedia, Drammatico, Thriller",USA,2025,105,Un'opera gradevole con un protagonista di bell'aspetto. Ma manca il mordente,John Patton Ford,"Glen Powell, Margaret Qualley, Jessica Henwick, Bill Camp","Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
The Space Parco de Medici","20:30
17:00
16:00, 20:20
14:45, 22:35"
HOPPER - IL SEGRETO DELLA MARMOTTA,"2,42",NI,Animazione,"Belgio, USA, Francia",2025,88,Un'animazione europea che guarda ai capolavori Disney per celebrare inclusione e diversità,Benjamin Mousquet,"Joe Ochman, Bernardo de Paula, Jordan Tartakow, Mimi Maynard",Uci Luce Maximo,11:10
PICCOLO MIRACOLO,"2,25",NI,Drammatico,Italia,2026,102,Una commedia dove la finzione domina troppo sulla realtà. Ma Greta Scarano è magnifica,Guido Chiesa,"Marco D'Amore, Greta Scarano, Giorgio Colangeli, Mariangela D'Abbraccio","CINEMA Adriano
CINEMA Andromeda
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Multisala Lux
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Luce Maximo","15:00
17:00, 19:00
16:15, 18:30
16:30, 18:45
16:30, 18:30
15:30, 20:15
14:40
14:05
11:30, 14:00"
SCARY MOVIE,"1,75",NO,"Commedia, Horror",USA,2026,95,Il tentativo di revival del franchise più scurrile di sempre è di una pochezza desolante,Michael Tiddes,"Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall","The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","14:05, 19:40, 22:15
19:50, 23:10
19:50, 23:10
19:50, 23:10"
AVEMMARIA,"0,00",N.D.,Drammatico,Italia,2025,109,Cerlino debutta alla regia con un'opera molto sentita e ambiziosa. L'altra faccia di Gomorra,Fortunato Cerlino,"Salvatore Esposito, Marianna Fontana, Mario Di Leva, Carmine Borrino","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","16:10
14:40
15:00"
BALLATA FEMMENELLA,"0,00",N.D.,Documentario,Italia,2026,95,N.D.,"Giovanni Battista Origo, Elettra Raffaela Melucci","Sara Carbone, Porpora Marcasciano, Stefania Zambrano",CINEMA Farnese,21:00
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
IRMA VEP,"0,00",N.D.,Avventura,Francia,1996,98,N.D.,Olivier Assayas,"Jean-Pierre Léaud, Maggie Cheung, Nathalie Boutefeu",in Piazza San Cosimato - Trastevere,21:15
LA CASA - IL ROGO DEL MALE,"0,00",N.D.,Horror,USA,2026,112,N.D.,Sébastien Vanicek,"Souheila Yacoub, Hunter Doohan, Luciane Buchanan, Tandi Wright","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","16:00, 18:30, 21:30 | VO: 20:30
17:00, 19:15, 21:30
16:00, 18:10, 20:20
17:30, 21:30
16:15, 18:30, 21:40
16:00, 18:10, 20:20, 22:30 | VO: 21:00
16:00, 18:10, 20:20, 22:30
18:40, 21:40
16:00, 22:00
15:05, 16:45, 17:40, 19:35, 22:00
17:15, 18:20, 20:30, 21:30
15:00, 17:30, 18:40, 19:40, 20:00, 21:30, 22:10, 22:40, 23:15
22:40
16:40, 20:46, 22:11, 23:11"
SARAJEVO SAFARI,"0,00",N.D.,Documentario,"Slovenia, Bosnia-Herzegovina",2025,75,N.D.,Miran Zupanic,N.D.,CINEMA Troisi,VO: 19:00
SCIOPERO,"0,00",N.D.,Drammatico,URSS,1925,97,Apice dell'espressionismo sovietico,Sergei M. Eisenstein,"Grigori Aleksandrov, Maksim Shtraukh, Mikhail Gomorov",Il in Piazza al Parco Monte Ciocci,21:15
