TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
MICHAEL,"3,36",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jafaar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Tibur
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:20, 17:45, 19:00, 20:30, 21:40 | VO: 21:00
16:20, 17:30, 18:45, 20:30, 21:20
16:30, 19:00
15:30, 18:00, 19:10, 20:30, 21:30
VO: 14:30, 16:50, 19:00, 21:00, 21:30
14:45, 17:00, 19:15, 21:30
16:00, 17:00, 18:30, 20:15, 21:15
16:30, 19:00, 21:30
16:45, 18:15, 19:10, 20:45, 21:45
16:00, 18:30, 20:45 | VO: 21:30
VO: 21:45
16:30, 17:50, 19:00, 20:10, 21:30
14:45, 16:00, 17:00, 18:25, 19:20, 21:15
16:30, 19:00, 20:00, 21:30, 22:30 | VO: 22:00
16:30, 19:00, 21:30
16:30, 19:00, 21:30
17:30, 18:45, 20:15, 21:20
17:50, 20:50, 21:30
15:20, 16:30, 17:25, 17:50, 18:35, 19:30, 20:30, 20:50, 21:15, 21:35, 21:55, 22:15
15:30 | VO: 22:00
16:30, 18:00, 19:00, 21:30
17:00, 18:30, 19:20, 19:40, 20:00, 20:40, 21:30, 22:10, 22:40 | VO: 16:20
14:00, 17:00, 18:10, 19:20, 20:00, 21:20, 22:10 | VO: 15:30
14:00, 15:30, 16:20, 17:00, 18:30, 19:10, 20:00, 21:20, 22:10 | VO: 15:10
11:10, 14:10, 17:00, 18:35, 20:00, 21:25, 22:50"
NEL TEPORE DEL BALLO,"3,35",SI,Drammatico,Italia,2026,92,"Attori che sanno osare in un film libero, dove Pupi Avati si rinnova rimanendo fedele a se stesso",Pupi Avati,"Massimo Ghini, Isabella Ferrari, Giuliana De Sio, Lina Sastri","CINEMA Adriano
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Intrastevere
CINEMA Madison
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici","19:20
15:45, 21:00
15:30, 17:30, 19:45
15:45, 17:40, 19:35
15:30, 17:15
15:35
18:30
16:40
15:20"
UN SACCO BELLO,"3,33",SI,Commedia,Italia,1980,99,Sei personaggi e un solo attore: Carlo Verdone. Un debutto straordinario,Carlo Verdone,"Carlo Verdone, Mario Brega, Renato Scarpa, Veronica Miriel",CINEMA Barberini,19:40
TRE REGOLE INFALLIBILI,"3,30",SI,Commedia,Italia,2025,101,Un'apprezzabile opera prima sulle difficoltà relazionali. Ma con qualche trovata sbrigativa,Marco Gianfreda,"Cristiana Dell'Anna, Matteo Olivetti, Guglielmo Aquaro, Emmanuele Aita",CINEMA Farnese,21:00
L'ULTIMA MISSIONE - PROJECT HAIL MARY,"3,27",SI,Fantascienza,USA,2026,156,Un'opera sci-fi sulla speranza. Che lascia spazio ai toni da favola,"Phil Lord, Christopher Miller","Ryan Gosling, Milana Vayntrub, Sandra Hüller, Ken Leung","CINEMA Adriano
Uci Cinemas Porta di Roma","VO: 15:00
15:25"
IL BENE COMUNE,"3,18",SI,Commedia,Italia,2026,103,"A un passo dal musical, una favola che conferma il cinema originale di Rocco Papaleo",Rocco Papaleo,"Claudia Pandolfi, Rocco Papaleo, Teresa Saponangelo, Vanessa Scalera",Eurcine Multisala,"16:00, 21:30"
LA PIÙ PICCOLA,"3,17",SI,Drammatico,"Francia, Germania",2025,106,Un racconto di emancipazione in un film puro e misurato che non cede al discorso militante,Hafsia Herzi,"Nadia Melliti, Park Ji-min, Amina Ben Mohamed, Melissa Guers","CINEMA Giulio Cesare
Quattro Fontane","16:15
19:20"
PECORE SOTTO COPERTURA,"3,13",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Dei Piccoli
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 18:00
17:00
15:00
16:00
16:15, 18:30
17:30
15:30, 17:45
16:30
15:50
14:00, 15:20, 16:15
17:20, 19:10
14:30, 17:20
14:40
14:30"
IL GIARDINO DI LIMONI,"3,12",SI,Drammatico,"Israele, Germania, Francia",2008,106,Il conflitto tra Israele e Palestina visto con gli occhi di una donna coraggiosa che non rinuncia alla sua terra,Eran Riklis,"Hiam Abbass, Ali Suliman, Doron Tavory, Rona Lipaz-Michael, Tarik Kopty",CINEMA Troisi,21:00
ANTARTICA - QUASI UNA FIABA,"3,11",SI,Commedia,Italia,2026,93,"Un film più unico che raro in Italia sulla ricerca scientifica, con un ottimo cast",Lucia Calamaro,"Silvio Orlando, Barbara Ronchi, Valentina Bellè, Simone Liberati","CINEMA Adriano
CINEMA Cineland
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
Quattro Fontane
CINEMA Savoy
The Space Parco de Medici","15:00, 17:00, 19:00
17:30, 19:30, 21:40
16:00, 18:00, 20:00
15:55, 17:45, 19:35
16:00, 20:00
17:00, 19:00, 21:00
15:30, 21:00
16:50"
THE LONG WALK,"3,08",SI,Horror,USA,2025,108,Da un romanzo di Stephen King. Un racconto distopico di resistenza al potere autoritario,Francis Lawrence,"Cooper Hoffman, David Jonsson (II), Garrett Wareing, Tut Nyuot","The Space Parco de Medici
Uci Cinemas Parco Leonardo","14:00, 16:35, 22:00
23:05"
LA BALIA,"3,00",SI,Drammatico,Italia,1999,106,N.D.,Marco Bellocchio,"Michele Placido, Fabrizio Bentivoglio, Valeria Bruni Tedeschi, Jacqueline Lustig","CINEMA Multisala Lux
CINEMA Nuovo Sacher","15:45
16:00"
... CHE DIO PERDONA A TUTTI,"2,99",SI,Commedia,Italia,2026,113,"La quarta regia di Pif è un lavoro piacevole ma discontinuo, con un ottimo cast",Pif,"Pif, Giusy Buscemi, Francesco Scianna, Carlos Hipólito",Eurcine Multisala,"16:00, 20:30"
THE DRAMA - UN SEGRETO È PER SEMPRE,"2,99",SI,Commedia,USA,2026,106,Una commedia surreale che rompe le convenzioni sociali e parla a ognuno di noi. Con un cast di superstar,Kristoffer Borgli,"Robert Pattinson, Zendaya, Alana Haim, Mamoudou Athie","CINEMA Giulio Cesare
CINEMA Madison
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","VO: 18:30
21:35
14:45, 16:40, 22:30
21:10
21:15"
NOI DUE SCONOSCIUTI,"2,98",SI,Commedia,"Norvegia, Lettonia, Lituania, Danimarca, Finlandia",2025,100,Dramma e commedia sentimentale si mescolano in un'indagine avvincente che racconta un aspetto poco trattato della maternità,Janicke Askevold,"Lisa Loven Kongsli, Herbert Nordrum, Rolf Kristian Larsen, Nasrin Khusrawi","CINEMA Eden
CINEMA Mignon
CINEMA Nuovo Olimpia","17:00, 19:00, 21:30
16:30, 18:45, 20:45
VO: 19:30, 21:15"
SUPER MARIO GALAXY - IL FILM,"2,98",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:20
16:50, 18:40
15:00
17:30
17:30
14:00
17:10
14:20, 16:10, 17:10
14:20, 17:30
16:10"
IL DELITTO DEL 3° PIANO,"2,97",SI,Commedia,Francia,2026,106,Una godibile e divertente ricostruzione de La finestra sul cortile. Con una scatenata Laetitia Casta,Rémi Bezançon,"Guillaume Gallienne, Laetitia Casta, Gilles Lellouche, Isabel Aimé González-Sola",CINEMA Tiziano,18:45
IL DIAVOLO VESTE PRADA 2,"2,96",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Tibur
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:30, 17:40, 18:30, 19:00, 20:20, 21:00, 21:30
16:30, 17:30, 18:45, 20:15, 21:20 | VO: 21:15
16:00, 18:30, 21:00
15:30, 17:00, 18:00, 19:20, 20:30, 21:40
15:00, 17:00, 17:15, 19:15, 21:30 | VO: 14:30, 15:00, 16:45, 17:15, 19:00, 19:30, 21:30, 21:45
15:10, 17:20, 19:30, 21:40
16:00, 17:00, 18:30, 19:30, 20:00, 21:00
16:00, 17:30, 18:30, 20:00, 21:00
14:30, 16:45, 19:00 | VO: 21:15
16:00, 17:50, 18:30, 20:15, 21:00, 21:45
16:00, 18:30 | VO: 21:00
16:00, 19:15, 21:00 | VO: 16:45, 18:30, 21:45
16:30, 19:30, 21:45 | VO: 19:00, 21:30
16:00, 18:10, 20:20, 21:15, 22:30
15:00, 16:15, 17:15, 18:30, 19:25, 21:00, 21:35
15:30, 16:30, 17:50, 19:00, 20:10, 21:30, 22:30 | VO: 18:30, 21:00
15:30, 16:30, 17:50, 19:00, 20:10, 21:30, 22:30
VO: 16:15, 18:45, 21:15
16:00, 17:15, 18:30, 19:30, 21:00
16:30, 17:45, 19:00, 20:15, 21:25
15:10, 16:40, 18:00, 21:00
14:05, 15:00, 15:35, 16:00, 16:40, 16:55, 17:05, 17:30, 18:00, 18:15, 18:30, 18:50, 19:00, 19:15, 19:25, 20:05, 20:20, 20:40, 21:00, 21:20, 21:40, 22:05, 22:20
16:30, 19:00 | VO: 21:30
16:00, 17:30, 18:30, 19:15, 20:00, 21:00
VO: 15:30
16:00, 16:40, 17:30, 18:50, 19:30, 20:20, 21:20, 22:20, 22:50 | VO: 18:10
14:40, 15:10, 16:00, 16:40, 17:30, 18:00, 18:50, 19:30, 20:10, 21:10, 21:30, 21:40, 22:00, 22:20, 22:55 | VO: 15:50
14:30, 15:20, 16:00, 16:40, 17:20, 18:50, 19:30, 20:20, 21:10, 21:40, 22:00, 22:20
11:20, 13:10, 14:00, 14:20, 15:20, 16:00, 16:45, 17:30, 18:50, 19:30, 20:30, 21:40, 22:15, 23:15"
CENA DI CLASSE,"2,77",SI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari",Uci Luce Maximo,"10:50, 12:00"
DRACULA,"2,75",SI,"Commedia, Horror, Musical","Romania, Austria, Lussemburgo",2025,170,Un cinema pionieristico che questa volta porta avanti uno studio mai banale sui mille volti di Dracula,Radu Jude,"Adonis Tanta, Oana Maria Zaharia, Gabriel Spahiu, Serban Pavlu",CINEMA Troisi,VO: 11:00
MORTAL KOMBAT II,"2,69",NI,"Azione, Avventura, Fantasy",USA,2026,116,Una trasposizione che rispetta i fan del videogioco. Ottimo l'impianto visivo e le coreografie,Simon McQuoid,"Karl Urban, Adeline Rudolph, Jessica McNamee, Josh Lawson","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
CINEMA Jolly
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:40, 20:20
19:00, 21:20
17:20, 21:30
16:10, 18:30, 20:50
17:00, 22:30
17:50
19:20, 21:40
15:00, 22:15
14:00, 21:30
16:50, 18:00, 19:50, 22:30
15:20, 16:30, 18:30, 19:50, 21:00, 22:30
14:10, 16:50, 19:50, 22:30
19:20, 22:00"
LEE CRONIN - LA MUMMIA,"2,65",NI,Horror,"USA, Irlanda",2026,133,Suggestione o manierismo? Un tentativo - riuscito a metà - di rinverdire i fasti di un classico del cinema horror,Lee Cronin,"Jack Reynor, Laia Costa, May Calamawy, Natalie Grace","CINEMA Cineland
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","20:40
15:45
22:45
22:50
22:50"
ILLUSIONE,"2,62",NI,Drammatico,"Italia, Belgio",2025,110,Un'opera che spiazza per la complessità della narrazione e dei registri utilizzati,Francesca Archibugi,"Jasmine Trinca, Michele Riondino, Angelina Andrei, Vittoria Puccini","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Eden
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","15:30, 18:00, 21:30
17:00, 21:30
15:00, 21:00
15:45, 18:00, 20:20
14:45, 17:00, 19:15, 21:30
16:15, 18:30, 20:45
17:30, 19:30, 21:30
15:30, 20:00
15:45, 20:00
16:15
21:30
15:10, 18:00
16:30, 21:30
16:30, 20:10
14:25, 19:25"
IL FIGLIO DEL DESERTO,"2,50",NI,Family,Francia,2026,92,Gilles de Maistre conferma il suo format di cinema spettacolare per famiglie. Dove tutto è un po' troppo prevedibile,Gilles de Maistre,"Nahel Tran, Nahil Bouazzaoui, Zayn Sekkat, Kev Adams","CINEMA Cineland
Eurcine Multisala
The Space Parco de Medici
Uci Luce Maximo","17:45
16:15
14:10, 15:00
13:40"
CLARA,"2,38",NI,Drammatico,Belgio,2026,94,"Da un caso di cronaca migratoria, un film senza fronzoli che guarda alla storia con occhio umano",Marta Bergman,"Salim Kechiouche, Zbeida Belhajamor, Clara Toros, Abdal Razak Alsweha",Azzurro Scipioni,17:00
L'AMORE STA BENE SU TUTTO,"2,00",NI,Commedia,Italia,2026,96,La retorica abbonda in un film dove però gli attori riescono a salvarsi,Giampaolo Morelli,"Giampaolo Morelli, Max Tortora, Claudia Gerini, Paolo Calabresi","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
Eurcine Multisala
CINEMA Jolly
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:00, 17:00, 21:30
17:00, 19:00, 21:15
15:00, 17:30, 19:30
15:00, 19:15
18:00, 19:40, 21:20
16:30, 18:30, 20:30
16:00, 18:10, 20:00
16:00, 19:15
16:00
18:00, 22:10
17:15, 19:30, 21:15
16:00, 20:30
16:10, 21:50
14:10, 18:25
19:40"
CORPI MUTANTI,"0,00",N.D.,Documentario,Italia,2026,120,"Compilativo e straboccante, un documentario sul Novecento e il suo rapporto con il corpo",Walter Bencini,N.D.,Azzurro Scipioni,21:00
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
GENERAZIONE FUMETTO,"0,00",N.D.,Documentario,Italia,2025,105,Un doc accorato che invita alla scoperta di un'arte piena di potenzialità. Ma l'effetto è un calderone,Omar Rashid (II),"Gabriele Mainetti, Pasquale Petrolo, Antonio Manetti, Zerocalcare","CINEMA Barberini
CINEMA Dei Piccoli
CINEMA Farnese
The Space Parco de Medici","15:00, 17:00
19:20
15:15, 19:00
18:55"
IL TEMPO È ANCORA NOSTRO,"0,00",N.D.,Drammatico,Italia,2024,102,Un film con troppi dialoghi che tolgono spontaneità. Bella prova di Andrea Roncato,Maurizio Matteo Merli,"Ascanio Pacelli, Mirko Frezza, Miguel Gobbo Diaz, Simone Sabani","CINEMA Madison
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","14:00
18:40
18:40"
WHITE LIES,"0,00",N.D.,Documentario,Italia,2025,98,"Un percorso intimo per comprendere come la verità, seppur dolorosa, possa aiutare a crescere",Alba Zari,N.D.,CINEMA Greenwich,21:00
