TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
MICHAEL,"3,30",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jaafar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:20, 17:45, 20:30, 21:30
16:20, 18:50, 21:20
15:00, 17:30, 20:00, 22:30
VO: 15:00, 17:20, 19:40, 21:00
15:00, 19:15
16:00, 17:00, 18:30, 20:15, 21:15
21:30
16:30, 19:00, 21:30
16:30, 19:00 | VO: 21:30
17:00, 19:30, 22:00
14:45, 17:00, 19:20, 21:35
16:30, 19:01, 21:31
16:30, 19:00, 21:30
19:00, 21:30
16:30, 18:10, 21:30
15:50, 19:45
15:10, 18:00, 19:10, 20:10, 21:30, 22:15, 22:45, 23:30
16:30, 19:00, 21:30
14:50, 16:10, 19:00, 20:00, 21:10, 22:20
15:00, 16:20, 19:35, 21:20, 22:30
14:00, 15:00, 19:20, 21:20, 22:30
15:10, 18:00, 21:00"
HEN - STORIA DI UNA GALLINA,"3,28",SI,"Commedia, Drammatico","Germania, Grecia, Ungheria",2025,96,"Coming of age ma anche thriller, particolarmente riuscito nelle percezioni sonore della gallina",György Pálfi,"Yannis Kokiasmenos, Maria Diakopanayotou, Argyris Pantazaras, Machmout Bamerni","Delle Provincie
Eurcine Multisala
CINEMA Madison","18:00
16:45
17:45, 19:35"
NO GOOD MEN,"3,25",SI,"Biografico, Commedia","Germania, Francia, Danimarca, Norvegia",2026,103,Una commedia coinvolgente che si fa critica sociale verso un regime e un sistema che opprime donne e oppositori politici,Shahrbanoo Sadat,"Shahrbanoo Sadat, Anwar Hashimi, Liam Hussaini, Yasin Negah","CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Multisala Lux
Nuovo Cinema Aquila
Quattro Fontane","16:15, 18:45 | VO: 21:00
16:30, 18:45 | VO: 21:00
15:45, 18:00, 20:15
16:40 | VO: 18:50, 21:00
17:00, 19:00 | VO: 21:00"
ANTARTICA - QUASI UNA FIABA,"3,22",SI,Commedia,Italia,2026,93,"Un film più unico che raro in Italia sulla ricerca scientifica, con un ottimo cast",Lucia Calamaro,"Silvio Orlando, Barbara Ronchi, Valentina Bellè, Simone Liberati","Teatro San Timoteo
CINEMA Giulio Cesare
Quattro Fontane","21:00
16:00
17:00"
TIENIMI PRESENTE,"3,19",SI,Commedia,Italia,2025,80,Un film nel film. La fotografia di moltissimi giovani raccontata con una tenerezza che squaglia perché la sappiamo vera,Alberto Palmiero,"Alberto Palmiero, Francesco Di Grazia, Gaia Nugnes, Elena Fattore",Delle Provincie,20:00
IL BENE COMUNE,"3,18",SI,Commedia,Italia,2026,103,"A un passo dal musical, una favola che conferma il cinema originale di Rocco Papaleo",Rocco Papaleo,"Claudia Pandolfi, Rocco Papaleo, Teresa Saponangelo, Vanessa Scalera",Delle Provincie,16:00
PECORE SOTTO COPERTURA,"3,11",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman","CINEMA Adriano
CINEMA Atlantic
CINEMA Dei Piccoli
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Nuovo Sacher
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","16:30
15:00
17:50
17:30, 19:30
15:30, 17:45
15:30
VO: 17:00
16:30
15:00, 16:50
14:00, 16:00
13:40, 16:20
13:40"
A WAR ON WOMEN,"3,09",SI,Documentario,N.D.,2026,106,"Sette donne iraniane, una lunga storia di disobbedienza civile: archivi e immagini di protesta in un documento vibrante",Raha Shirazi,Masih Alinejad,Nuovo Cinema Aquila,VO: 18:00
CANE RANDAGIO,"3,00",SI,Poliziesco,Giappone,1949,95,"Un film che parte dal noir per abbracciare altri generi, riflettendo sugli effetti della guerra",Akira Kurosawa,"Toshirô Mifune, Takashi Shimura, Yasushi Nagata",Casa del Cinema,18:00
SUPER MARIO GALAXY - IL FILM,"2,98",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson","CINEMA Cineland
CINEMA Madison
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:50
15:30
17:00
14:25
15:10, 17:00
15:10
15:00, 17:30"
IL REGNO DI KENSUKE,"2,92",SI,Animazione,"Gran Bretagna, Lussemburgo, Francia",2024,85,Un racconto di formazione che è anche favola ecologista. Perfetto per un pubblico di adolescenti,"Neil Boyle, Kirk Hendry","Cillian Murphy, Ken Watanabe, Sally Hawkins, Raffey Cassidy","CINEMA Dei Piccoli
CINEMA Farnese
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","16:20
16:00
14:15
15:10"
IO NON TI LASCIO SOLO,"2,92",SI,Commedia,Italia,2026,98,Un film che va oltre il genere codificato family aprendosi a considerazioni più ampie,Fabrizio Cattani,"Giorgio Pasotti, Mimmo Borrelli, Andrea Matrone, Michael D'Arma",The Screen Cinemas Roma Ottavia,16:00
TUNER - L'ACCORDATORE,"2,90",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz","CINEMA Adriano
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Caravaggio
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
CINEMA Savoy
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:50, 20:20, 22:45
16:15, 21:00
15:00, 19:20
17:00
16:30, 18:30, 20:30
15:45, 18:30
17:30, 19:30
15:45, 18:00, 22:30
16:00, 18:30, 21:00
18:50
15:55, 18:20, 20:50
20:30, 22:10
22:40
20:00, 22:00
22:30"
IL DIAVOLO VESTE PRADA 2,"2,89",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
Teatro Don Bosco
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Tiziano
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:40, 19:00, 20:20, 21:30, 22:45
16:30
18:45
15:00, 17:20, 21:30
VO: 14:30, 16:45, 19:00, 21:15
16:55
16:00, 18:30, 20:00, 21:00
16:15, 21:00
18:30
16:45, 18:45, 21:15
16:30, 19:15 | VO: 21:30
17:15, 22:00
15:00, 17:15, 19:25, 21:35
16:31, 19:01, 21:31
15:30, 17:50
18:00, 21:00
15:30, 21:00
18:00, 21:30
21:30
14:10, 16:10, 18:35, 19:40, 21:15, 23:10
16:00, 20:30
16:00, 18:30, 21:00
14:20, 17:40, 19:30, 21:40
14:20, 17:20, 19:50, 21:30
14:20, 17:20, 19:10, 21:30
19:30"
DON'T LET THE SUN,"2,88",SI,Drammatico,"Svizzera, Italia",2025,100,Un dramma distopico che crede nella restaurazione degli affetti. Anche quando tutto sembra perduto,Jacqueline Zünd,"Levan Gelbakhiani, Karidja Touré, Agnese Claisse, Cecilia Bertozzi",CINEMA Dei Piccoli,VO: 19:45
IN THE GREY,"2,88",SI,Azione,"Gran Bretagna, USA",2026,98,"Il personale Mission: Impossible di Guy Ritchie. Con Eiza González, un asso nella manica",Guy Ritchie,"Jake Gyllenhaal, Henry Cavill, Eiza González, Kristofer Hivju","The Space Parco de Medici
Uci Cinemas Parco Leonardo","14:50, 17:10
17:15"
AMARGA NAVIDAD,"2,81",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Madison
CINEMA Mignon
CINEMA Multisala Lux
Multisala Odeon
Nuovo Cinema Aquila
Quattro Fontane
The Space Parco de Medici
CINEMA Tibur
CINEMA Troisi
Uci Cinemas Porta di Roma
Uci Luce Maximo","15:15, 17:40, 20:20
16:45, 19:00
15:00, 19:40
16:45 | VO: 14:40, 19:00
16:00, 18:15, 20:15
15:00, 17:10, 19:20, 21:30
16:30, 18:45, 21:15
18:30 | VO: 16:00, 21:00
16:30, 18:45 | VO: 21:15
16:30 | VO: 18:45, 21:00
15:30, 17:30, 19:30, 21:35
16:45, 18:45, 21:00
15:30, 17:50, 20:10
15:30, 17:50, 20:10
16:30 | VO: 18:50, 21:10
16:30 | VO: 18:45, 21:00
14:05, 16:05, 22:10
15:45, 18:00, 20:10, 22:15
15:00, 19:15
14:30, 17:05, 20:15
11:50, 13:40, 16:20, 21:20"
ILLUSIONE,"2,70",SI,Drammatico,"Italia, Belgio",2025,110,Un'opera che spiazza per la complessità della narrazione e dei registri utilizzati,Francesca Archibugi,"Jasmine Trinca, Michele Riondino, Angelina Andrei, Vittoria Puccini",CINEMA Eden,"17:30, 19:30"
STAR WARS - THE MANDALORIAN AND GROGU,"2,60",NI,"Azione, Avventura, Fantasy",USA,2026,132,"Chicche per i fan, un adorabile Grogu e un trionfo di marionette animatronic. Un'opera che funziona",Jon Favreau,"Pedro Pascal, Sigourney Weaver, Steve Blum, Hemky Madera","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:00, 17:20, 18:50, 20:10
16:20, 18:50
18:30
15:00, 17:40, 20:20
VO: 14:00, 16:30, 19:00, 21:30
14:40, 19:20
15:50, 17:00, 18:30, 20:00, 21:10
16:00, 18:30
16:30, 18:30, 21:15
16:30, 18:20 | VO: 21:00
17:00, 19:30
15:20
16:00, 18:30, 21:00 | VO: 22:00
22:20
16:30
16:00, 18:40, 21:20
14:15, 17:20, 21:00
14:35, 16:35, 17:20, 19:30, 21:00, 14:20
16:00, 18:30
14:10, 15:30, 16:40, 18:31, 19:40, 21:30, 22:35
14:10, 15:20, 16:40, 18:40, 19:40, 21:40, 22:40
14:10, 15:40, 16:40, 18:30, 19:30, 21:30
14:30, 15:40, 18:35, 21:30"
IL FIGLIO DEL DESERTO,"2,50",NI,Family,Francia,2026,92,Gilles de Maistre conferma il suo format di cinema spettacolare per famiglie. Dove tutto è un po' troppo prevedibile,Gilles de Maistre,"Nahel Tran, Nahil Bouazzaoui, Zayn Sekkat, Kev Adams",Uci Luce Maximo,12:50
BENVENUTI IN CAMPAGNA,"2,32",NI,Commedia,Italia,2026,96,"Una commedia leggera e prevedibile, con un cast spiritoso che fa decollare il film (ma solo nel terzo atto)",Giambattista Avellino,"Giulia Bevilacqua, Maurizio Lastrico, Andrea Pennacchi, Giorgio Colangeli",Teatro San Timoteo,17:00
PASSENGER,"2,32",NI,Horror,USA,2026,94,Un film che non vuole far finta di innovare un genere che ha codici e topoi ben definiti,André Øvredal,"Jacob Scipio, Lou Llobell, Melissa Leo, Devielle Johnson","CINEMA Adriano
CINEMA Atlantic
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Roma Est","22:45
22:50
14:05
16:20, 22:50
16:30, 22:50"
ALDAIR - CUORE GIALLOROSSO,"0,00",N.D.,Documentario,Italia,2026,82,"Un documentario girato con il core , su un calciatore silenzioso ed elegante, incarnazione di uno spirito che latita nel calcio odierno",Simone Godano,Claudio Amendola,"CINEMA Adriano
CINEMA Multisala Lux","15:50
15:00"
BOWIE - THE FINAL ACT,"0,00",N.D.,"Documentario, Biografico",USA,2025,90,"Un doc sulla carriera di David Bowie, che dà molto peso alla musica",Jonathan Stiasny,"David Bowie, Gary Kemp, Goldie, Moby, Hanif Kureishi","CINEMA Barberini
CINEMA Madison","15:10
17:45, 19:35, 21:30"
D IS FOR DISTANCE,"0,00",N.D.,Documentario,Finlandia,2025,88,Una lotta difficile,"Emma Matthews, Christopher Petit",N.D.,CINEMA Intrastevere,VO: 15:00
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
GLI UCCELLI DEL MONTE QAF,"0,00",N.D.,Documentario,"Iran, Norvegia, Italia",2025,80,Struggente riflessione sulla memoria dei luoghi e sulle implicazioni più granulari e domestiche della diaspora iraniana,"Morteza Ahmadvand, Firouzeh Khosrovani",N.D.,CINEMA Intrastevere,VO: 17:30
HOPPER - IL SEGRETO DELLA MARMOTTA,"0,00",N.D.,Animazione,"Belgio, USA, Francia",2025,88,Un'animazione europea che guarda ai capolavori Disney per celebrare inclusione e diversità,Benjamin Mousquet,"Joe Ochman, Bernardo de Paula, Jordan Tartakow, Mimi Maynard","CINEMA Dei Piccoli
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","14:45
16:00
14:05, 16:55
14:40, 16:50
14:15
14:15, 16:50
13:00, 15:20, 17:35"
I COLORI DELLA TEMPESTA,"0,00",N.D.,Storico,Italia,2025,106,"Una storia di coraggio, dalla regia incalzante e dal piglio del racconto d'avventura alla Spielberg",Roberto Dordit,"Simone Liberati, Antonio De Matteo, Lia Grieco, Giulio Neglia","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","18:40
19:00
16:00"
INNAMORARSI E ALTRE PESSIME IDEE,"0,00",N.D.,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 18:00, 20:30, 22:45
16:30, 21:15
16:30, 21:15
17:20, 21:30
16:20, 19:00
16:30, 18:30, 20:30
17:30, 19:30
16:30, 19:15, 21:16
16:00, 18:00, 20:00
15:30, 17:30
16:30, 18:45, 21:15
16:30, 19:00, 21:15
15:30, 17:30, 21:45
15:30, 17:30, 20:10
14:30, 19:20
14:05, 19:00
14:30, 19:00
12:30, 13:20, 14:50, 19:00"
KILL BILL - THE WHOLE BLOODY AFFAIR,"0,00",N.D.,Azione,N.D.,2004,281,Un viaggio straordinario e mastodontico che restituisce l'opera alla visione originaria dell'autore,Quentin Tarantino,"Uma Thurman, Lucy Liu, Vivica A. Fox, Michael Madsen","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Broadway
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Jolly
CINEMA Mignon
CINEMA Multisala Lux
Multisala Odeon
CINEMA Nuovo Olimpia
CINEMA Nuovo Sacher
Quattro Fontane
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","VO: 19:00
VO: 18:30
19:40
19:00
19:00
VO: 19:00
VO: 19:15
19:00
19:00
19:30 | VO: 19:00
19:30
VO: 17:00
VO: 19:30
VO: 19:00
19:00
19:30, 20:30
18:55, 19:25, 20:30
10:00
17:10, 20:10 | VO: 19:10
17:10, 21:00 | VO: 19:10
17:10, 21:00
17:10, 20:30"
KING MARRACASH,"0,00",N.D.,Documentario,Italia,2026,100,"Un documentario celebrativo, ma che non nasconde le fragilità e le riflessioni di Marracash",Pippo Mezzapesa,N.D.,"The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","19:45
17:40
18:50"
LA BOLLA DELLE ACQUE MATTE,"0,00",N.D.,Drammatico,Italia,2026,N.D.,N.D.,Anna Di Francisca,"Sidy Diop, Kelum Giordano, Fausto Russo Alesi, Lucia Vasini",Azzurro Scipioni,19:00
UNA COSA VICINA,"0,00",N.D.,Drammatico,Italia,2025,90,L'estremo tentativo di dare forma a un vuoto. Il racconto di un trauma con il cuore in mano,Loris G. Nese,"Francesco Di Leva, Mario Di Leva",CINEMA Intrastevere,VO: 19:30
WONDERWELL,"0,00",N.D.,"Fantasy, Drammatico","Italia, USA",2017,N.D.,Una fiaba su una dodicenne dalla fervente fantasia,Vlad Marsavin,"Kiera Milward, Nell Tiger Free, Sebastian Croft, Rita Ora",CINEMA Adriano,VO: 15:00
