TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
AMARGA NAVIDAD,"2,42",NI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Eden
Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Madison
CINEMA Mignon
CINEMA Multisala Lux
Multisala Odeon
Nuovo Cinema Aquila
Quattro Fontane
The Space Parco de Medici
CINEMA Tibur
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Porta di Roma
Uci Luce Maximo","15:15, 17:40, 20:20
16:45, 19:00
15:00, 19:40
17:00 | VO: 15:00, 19:00
15:00, 17:10, 19:20, 21:30
16:30, 18:45, 21:15
16:30 | VO: 19:30
16:30, 18:45 | VO: 21:15
16:30 | VO: 18:45, 21:00
15:30, 17:30, 19:30, 21:35
16:45, 18:45, 21:00
15:30, 17:50, 20:10, 22:30
15:30, 17:50, 20:10
16:30 | VO: 18:50, 21:10
16:30 | VO: 18:45, 21:00
14:00, 16:05, 18:40
15:45, 18:00, 20:10, 22:15
15:30, 17:50, 20:10
VO: 16:15, 22:45
14:30, 16:50, 21:00
13:40, 16:20, 21:20"
PASSENGER,"2,34",NI,Horror,USA,2026,94,Un film che non vuole far finta di innovare un genere che ha codici e topoi ben definiti,André Øvredal,"Jacob Scipio, Lou Llobell, Melissa Leo, Devielle Johnson","The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","14:05, 16:10, 22:30
19:50, 22:50
23:10
17:00, 22:50"
A WAR ON WOMEN,"0,00",N.D.,Documentario,N.D.,2026,106,"Sette donne iraniane, una lunga storia di disobbedienza civile: archivi e immagini di protesta in un documento vibrante",Raha Shirazi,Masih Alinejad,Nuovo Cinema Aquila,VO: 21:00
ALDAIR - CUORE GIALLOROSSO,"0,00",N.D.,Documentario,Italia,2026,82,"Un documentario girato con il core , su un calciatore silenzioso ed elegante, incarnazione di uno spirito che latita nel calcio odierno",Simone Godano,Claudio Amendola,CINEMA Adriano,15:50
BACKROOMS,"0,00",N.D.,Horror,USA,2026,111,"Più che un film un'installazione, un'opera d'arte contemporanea sulla terrificante presenza dell'assenza",Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:30, 18:00, 20:40
19:00, 21:20
17:15, 21:30
VO: 16:15, 19:00, 21:15, 21:31, 22:00
15:00, 17:20, 21:30
16:15, 20:45
18:45, 21:15
19:40, 22:00
15:30, 21:35
16:45, 20:15, 22:30
16:45, 19:00, 21:40
15:10, 16:00, 18:15, 21:45
14:20, 15:20, 16:15, 17:25, 18:00, 18:55, 19:05, 19:50, 21:15, 21:55, 22:30
19:30, 21:30
VO: 14:00, 20:30
16:30, 18:00, 20:40, 22:30, 23:05 | VO: 21:00
14:00, 14:40, 16:40, 17:30, 18:00, 19:10, 20:35, 21:50, 22:20, 23:30 | VO: 18:20
14:50, 16:00, 18:00, 20:35, 22:20, 23:10 | VO: 19:50
11:50, 14:00, 16:45, 19:50, 22:15, 22:40"
BOWIE - THE FINAL ACT,"0,00",N.D.,"Documentario, Biografico",USA,2025,90,"Un doc sulla carriera di David Bowie, che dà molto peso alla musica",Jonathan Stiasny,"David Bowie, Gary Kemp, Goldie, Moby, Hanif Kureishi",CINEMA Madison,"17:45, 19:35, 21:30"
"COSTA BRAVA, LEBANON","0,00",N.D.,Drammatico,"Libano, Spagna, Svezia, Francia, Norvegia, Danimarca, Qatar",2021,106,Natura incontaminata,Mounia Akl,"Nadine Labaki, Yumna Marwan, Saleh Bakri, Nadia Chancel",CINEMA Barberini,21:00
"DACIA, VITA MIA - DIALOGHI GIAPPONESI","0,00",N.D.,Documentario,Italia,2025,85,Dacia Maraini ai tempi della Seconda Guerra Mondiale,Izumi Chiaraluce,N.D.,CINEMA Farnese,19:00
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
DO YOU LOVE ME?,"0,00",N.D.,Drammatico,"Ucraina, Svezia",2023,90,Trasformazini radicali in Ucraina,Tonia Noyabrova,"Karyna Khymchuk, Maksym Myhayilychenko, Natalia Lazebnikova, Oleksandr Zhyla",CINEMA Intrastevere,VO: 19:00
HOPPER - IL SEGRETO DELLA MARMOTTA,"0,00",N.D.,Animazione,"Belgio, USA, Francia",2025,88,Un'animazione europea che guarda ai capolavori Disney per celebrare inclusione e diversità,Benjamin Mousquet,"Joe Ochman, Bernardo de Paula, Jordan Tartakow, Mimi Maynard","The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Roma Est
Uci Luce Maximo","17:30
14:20, 16:50, 17:25
16:50
14:40, 16:50
09:00, 13:00, 15:20, 17:35"
I COLORI DELLA TEMPESTA,"0,00",N.D.,Storico,Italia,2025,106,"Una storia di coraggio, dalla regia incalzante e dal piglio del racconto d'avventura alla Spielberg",Roberto Dordit,"Simone Liberati, Antonio De Matteo, Lia Grieco, Giulio Neglia","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","18:40
18:50
18:40"
I FRATELLI SEGRETO,"0,00",N.D.,Documentario,"Italia, Brasile",2025,78,Dal Cilento a Rio,"Federico Ferrone, Michele Manzolini","Nello Mascia, Paulo Betti",CINEMA Intrastevere,VO: 21:30
IL REGNO DI KENSUKE,"0,00",N.D.,Animazione,"Gran Bretagna, Lussemburgo, Francia",2024,85,N.D.,"Neil Boyle, Kirk Hendry","Cillian Murphy, Ken Watanabe, Sally Hawkins, Raffey Cassidy","CINEMA Farnese
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","VO: 16:00
16:45
14:15"
IL SILENZIO DEGLI ALTRI,"0,00",N.D.,Drammatico,Spagna,2025,99,Un film che immerge nelle percezioni della protagonista trovando una completa identificazione tra il suo sguardo e quello della cineasta,Eva Libertad,"Miriam Garlo, Álvaro Cervantes, Elena Irureta, Joaquín Notario","CINEMA Giulio Cesare
CINEMA Greenwich
Quattro Fontane","17:00, 19:00 | VO: 21:00
17:00, 19:00 | VO: 21:00
16:45, 19:00 | VO: 21:00"
INNAMORARSI E ALTRE PESSIME IDEE,"0,00",N.D.,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:40, 18:00, 20:30
16:30, 21:15
16:30, 21:15
15:00, 17:20, 19:30
14:30, 16:30, 20:15
16:30, 18:30, 20:30
17:30, 19:30
16:30, 19:15, 21:15
16:00, 18:00, 20:00
15:30, 17:30
16:30, 18:45, 21:15
16:45, 19:25, 21:20
14:05, 16:20, 18:20, 21:45
15:30, 17:30
19:20
14:05, 19:00
14:30, 19:00
12:30, 13:20, 14:50, 19:00"
KILL BILL - THE WHOLE BLOODY AFFAIR,"0,00",N.D.,Azione,N.D.,2004,281,Un viaggio straordinario e mastodontico che restituisce l'opera alla visione originaria dell'autore,Quentin Tarantino,"Uma Thurman, Lucy Liu, Vivica A. Fox, Michael Madsen","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Broadway
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Jolly
CINEMA Mignon
CINEMA Multisala Lux
Multisala Odeon
CINEMA Nuovo Olimpia
CINEMA Nuovo Sacher
Quattro Fontane
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","VO: 19:00
VO: 18:30
19:40
19:00
19:01
VO: 19:01
VO: 19:15
19:00
19:00
19:30 | VO: 19:00
19:30
VO: 17:01
VO: 19:30
VO: 19:01
19:00
19:30, 20:00
18:45, 19:25, 20:00
17:10, 20:10 | VO: 19:10
17:10, 20:10 | VO: 19:10
17:10, 20:10
17:10, 20:30"
KING MARRACASH,"0,00",N.D.,Documentario,Italia,2026,100,"Un documentario celebrativo, ma che non nasconde le fragilità e le riflessioni di Marracash",Pippo Mezzapesa,N.D.,"The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","19:55
14:45
16:30"
L'AMORE IL POMERIGGIO,"0,00",N.D.,Commedia,Francia,1972,98,N.D.,Eric Rohmer,"Renaud Verley, Zou Zou, Daniel Ceccaldi, Françoise Verley, Malvina Penne",CINEMA Troisi,VO: 18:30
LA BOLLA DELLE ACQUE MATTE,"0,00",N.D.,Drammatico,Italia,2026,N.D.,N.D.,Anna Di Francisca,"Sidy Diop, Kelum Giordano, Fausto Russo Alesi, Lucia Vasini",Azzurro Scipioni,19:00
PORTOBELLO,"0,00",N.D.,Drammatico,Italia,2025,N.D.,Il resoconto impietoso di una vicenda infame in cui Bellocchio ficca il muso non risparmiando nessuno,N.D.,N.D.,in Piazza San Cosimato - Trastevere,21:15
TUNER - L'ACCORDATORE,"0,00",N.D.,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz","CINEMA Adriano
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Caravaggio
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
CINEMA Savoy
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:50, 20:20
16:15, 21:00
15:00, 19:10
14:30, 18:15
16:30, 18:30, 20:30
15:45, 18:30
17:30, 19:30
15:45, 18:00, 22:30
16:00, 18:30, 21:00
20:50
15:40, 18:30, 20:50
20:00, 22:10
16:30, 22:00
19:30, 22:10
22:30"
WONDERWELL,"0,00",N.D.,"Fantasy, Drammatico","Italia, USA",2017,N.D.,Una fiaba su una dodicenne dalla fervente fantasia,Vlad Marsavin,"Kiera Milward, Nell Tiger Free, Sebastian Croft, Rita Ora",CINEMA Adriano,VO: 21:30
